ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
14,1998,1998-11-30,12,22.239,NYG,@,SFO,L 7-31,,10,6,141,23.50,0,60.0%,14.10,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
15,1998,1998-12-06,13,22.245,NYG,@,ARI,W 23-19,,8,1,3,3.00,0,12.5%,0.38,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
16,1998,1998-12-13,14,22.252,NYG,,DEN,W 20-16,,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
17,1998,1998-12-20,15,22.259,NYG,,KAN,W 28-7,,4,1,32,32.00,0,25.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
18,1998,1998-12-27,16,22.266,NYG,@,PHI,W 20-10,,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
19,1999,1999-09-12,1,23.160,NYG,@,TAM,W 17-13,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
20,1999,1999-09-19,2,23.167,NYG,,WAS,L 21-50,*,10,8,114,14.25,1,80.0%,11.40,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
21,1999,1999-09-26,3,23.174,NYG,@,NWE,L 14-16,*,8,4,47,11.75,0,50.0%,5.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
22,1999,1999-10-03,4,23.181,NYG,,PHI,W 16-15,*,8,4,64,16.00,1,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
23,1999,1999-10-10,5,23.188,NYG,@,ARI,L 3-14,*,7,5,78,15.60,0,71.4%,11.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
24,1999,1999-10-18,6,23.196,NYG,,DAL,W 13-10,*,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
25,1999,1999-10-24,7,23.202,NYG,,NOR,W 31-3,*,6,3,17,5.67,0,50.0%,2.83,1,24,24.00,0,0,0,,0,0,0,,0,0,0,0.0,,
26,1999,1999-10-31,8,23.209,NYG,@,PHI,W 23-17,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
27,1999,1999-11-14,9,23.223,NYG,,IND,L 19-27,*,9,6,78,13.00,0,66.7%,8.67,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,0.0,,
28,1999,1999-11-21,10,23.230,NYG,@,WAS,L 13-23,*,5,4,101,25.25,0,80.0%,20.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
29,1999,1999-11-28,11,23.237,NYG,,ARI,L 24-34,*,12,4,72,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
30,1999,1999-12-05,12,23.244,NYG,,NYJ,W 41-28,*,9,6,121,20.17,0,66.7%,13.44,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
31,1999,1999-12-12,13,23.251,NYG,@,BUF,W 19-17,*,9,6,62,10.33,0,66.7%,6.89,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
32,1999,1999-12-19,14,23.258,NYG,@,STL,L 10-31,*,12,5,51,10.20,1,41.7%,4.25,1,-6,-6.00,0,0,0,,0,0,0,,0,1,6,0.0,,
33,1999,1999-12-26,15,23.265,NYG,,MIN,L 17-34,*,10,5,62,12.40,0,50.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
34,1999,2000-01-02,16,23.272,NYG,@,DAL,L 18-26,*,6,5,37,7.40,0,83.3%,6.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
35,2000,2000-09-03,1,24.151,NYG,,ARI,W 21-16,,4,3,62,20.67,0,75.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
36,2000,2000-09-10,2,24.158,NYG,@,PHI,W 33-18,*,11,8,84,10.50,1,72.7%,7.64,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
37,2000,2000-09-17,3,24.165,NYG,@,CHI,W 14-7,*,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2000,2000-09-24,4,24.172,NYG,,WAS,L 6-16,*,13,7,85,12.14,1,53.8%,6.54,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
39,2000,2000-10-01,5,24.179,NYG,@,TEN,L 14-28,*,7,4,59,14.75,1,57.1%,8.43,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
40,2000,2000-10-08,6,24.186,NYG,@,ATL,W 13-6,*,4,2,25,12.50,0,50.0%,6.25,1,17,17.00,0,0,0,,0,0,0,,0,0,0,0.0,,
41,2000,2000-10-15,7,24.193,NYG,,DAL,W 19-14,*,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
42,2000,2000-10-29,8,24.207,NYG,,PHI,W 24-7,*,8,5,39,7.80,0,62.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
43,2000,2000-11-05,9,24.214,NYG,@,CLE,W 24-3,*,4,3,60,20.00,1,75.0%,15.00,1,-6,-6.00,0,0,0,,0,0,0,,0,1,6,0.0,,
44,2000,2000-11-12,10,24.221,NYG,,STL,L 24-38,*,11,5,110,22.00,2,45.5%,10.00,1,8,8.00,0,0,0,,0,0,0,,0,2,12,0.0,,
45,2000,2000-11-19,11,24.228,NYG,,DET,L 21-31,,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2000,2000-12-10,14,24.249,NYG,,PIT,W 30-10,,7,5,90,18.00,1,71.4%,12.86,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
47,2000,2000-12-17,15,24.256,NYG,@,DAL,W 17-13,*,9,1,7,7.00,0,11.1%,0.78,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
48,2000,2000-12-23,16,24.262,NYG,,JAX,W 28-25,,12,4,51,12.75,1,33.3%,4.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
49,2001,2001-09-30,3,25.178,NYG,,NOR,W 21-13,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
50,2001,2001-10-07,4,25.185,NYG,,WAS,W 23-9,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2001,2001-10-14,5,25.192,NYG,@,STL,L 14-15,,4,3,49,16.33,1,75.0%,12.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
52,2001,2001-10-22,6,25.200,NYG,,PHI,L 9-10,*,7,6,80,13.33,0,85.7%,11.43,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
53,2001,2001-10-28,7,25.206,NYG,@,WAS,L 21-35,*,6,2,40,20.00,1,33.3%,6.67,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
54,2001,2001-11-04,8,25.213,NYG,,DAL,W 27-24,*,9,7,63,9.00,1,77.8%,7.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
55,2001,2001-11-11,9,25.220,NYG,@,ARI,W 17-10,*,5,3,43,14.33,1,60.0%,8.60,1,21,21.00,0,0,0,,0,0,0,,0,1,6,0.0,,
56,2001,2001-11-19,10,25.228,NYG,@,MIN,L 16-28,*,10,6,106,17.67,0,60.0%,10.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
57,2001,2001-11-25,11,25.234,NYG,,OAK,L 10-28,*,7,2,11,5.50,0,28.6%,1.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
58,2001,2001-12-09,12,25.248,NYG,@,DAL,L 13-20,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
59,2001,2001-12-15,13,25.254,NYG,,ARI,W 17-13,*,9,4,41,10.25,0,44.4%,4.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
60,2001,2001-12-23,14,25.262,NYG,,SEA,W 27-24,*,10,7,105,15.00,1,70.0%,10.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
61,2001,2001-12-30,15,25.269,NYG,@,PHI,L 21-24,,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
62,2001,2002-01-06,16,25.276,NYG,,GNB,L 25-34,*,4,3,31,10.33,1,75.0%,7.75,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
63,2002,2002-09-05,1,26.153,NYG,,SFO,L 13-16,*,10,5,65,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
64,2002,2002-09-15,2,26.163,NYG,@,STL,W 26-21,*,5,4,97,24.25,0,80.0%,19.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
65,2002,2002-09-22,3,26.170,NYG,,SEA,W 9-6,*,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
66,2002,2002-09-29,4,26.177,NYG,@,ARI,L 7-21,*,6,4,56,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
67,2002,2002-10-06,5,26.184,NYG,@,DAL,W 21-17,*,5,3,38,12.67,1,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
68,2002,2002-10-13,6,26.191,NYG,,ATL,L 10-17,*,11,7,76,10.86,1,63.6%,6.91,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0.0,,
69,2002,2002-10-28,7,26.206,NYG,@,PHI,L 3-17,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,
70,2003,2003-09-07,1,27.155,NYG,,STL,W 23-13,*,8,4,32,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
71,2003,2003-09-15,2,27.163,NYG,,DAL,L 32-35,*,10,6,85,14.17,1,60.0%,8.50,1,13,13.00,0,0,0,,0,0,0,,0,1,6,0.0,,
72,2003,2003-09-21,3,27.169,NYG,@,WAS,W 24-21,*,10,7,58,8.29,2,70.0%,5.80,1,6,6.00,0,0,0,,0,0,0,,0,2,12,0.0,,
73,2003,2003-10-05,4,27.183,NYG,,MIA,L 10-23,*,11,8,73,9.13,0,72.7%,6.64,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
74,2003,2003-10-12,5,27.190,NYG,@,NWE,L 6-17,*,9,5,58,11.60,0,55.6%,6.44,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
75,2003,2003-10-19,6,27.197,NYG,,PHI,L 10-14,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
76,2003,2003-10-26,7,27.204,NYG,@,MIN,W 29-17,*,12,9,100,11.11,2,75.0%,8.33,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,,
77,2003,2003-11-02,8,27.211,NYG,@,NYJ,W 31-28,*,9,5,55,11.00,1,55.6%,6.11,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
78,2003,2003-11-09,9,27.218,NYG,,ATL,L 7-27,*,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
79,2003,2003-11-16,10,27.225,NYG,@,PHI,L 10-28,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
80,2003,2003-11-24,11,27.233,NYG,@,TAM,L 13-19,*,9,4,43,10.75,0,44.4%,4.78,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
81,2003,2003-11-30,12,27.239,NYG,,BUF,L 7-24,*,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
82,2003,2003-12-07,13,27.246,NYG,,WAS,L 7-20,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
83,2004,2004-09-12,1,28.160,NYG,@,PHI,L 17-31,,9,3,59,19.67,0,33.3%,6.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
84,2004,2004-09-19,2,28.167,NYG,,WAS,W 20-14,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
85,2004,2004-09-26,3,28.174,NYG,,CLE,W 27-10,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
86,2004,2004-10-03,4,28.181,NYG,@,GNB,W 14-7,*,5,5,36,7.20,0,100.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
87,2004,2004-10-10,5,28.188,NYG,@,DAL,W 26-10,*,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
88,2004,2004-10-24,6,28.202,NYG,,DET,L 13-28,*,5,5,42,8.40,0,100.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
89,2004,2004-10-31,7,28.209,NYG,@,MIN,W 34-13,*,4,2,8,4.00,0,50.0%,2.00,1,5,5.00,0,0,0,,0,0,0,,0,0,0,0.0,,
90,2004,2004-11-07,8,28.216,NYG,,CHI,L 21-28,*,9,6,38,6.33,0,66.7%,4.22,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
91,2004,2004-11-14,9,28.223,NYG,@,ARI,L 14-17,*,3,1,8,8.00,0,33.3%,2.67,1,12,12.00,0,0,0,,0,0,0,,0,0,0,0.0,,
92,2004,2004-11-21,10,28.230,NYG,,ATL,L 10-14,*,7,4,28,7.00,0,57.1%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
93,2004,2004-11-28,11,28.237,NYG,,PHI,L 6-27,*,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0,,0,0,0,,0,0,0,0.0,,
94,2004,2004-12-05,12,28.244,NYG,@,WAS,L 7-31,*,5,3,13,4.33,0,60.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
95,2004,2004-12-12,13,28.251,NYG,@,BAL,L 14-37,*,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
96,2004,2004-12-18,14,28.257,NYG,,PIT,L 30-33,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
97,2004,2004-12-26,15,28.265,NYG,@,CIN,L 22-23,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,2,3,1.50,0,0,0,0.0,,
98,2004,2005-01-02,16,28.272,NYG,,DAL,W 28-24,*,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,2,23,11.50,0,0,0,0.0,,
99,2005,2005-09-11,1,29.159,TAM,@,MIN,W 24-13,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
100,2005,2005-09-18,2,29.166,TAM,,BUF,W 19-3,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
101,2005,2005-09-25,3,29.173,TAM,@,GNB,W 17-16,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
102,2005,2005-10-02,4,29.180,TAM,,DET,W 17-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
103,2005,2005-10-09,5,29.187,TAM,@,NYJ,L 12-14,,7,5,27,5.40,0,71.4%,3.86,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
104,2005,2005-10-16,6,29.194,TAM,,MIA,W 27-13,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
105,2005,2005-10-30,7,29.208,TAM,@,SFO,L 10-15,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
106,2005,2005-11-06,8,29.215,TAM,,CAR,L 14-34,,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
107,2005,2005-11-13,9,29.222,TAM,,WAS,W 36-35,*,7,3,37,12.33,1,42.9%,5.29,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
108,2005,2005-11-20,10,29.229,TAM,@,ATL,W 30-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
109,2005,2005-11-27,11,29.236,TAM,,CHI,L 10-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
110,2005,2005-12-04,12,29.243,TAM,@,NOR,W 10-3,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
111,2005,2005-12-11,13,29.250,TAM,@,CAR,W 20-10,,6,5,32,6.40,0,83.3%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
112,2005,2005-12-17,14,29.256,TAM,@,NWE,L 0-28,,6,5,50,10.00,0,83.3%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
113,2005,2005-12-24,15,29.263,TAM,,ATL,W 27-24,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
114,2005,2006-01-01,16,29.271,TAM,,NOR,W 27-13,*,6,2,20,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
115,2006,2006-09-10,1,30.158,TAM,,BAL,L 0-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
116,2006,2006-09-17,2,30.165,TAM,@,ATL,L 3-14,,7,6,53,8.83,0,85.7%,7.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
117,2006,2006-09-24,3,30.172,TAM,,CAR,L 24-26,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
118,2006,2006-10-08,4,30.186,TAM,@,NOR,L 21-24,,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
119,2006,2006-10-15,5,30.193,TAM,,CIN,W 14-13,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,5,37,7.40,0,0,0,0.0,,
120,2006,2006-10-22,6,30.200,TAM,,PHI,W 23-21,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,2,15,7.50,0,0,0,0.0,,
121,2006,2006-10-29,7,30.207,TAM,@,NYG,L 3-17,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,6,39,6.50,0,0,0,0.0,,
122,2006,2006-11-05,8,30.214,TAM,,NOR,L 14-31,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,3,12,4.00,0,0,0,0.0,,
123,2006,2006-11-13,9,30.222,TAM,@,CAR,L 10-24,,4,4,30,7.50,1,100.0%,7.50,0,0,,0,0,0,,0,1,12,12.00,0,1,6,0.0,,
124,2006,2006-11-19,10,30.228,TAM,,WAS,W 20-17,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0.0,,
125,2006,2006-11-23,11,30.232,TAM,@,DAL,L 10-38,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0.0,,
126,2006,2006-12-03,12,30.242,TAM,@,PIT,L 3-20,,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0,,0,2,4,2.00,0,0,0,0.0,,
127,2006,2006-12-10,13,30.249,TAM,,ATL,L 6-17,,8,4,32,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,2,22,11.00,0,0,0,0.0,,
128,2006,2006-12-17,14,30.256,TAM,@,CHI,L 31-34,,5,3,55,18.33,1,60.0%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
129,2006,2006-12-24,15,30.263,TAM,@,CLE,W 22-7,,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
130,2006,2006-12-31,16,30.270,TAM,,SEA,L 7-23,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
131,2007,2007-09-09,1,31.157,TAM,@,SEA,L 6-20,*,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0,,0,4,38,9.50,0,0,0,0.0,,
132,2007,2007-09-16,2,31.164,TAM,,NOR,W 31-14,*,3,2,51,25.50,0,66.7%,17.00,0,0,,0,1,3,3.00,0,0,0,,0,0,0,0.0,,
133,2007,2007-09-23,3,31.171,TAM,,STL,W 24-3,*,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
134,2007,2007-09-30,4,31.178,TAM,@,CAR,W 20-7,*,7,7,114,16.29,0,100.0%,16.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
135,2007,2007-10-07,5,31.185,TAM,@,IND,L 14-33,*,9,8,58,7.25,0,88.9%,6.44,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
136,2007,2007-10-14,6,31.192,TAM,,TEN,W 13-10,*,6,4,59,14.75,0,66.7%,9.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
137,2007,2007-10-21,7,31.199,TAM,@,DET,L 16-23,*,10,9,92,10.22,1,90.0%,9.20,0,0,,0,0,0,,0,1,2,2.00,0,1,6,0.0,,
138,2007,2007-10-28,8,31.206,TAM,,JAX,L 23-24,*,9,3,23,7.67,0,33.3%,2.56,1,6,6.00,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
139,2007,2007-11-04,9,31.213,TAM,,ARI,W 17-10,*,8,7,70,10.00,0,87.5%,8.75,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0.0,,
140,2007,2007-11-18,10,31.227,TAM,@,ATL,W 31-7,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
141,2007,2007-11-25,11,31.234,TAM,,WAS,W 19-13,*,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
142,2007,2007-12-02,12,31.241,TAM,@,NOR,W 27-23,,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0.0,,
143,2007,2007-12-09,13,31.248,TAM,@,HOU,L 14-28,,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
144,2007,2007-12-16,14,31.255,TAM,,ATL,W 37-3,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,5,31,6.20,0,0,0,0.0,,
145,2007,2007-12-23,15,31.262,TAM,@,SFO,L 19-21,,7,3,50,16.67,0,42.9%,7.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
146,2008,2008-09-07,1,32.155,TAM,@,NOR,L 20-24,,6,6,45,7.50,1,100.0%,7.50,0,0,,0,0,0,,0,1,11,11.00,0,1,6,0.0,1,0
147,2008,2008-09-14,2,32.162,TAM,,ATL,W 24-9,,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
148,2008,2008-09-21,3,32.169,TAM,@,CHI,W 27-24,*,7,6,57,9.50,1,85.7%,8.14,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,1,0
149,2008,2008-09-28,4,32.176,TAM,,GNB,W 30-21,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
150,2008,2008-10-05,5,32.183,TAM,@,DEN,L 13-16,,5,4,29,7.25,1,80.0%,5.80,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
151,2008,2008-10-12,6,32.190,TAM,,CAR,W 27-3,,2,1,6,6.00,0,50.0%,3.00,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
152,2008,2008-10-19,7,32.197,TAM,,SEA,W 20-10,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
153,2008,2008-10-26,8,32.204,TAM,@,DAL,L 9-13,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
154,2008,2008-11-02,9,32.211,TAM,@,KAN,W 30-27,,6,6,55,9.17,0,100.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
155,2008,2008-11-16,10,32.225,TAM,,MIN,W 19-13,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
