ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-10-01,3,25.107,SFO,@,NYJ,W 19-17,,
2,2001,2001-10-07,4,25.113,SFO,,CAR,W 24-14,,
3,2001,2001-10-14,5,25.120,SFO,@,ATL,W 37-31,,1.0
4,2001,2001-10-28,6,25.134,SFO,@,CHI,L 31-37,,
5,2001,2001-11-04,7,25.141,SFO,,DET,W 21-13,,
6,2001,2001-11-11,8,25.148,SFO,,NOR,W 28-27,,
7,2001,2001-11-18,9,25.155,SFO,@,CAR,W 25-22,,
8,2001,2001-11-25,10,25.162,SFO,@,IND,W 40-21,,
9,2001,2001-12-02,11,25.169,SFO,,BUF,W 35-0,,
10,2001,2001-12-09,12,25.176,SFO,@,STL,L 14-27,,
11,2001,2001-12-16,13,25.183,SFO,,MIA,W 21-0,,
12,2001,2001-12-22,14,25.189,SFO,,PHI,W 13-3,,
13,2001,2001-12-30,15,25.197,SFO,@,DAL,L 21-27,,
14,2001,2002-01-06,16,25.204,SFO,@,NOR,W 38-0,,
15,2002,2002-12-22,15,26.189,CHI,@,CAR,L 14-24,,
16,2002,2002-12-29,16,26.196,CHI,,TAM,L 0-15,,
