ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
82,2003,2003-11-09,9,27.251,KAN,,CLE,W 41-20,*,,,,,,,,,,
83,2003,2003-11-16,10,27.258,KAN,@,CIN,L 19-24,*,,,,,,,,,,
84,2003,2003-11-23,11,27.265,KAN,,OAK,W 27-24,*,,,,,,,,,,
85,2003,2003-11-30,12,27.272,KAN,@,SDG,W 28-24,*,,,,,,,,,,
86,2003,2003-12-07,13,27.279,KAN,@,DEN,L 27-45,*,,,,,,,,,,
87,2003,2003-12-14,14,27.286,KAN,,DET,W 45-17,*,,,,,,,,,,
88,2003,2003-12-20,15,27.292,KAN,@,MIN,L 20-45,*,,,,,,,,,,
89,2004,2004-09-12,1,28.193,KAN,@,DEN,L 24-34,*,,,,,,,,,,
90,2004,2004-09-19,2,28.200,KAN,,CAR,L 17-28,*,0,0,,0,1,6,0.0,2,43,1
91,2004,2004-09-26,3,28.207,KAN,,HOU,L 21-24,*,0,0,,0,0,0,0.0,1,0,0
92,2004,2004-10-04,4,28.215,KAN,@,BAL,W 27-24,*,,,,,,,,,,
93,2004,2004-10-17,5,28.228,KAN,@,JAX,L 16-22,*,,,,,,,,,,
94,2004,2004-10-24,6,28.235,KAN,,ATL,W 56-10,*,0,0,,0,0,0,0.0,1,6,0
95,2004,2004-10-31,7,28.242,KAN,,IND,W 45-35,*,,,,,,,,,,
96,2004,2004-11-07,8,28.249,KAN,@,TAM,L 31-34,*,,,,,,,,,,
97,2004,2004-11-14,9,28.256,KAN,@,NOR,L 20-27,*,,,,,,,,,,
98,2004,2004-11-22,10,28.264,KAN,,NWE,L 19-27,*,,,,,,,,,,
99,2004,2004-11-28,11,28.270,KAN,,SDG,L 31-34,*,,,,,,,,,,
100,2004,2004-12-05,12,28.277,KAN,@,OAK,W 34-27,*,,,,,,,,,,
101,2004,2004-12-13,13,28.285,KAN,@,TEN,W 49-38,*,,,,,,,,,,
102,2004,2004-12-19,14,28.291,KAN,,DEN,W 45-17,*,,,,,,,,,,
103,2004,2004-12-25,15,28.297,KAN,,OAK,W 31-30,*,,,,,,,,,,
104,2004,2005-01-02,16,28.305,KAN,@,SDG,L 17-24,*,,,,,,,,,,
105,2005,2005-10-21,6,29.232,KAN,@,MIA,W 30-20,*,,,,,,,,,,
106,2005,2005-10-30,7,29.241,KAN,@,SDG,L 20-28,*,,,,,,,,,,
107,2005,2005-11-06,8,29.248,KAN,,OAK,W 27-23,*,,,,,,,,,,
108,2005,2005-11-13,9,29.255,KAN,@,BUF,L 3-14,*,,,,,,,,,,
109,2005,2005-11-20,10,29.262,KAN,@,HOU,W 45-17,*,0,0,,0,1,6,0.0,1,57,1
110,2005,2005-11-27,11,29.269,KAN,,NWE,W 26-16,*,,,,,,,,,,
111,2005,2005-12-04,12,29.276,KAN,,DEN,W 31-27,*,,,,,,,,,,
112,2005,2005-12-11,13,29.283,KAN,@,DAL,L 28-31,,,,,,,,,,,
113,2005,2005-12-17,14,29.289,KAN,@,NYG,L 17-27,*,,,,,,,,,,
114,2005,2005-12-24,15,29.296,KAN,,SDG,W 20-7,*,,,,,,,,,,
115,2005,2006-01-01,16,29.304,KAN,,CIN,W 37-3,*,,,,,,,,,,
