ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1984,1984-09-02,1,23.193,DEN,,CIN,W 20-17,0,0,,0,,
2,1984,1984-09-09,2,23.200,DEN,@,CHI,L 0-27,2,30,15.00,0,0,0
3,1984,1984-09-16,3,23.207,DEN,@,CLE,W 24-14,0,0,,0,,
4,1984,1984-09-23,4,23.214,DEN,,KAN,W 21-0,0,0,,0,,
5,1984,1984-09-30,5,23.221,DEN,,RAI,W 16-13,0,0,,0,,
6,1984,1984-10-07,6,23.228,DEN,@,DET,W 28-7,0,0,,0,,
7,1984,1984-10-15,7,23.236,DEN,,GNB,W 17-14,0,0,,0,,
8,1984,1984-10-21,8,23.242,DEN,@,BUF,W 37-7,0,0,,0,,
9,1984,1984-10-28,9,23.249,DEN,@,RAI,W 22-19,0,0,,0,,
10,1984,1984-11-04,10,23.256,DEN,,NWE,W 26-19,1,2,2.00,0,0,0
11,1984,1984-11-11,11,23.263,DEN,@,SDG,W 16-13,0,0,,0,,
12,1984,1984-11-18,12,23.270,DEN,,MIN,W 42-21,0,0,,0,,
13,1984,1984-11-25,13,23.277,DEN,,SEA,L 24-27,0,0,,0,,
14,1984,1984-12-02,14,23.284,DEN,@,KAN,L 13-16,0,0,,0,,
15,1984,1984-12-09,15,23.291,DEN,,SDG,W 16-13,0,0,,0,,
16,1984,1984-12-15,16,23.297,DEN,@,SEA,W 31-14,0,0,,0,,
17,1987,1987-10-04,3,26.224,GNB,@,MIN,W 23-16,2,31,15.50,0,0,0
18,1987,1987-10-11,4,26.231,GNB,,DET,L 16-19,3,32,10.67,1,1,6
19,1987,1987-10-18,5,26.238,GNB,,PHI,W 16-10,2,20,10.00,0,0,0
