ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-09-09,1,25.247,BAL,,CHI,W 17-6,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2001,2001-09-23,2,25.261,BAL,@,CIN,L 10-21,,0,0,,0,0,0,0,,0,0.0%,,1,23,23.00,0,0,0
3,2001,2001-09-30,3,25.268,BAL,@,DEN,W 20-13,,4,31,7.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2001,2001-10-07,4,25.275,BAL,,TEN,W 26-7,,15,68,4.53,1,0,0,0,,0,0.0%,,0,0,,0,1,6
5,2001,2001-10-14,5,25.282,BAL,@,GNB,L 23-31,,9,33,3.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6
6,2001,2001-10-21,6,25.289,BAL,@,CLE,L 14-24,,13,46,3.54,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0
7,2001,2001-10-28,7,25.296,BAL,,JAX,W 18-17,*,19,82,4.32,1,3,2,12,6.00,0,66.7%,4.00,0,0,,0,1,6
8,2001,2001-11-04,8,25.303,BAL,@,PIT,W 13-10,,16,40,2.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
9,2001,2001-11-12,9,25.311,BAL,@,TEN,W 16-10,,14,57,4.07,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2001,2001-11-18,10,25.317,BAL,,CLE,L 17-27,*,21,89,4.24,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2001,2001-11-25,11,25.324,BAL,@,JAX,W 24-21,*,32,82,2.56,2,2,1,9,9.00,0,50.0%,4.50,0,0,,0,2,12
12,2001,2002-01-07,16,26.002,BAL,,MIN,W 19-3,,7,15,2.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0
