ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1968,1968-09-22,2,26.323,WAS,@,NOR,L 17-37,1,10,10.00,0
2,1968,1968-09-29,3,26.330,WAS,@,NYG,L 21-48,1,0,0.00,0
3,1970,1970-09-20,1,28.320,WAS,@,SFO,L 17-26,,,,
4,1970,1970-09-27,2,28.327,WAS,@,STL,L 17-27,,,,
5,1970,1970-10-04,3,28.334,WAS,@,PHI,W 33-21,,,,
6,1970,1970-10-11,4,28.341,WAS,,DET,W 31-10,,,,
7,1970,1970-10-19,5,28.349,WAS,@,OAK,L 20-34,,,,
8,1970,1970-10-25,6,28.355,WAS,,CIN,W 20-0,,,,
9,1970,1970-11-01,7,28.362,WAS,@,DEN,W 19-3,,,,
10,1970,1970-11-08,8,29.004,WAS,,MIN,L 10-19,,,,
11,1970,1970-11-15,9,29.011,WAS,@,NYG,L 33-35,,,,
12,1970,1970-11-22,10,29.018,WAS,,DAL,L 21-45,,,,
13,1970,1970-11-29,11,29.025,WAS,,NYG,L 24-27,,,,
14,1970,1970-12-06,12,29.032,WAS,@,DAL,L 0-34,,,,
15,1970,1970-12-13,13,29.039,WAS,,PHI,W 24-6,,,,
16,1971,1971-09-19,1,29.319,WAS,@,STL,W 24-17,,,,
17,1971,1971-09-26,2,29.326,WAS,@,NYG,W 30-3,,,,
18,1971,1971-10-03,3,29.333,WAS,@,DAL,W 20-16,,,,
19,1971,1971-10-10,4,29.340,WAS,,HOU,W 22-13,,,,
20,1971,1971-10-17,5,29.347,WAS,,STL,W 20-0,,,,
21,1971,1971-10-24,6,29.354,WAS,@,KAN,L 20-27,,,,
22,1971,1971-10-31,7,29.361,WAS,,NOR,W 24-14,,,,
23,1971,1971-11-07,8,30.003,WAS,,PHI,T 7-7,,,,
24,1971,1971-11-14,9,30.010,WAS,@,CHI,L 15-16,,,,
25,1971,1971-11-21,10,30.017,WAS,,DAL,L 0-13,,,,
26,1971,1971-11-28,11,30.024,WAS,@,PHI,W 20-13,,,,
27,1971,1971-12-05,12,30.031,WAS,,NYG,W 23-7,,,,
28,1971,1971-12-13,13,30.039,WAS,@,RAM,W 38-24,,,,
29,1971,1971-12-19,14,30.045,WAS,,CLE,L 13-20,,,,
30,1972,1972-09-18,1,30.319,WAS,@,MIN,W 24-21,,,,
31,1972,1972-09-24,2,30.325,WAS,,STL,W 24-10,,,,
32,1972,1972-10-01,3,30.332,WAS,@,NWE,L 23-24,,,,
33,1972,1972-10-08,4,30.339,WAS,,PHI,W 14-0,,,,
34,1972,1972-10-15,5,30.346,WAS,@,STL,W 33-3,,,,
35,1972,1972-10-22,6,30.353,WAS,,DAL,W 24-20,,,,
36,1972,1972-10-29,7,30.360,WAS,@,NYG,W 23-16,,,,
37,1972,1972-11-05,8,31.001,WAS,@,NYJ,W 35-17,,,,
38,1972,1972-11-12,9,31.008,WAS,,NYG,W 27-13,,,,
39,1972,1972-11-20,10,31.016,WAS,,ATL,W 24-13,,,,
40,1972,1972-11-26,11,31.022,WAS,,GNB,W 21-16,,,,
41,1972,1972-12-03,12,31.029,WAS,@,PHI,W 23-7,,,,
42,1972,1972-12-09,13,31.035,WAS,@,DAL,L 24-34,,,,
43,1972,1972-12-17,14,31.043,WAS,,BUF,L 17-24,,,,
44,1973,1973-09-16,1,31.316,WAS,,SDG,W 38-0,,,,
45,1973,1973-09-23,2,31.323,WAS,@,STL,L 27-34,,,,
46,1973,1973-09-30,3,31.330,WAS,@,PHI,W 28-7,,,,
47,1973,1973-10-08,4,31.338,WAS,,DAL,W 14-7,,,,
48,1973,1973-10-21,6,31.351,WAS,,STL,W 31-13,,,,
49,1973,1973-10-28,7,31.358,WAS,@,NOR,L 3-19,,,,
50,1973,1973-11-11,9,32.007,WAS,,SFO,W 33-9,,,,
