ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2017,2017-12-31,16,22.350,SEA,,ARI,L 24-26,
2,2018,2018-09-09,1,23.237,SEA,@,DEN,L 24-27,
3,2018,2018-09-17,2,23.245,SEA,@,CHI,L 17-24,
4,2018,2018-09-23,3,23.251,SEA,,DAL,W 24-13,
