ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2018,2018-09-06,1,23.246,PHI,,ATL,W 18-12,,3,1,4,4.00,0,33.3%,1.33,0,0
2,2018,2018-09-16,2,23.256,PHI,@,TAM,L 21-27,,0,0,0,,0,0.0%,,0,0
3,2018,2018-09-23,3,23.263,PHI,,IND,W 20-16,*,7,7,73,10.43,1,100.0%,10.43,1,6
