ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
29,2016,2016-09-25,3,26.047,SFO,@,SEA,L 18-37,*,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
30,2016,2016-10-02,4,26.054,SFO,,DAL,L 17-24,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0
31,2016,2016-10-06,5,26.058,SFO,,ARI,L 21-33,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
32,2016,2016-10-16,6,26.068,SFO,@,BUF,L 16-45,*,7,4,52,13.00,0,57.1%,7.43,0,0,,0,0,0,,0,0,0
33,2016,2016-10-23,7,26.075,SFO,,TAM,L 17-34,*,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,0,0,0
34,2016,2016-11-06,8,26.089,SFO,,NOR,L 23-41,*,9,6,106,17.67,0,66.7%,11.78,0,0,,0,0,0,,0,0,0
35,2016,2016-11-13,9,26.096,SFO,@,ARI,L 20-23,*,9,3,52,17.33,0,33.3%,5.78,0,0,,0,0,0,,0,0,0
36,2016,2016-11-20,10,26.103,SFO,,NWE,L 17-30,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0
37,2016,2016-11-27,11,26.110,SFO,@,MIA,L 24-31,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
38,2016,2016-12-04,12,26.117,SFO,@,CHI,L 6-26,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
39,2016,2016-12-11,13,26.124,SFO,,NYJ,L 17-23,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,0,0
40,2016,2016-12-18,14,26.131,SFO,@,ATL,L 13-41,*,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,,0,0,0
