ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-10-15,5,22.055,KAN,@,SDG,L 31-45,1,1,1.00,0,0,0,0,0,0
2,1968,1968-09-15,2,23.025,KAN,,NYJ,L 19-20,0,0,,0,0,0,1,19,0
3,1968,1968-11-17,11,23.088,KAN,,BOS,W 31-17,0,0,,0,0,0,1,12,0
4,1968,1968-12-08,13,23.109,KAN,@,SDG,W 40-3,0,0,,0,1,6,1,75,1
5,1968,1968-12-14,14,23.115,KAN,@,DEN,W 30-7,0,0,,0,0,0,1,14,0
6,1969,1969-09-14,1,24.024,KAN,@,SDG,W 27-9,0,0,,0,0,0,1,2,0
7,1969,1969-11-02,8,24.073,KAN,@,BUF,W 29-7,0,0,,0,0,0,1,8,0
8,1969,1969-11-09,9,24.080,KAN,,SDG,W 27-3,0,0,,0,0,0,1,16,0
9,1969,1969-11-16,10,24.087,KAN,@,NYJ,W 34-16,0,0,,0,0,0,1,44,0
10,1970,1970-09-20,1,25.030,KAN,@,MIN,L 10-27,,,,,,,,,
11,1970,1970-09-28,2,25.038,KAN,@,BAL,W 44-24,,,,,,,,,
12,1970,1970-10-04,3,25.044,KAN,@,DEN,L 13-26,,,,,,,,,
13,1970,1970-10-11,4,25.051,KAN,,BOS,W 23-10,,,,,,,,,
14,1970,1970-10-18,5,25.058,KAN,@,CIN,W 27-19,,,,,,,,,
15,1970,1970-10-25,6,25.065,KAN,,DAL,L 16-27,,,,,,,,,
16,1970,1970-11-01,7,25.072,KAN,,OAK,T 17-17,,,,,,,,,
17,1970,1970-11-08,8,25.079,KAN,,HOU,W 24-9,,,,,,,,,
18,1970,1970-11-15,9,25.086,KAN,@,PIT,W 31-14,,,,,,,,,
19,1970,1970-11-22,10,25.093,KAN,,STL,T 6-6,,,,,,,,,
20,1970,1970-11-29,11,25.100,KAN,,SDG,W 26-14,,,,,,,,,
21,1970,1970-12-06,12,25.107,KAN,,DEN,W 16-0,0,0,,0,0,0,2,2,0
22,1970,1970-12-12,13,25.113,KAN,@,OAK,L 6-20,,,,,,,,,
23,1970,1970-12-20,14,25.121,KAN,@,SDG,L 13-31,,,,,,,,,
24,1971,1971-09-19,1,26.029,KAN,@,SDG,L 14-21,,,,,,,,,
25,1971,1971-09-26,2,26.036,KAN,@,HOU,W 20-16,,,,,,,,,
26,1971,1971-10-03,3,26.043,KAN,@,DEN,W 16-3,,,,,,,,,
27,1971,1971-10-10,4,26.050,KAN,,SDG,W 31-10,,,,,,,,,
28,1971,1971-10-18,5,26.058,KAN,,PIT,W 38-16,,,,,,,,,
29,1971,1971-10-24,6,26.064,KAN,,WAS,W 27-20,0,0,,0,0,0,1,17,0
30,1971,1971-10-31,7,26.071,KAN,@,OAK,T 20-20,0,0,,0,0,0,1,21,0
31,1971,1971-11-07,8,26.078,KAN,@,NYJ,L 10-13,,,,,,,,,
32,1971,1971-11-14,9,26.085,KAN,,CLE,W 13-7,,,,,,,,,
33,1971,1971-11-21,10,26.092,KAN,,DEN,W 28-10,,,,,,,,,
34,1971,1971-11-25,11,26.096,KAN,@,DET,L 21-32,,,,,,,,,
35,1971,1971-12-06,12,26.107,KAN,@,SFO,W 26-17,,,,,,,,,
36,1971,1971-12-12,13,26.113,KAN,,OAK,W 16-14,,,,,,,,,
37,1971,1971-12-19,14,26.120,KAN,,BUF,W 22-9,,,,,,,,,
38,1972,1972-09-17,1,27.027,KAN,,MIA,L 10-20,,,,,,,,,
39,1972,1972-09-25,2,27.035,KAN,@,NOR,W 20-17,,,,,,,,,
40,1972,1972-10-01,3,27.041,KAN,@,DEN,W 45-24,,,,,,,,,
41,1972,1972-10-08,4,27.048,KAN,@,CLE,W 31-7,0,0,,0,0,0,1,2,0
42,1972,1972-10-15,5,27.055,KAN,,CIN,L 16-23,,,,,,,,,
43,1972,1972-10-22,6,27.062,KAN,,PHI,L 20-21,0,0,,0,0,0,1,0,0
44,1972,1972-10-29,7,27.069,KAN,@,SDG,W 26-14,,,,,,,,,
45,1972,1972-11-05,8,27.076,KAN,,OAK,W 27-14,,,,,,,,,
46,1972,1972-11-12,9,27.083,KAN,@,PIT,L 7-16,,,,,,,,,
47,1972,1972-11-19,10,27.090,KAN,,SDG,L 17-27,,,,,,,,,
48,1972,1972-11-26,11,27.097,KAN,@,OAK,L 3-26,,,,,,,,,
