ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
19,1974,1974-12-01,12,23.121,CLE,,SFO,W 7-0,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1974,1974-12-07,13,23.127,CLE,@,DAL,L 17-41,5,87,17.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
21,1974,1974-12-15,14,23.135,CLE,@,HOU,L 24-28,3,89,29.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
22,1975,1975-09-21,1,24.050,CLE,@,CIN,L 17-24,1,15,15.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
23,1975,1975-09-28,2,24.057,CLE,,MIN,L 10-42,,,,,,,,,,,,,,,,,,
24,1975,1975-10-05,3,24.064,CLE,,PIT,L 6-42,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1975,1975-10-12,4,24.071,CLE,,HOU,L 10-40,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1975,1975-10-26,6,24.085,CLE,,WAS,L 7-23,,,,,,,,,,,,,,,,,,
27,1975,1975-11-02,7,24.092,CLE,@,BAL,L 7-21,1,14,14.00,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
28,1975,1975-11-09,8,24.099,CLE,@,DET,L 10-21,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1975,1975-11-16,9,24.106,CLE,@,OAK,L 17-38,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1975,1975-11-23,10,24.113,CLE,,CIN,W 35-23,5,93,18.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1975,1975-11-30,11,24.120,CLE,,NOR,W 17-16,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1975,1975-12-07,12,24.127,CLE,@,PIT,L 17-31,1,28,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1975,1975-12-14,13,24.134,CLE,,KAN,W 40-14,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1975,1975-12-21,14,24.141,CLE,@,HOU,L 10-21,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1976,1976-09-12,1,25.041,CLE,,NYJ,W 38-17,1,26,26.00,1,0,0,,0,0,0,,0,3,17,5.67,0,1,6
36,1976,1976-09-19,2,25.048,CLE,@,PIT,L 14-31,0,0,,0,0,0,,0,1,34,34.00,0,2,0,0.00,0,0,0
37,1976,1976-09-26,3,25.055,CLE,@,DEN,L 13-44,2,27,13.50,0,0,0,,0,1,27,27.00,0,1,10,10.00,0,0,0
38,1976,1976-10-03,4,25.062,CLE,,CIN,L 24-45,5,75,15.00,0,0,0,,0,3,68,22.67,0,0,0,,0,0,0
39,1976,1976-10-10,5,25.069,CLE,,PIT,W 18-16,0,0,,0,0,0,,0,0,0,,0,3,8,2.67,0,0,0
40,1976,1976-10-17,6,25.076,CLE,@,ATL,W 20-17,0,0,,0,0,0,,0,2,51,25.50,0,2,19,9.50,0,0,0
41,1976,1976-10-24,7,25.083,CLE,,SDG,W 21-17,0,0,,0,0,0,,0,1,23,23.00,0,3,39,13.00,0,0,0
42,1976,1976-10-31,8,25.090,CLE,@,CIN,L 6-21,0,0,,0,0,0,,0,2,51,25.50,0,0,0,,0,0,0
43,1976,1976-11-07,9,25.097,CLE,@,HOU,W 21-7,0,0,,0,0,0,,0,2,57,28.50,0,3,8,2.67,0,0,0
44,1976,1976-11-14,10,25.104,CLE,,PHI,W 24-3,0,0,,0,0,0,,0,2,33,16.50,0,2,1,0.50,0,0,0
45,1976,1976-11-21,11,25.111,CLE,@,TAM,W 24-7,0,0,,0,0,0,,0,1,17,17.00,0,4,38,9.50,0,0,0
46,1976,1976-11-28,12,25.118,CLE,,MIA,W 17-13,0,0,,0,0,0,,0,1,44,44.00,0,3,7,2.33,0,0,0
47,1976,1976-12-05,13,25.125,CLE,,HOU,W 13-10,0,0,,0,0,0,,0,2,42,21.00,0,5,58,11.60,0,0,0
48,1976,1976-12-12,14,25.132,CLE,@,KAN,L 14-39,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
49,1977,1977-11-13,9,26.103,CIN,@,MIN,L 10-42,0,0,,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0
50,1977,1977-11-20,10,26.110,CIN,,MIA,W 23-17,0,0,,0,0,0,,0,2,42,21.00,0,1,0,0.00,0,0,0
51,1977,1977-11-27,11,26.117,CIN,,NYG,W 30-13,,,,,,,,,,,,,,,,,,
52,1977,1977-12-04,12,26.124,CIN,@,KAN,W 27-7,,,,,,,,,,,,,,,,,,
53,1977,1977-12-10,13,26.130,CIN,,PIT,W 17-10,,,,,,,,,,,,,,,,,,
54,1977,1977-12-18,14,26.138,CIN,@,HOU,L 16-21,,,,,,,,,,,,,,,,,,
