ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
39,2011,2011-12-11,13,26.096,DEN,,CHI,W 13-10,*,0,0,0.0,2,1
40,2011,2011-12-18,14,26.103,DEN,,NWE,L 23-41,,0,0,0.0,2,0
41,2011,2011-12-24,15,26.109,DEN,@,BUF,L 14-40,*,0,0,0.0,0,1
42,2011,2012-01-01,16,26.117,DEN,,KAN,L 3-7,*,0,0,1.0,3,0
43,2012,2012-09-09,1,27.003,DEN,,PIT,W 31-19,,0,0,0.0,1,1
44,2012,2012-09-17,2,27.011,DEN,@,ATL,L 21-27,,,,,,
45,2012,2012-09-23,3,27.017,DEN,,HOU,L 25-31,,,,,,
46,2012,2012-09-30,4,27.024,DEN,,OAK,W 37-6,,0,0,0.0,0,1
47,2012,2012-10-07,5,27.031,DEN,@,NWE,L 21-31,,,,,,
48,2012,2012-10-15,6,27.039,DEN,@,SDG,W 35-24,,0,0,0.0,0,1
49,2012,2012-10-28,7,27.052,DEN,,NOR,W 34-14,,,,,,
50,2012,2012-11-04,8,27.059,DEN,@,CIN,W 31-23,,0,0,0.0,0,1
51,2012,2012-11-11,9,27.066,DEN,@,CAR,W 36-14,,0,0,1.0,3,2
52,2012,2012-11-18,10,27.073,DEN,,SDG,W 30-23,,0,0,0.0,1,1
53,2012,2012-11-25,11,27.080,DEN,@,KAN,W 17-9,,0,0,0.0,0,0
54,2012,2012-12-06,13,27.091,DEN,@,OAK,W 26-13,,0,0,0.0,1,0
55,2012,2012-12-16,14,27.101,DEN,@,BAL,W 34-17,,0,0,1.0,1,0
56,2012,2012-12-23,15,27.108,DEN,,CLE,W 34-12,,,,,,
57,2012,2012-12-30,16,27.115,DEN,,KAN,W 38-3,,0,0,0.0,1,1
58,2013,2013-09-05,1,27.364,DEN,,BAL,W 49-27,*,0,0,1.0,1,0
59,2013,2013-09-15,2,28.009,DEN,@,NYG,W 41-23,,0,0,0.0,3,0
60,2013,2013-09-23,3,28.017,DEN,,OAK,W 37-21,*,0,0,2.0,2,0
61,2013,2013-09-29,4,28.023,DEN,,PHI,W 52-20,,0,0,0.5,5,1
62,2013,2013-10-06,5,28.030,DEN,@,DAL,W 51-48,*,0,0,1.0,1,1
63,2013,2013-10-20,7,28.044,DEN,@,IND,L 33-39,,0,0,0.0,0,1
64,2013,2013-10-27,8,28.051,DEN,,WAS,W 45-21,,0,0,0.0,3,0
65,2013,2013-11-10,9,28.065,DEN,@,SDG,W 28-20,,0,0,0.0,1,0
66,2013,2013-11-17,10,28.072,DEN,,KAN,W 27-17,,,,,,
67,2013,2013-11-24,11,28.079,DEN,@,NWE,L 31-34,,0,0,0.0,0,1
68,2013,2013-12-01,12,28.086,DEN,@,KAN,W 35-28,,0,0,0.0,1,0
69,2013,2013-12-08,13,28.093,DEN,,TEN,W 51-28,,0,0,0.0,1,0
70,2013,2013-12-12,14,28.097,DEN,,SDG,L 20-27,,0,0,0.0,1,2
71,2013,2013-12-22,15,28.107,DEN,@,HOU,W 37-13,,0,0,1.0,3,0
72,2013,2013-12-29,16,28.114,DEN,@,OAK,W 34-14,,0,0,0.0,1,0
73,2014,2014-09-08,1,29.002,NYG,@,DET,L 14-35,,0,0,1.0,1,0
74,2014,2014-09-14,2,29.008,NYG,,ARI,L 14-25,,0,0,1.0,2,1
75,2014,2014-09-21,3,29.015,NYG,,HOU,W 30-17,,0,0,0.0,3,0
76,2014,2014-09-25,4,29.019,NYG,@,WAS,W 45-14,,0,0,0.0,0,0
77,2014,2014-10-05,5,29.029,NYG,,ATL,W 30-20,,0,0,0.0,2,0
78,2014,2014-10-12,6,29.036,NYG,@,PHI,L 0-27,,,,,,
79,2014,2014-10-19,7,29.043,NYG,@,DAL,L 21-31,,0,0,0.0,1,0
80,2014,2014-11-03,8,29.058,NYG,,IND,L 24-40,,0,0,1.0,3,0
81,2014,2014-11-09,9,29.064,NYG,@,SEA,L 17-38,,0,0,1.0,2,3
82,2014,2014-11-16,10,29.071,NYG,,SFO,L 10-16,,0,0,1.0,2,0
83,2014,2014-11-23,11,29.078,NYG,,DAL,L 28-31,,0,0,0.0,1,0
84,2014,2014-11-30,12,29.085,NYG,@,JAX,L 24-25,*,0,0,0.0,1,0
85,2015,2015-09-13,1,30.007,NYG,@,DAL,L 26-27,*,0,0,0.0,2,1
86,2015,2015-09-20,2,30.014,NYG,,ATL,L 20-24,*,0,0,1.0,3,0
87,2015,2015-10-25,7,30.049,NYG,,DAL,W 27-20,*,0,0,0.0,0,1
88,2015,2015-11-01,8,30.056,NYG,@,NOR,L 49-52,*,0,0,0.0,2,1
89,2015,2015-11-08,9,30.063,NYG,@,TAM,W 32-18,*,0,0,0.0,1,0
90,2015,2015-11-15,10,30.070,NYG,,NWE,L 26-27,*,0,0,1.0,2,0
91,2015,2015-11-29,11,30.084,NYG,@,WAS,L 14-20,*,0,0,0.0,2,1
92,2015,2015-12-06,12,30.091,NYG,,NYJ,L 20-23,*,0,0,2.0,3,2
93,2015,2015-12-14,13,30.099,NYG,@,MIA,W 31-24,*,0,0,1.0,1,0
94,2015,2015-12-20,14,30.105,NYG,,CAR,L 35-38,,0,0,1.5,5,1
95,2015,2015-12-27,15,30.112,NYG,@,MIN,L 17-49,*,0,0,1.5,5,1
96,2015,2016-01-03,16,30.119,NYG,,PHI,L 30-35,*,0,0,1.0,4,3
97,2016,2016-09-11,1,31.005,TAM,@,ATL,W 31-24,*,0,0,1.0,2,0
98,2016,2016-09-18,2,31.012,TAM,@,ARI,L 7-40,*,0,0,0.0,2,0
99,2016,2016-10-30,7,31.054,TAM,,OAK,L 24-30,*,0,0,0.0,1,0
100,2016,2016-11-03,8,31.058,TAM,,ATL,L 28-43,*,0,0,0.0,0,2
101,2016,2016-11-13,9,31.068,TAM,,CHI,W 36-10,*,0,0,1.5,5,1
102,2016,2016-11-20,10,31.075,TAM,@,KAN,W 19-17,*,0,0,0.0,0,1
103,2016,2016-11-27,11,31.082,TAM,,SEA,W 14-5,*,0,0,1.0,1,1
104,2016,2016-12-04,12,31.089,TAM,@,SDG,W 28-21,,0,0,1.0,2,1
105,2016,2016-12-11,13,31.096,TAM,,NOR,W 16-11,*,0,0,1.0,3,0
106,2016,2016-12-18,14,31.103,TAM,@,DAL,L 20-26,*,0,0,0.0,2,1
107,2016,2016-12-24,15,31.109,TAM,@,NOR,L 24-31,*,0,0,0.0,1,0
108,2016,2017-01-01,16,31.117,TAM,,CAR,W 17-16,,0,0,1.0,2,1
109,2017,2017-09-17,1,32.011,TAM,,CHI,W 29-7,,0,0,0.0,0,0
110,2017,2017-09-24,2,32.018,TAM,@,MIN,L 17-34,*,0,0,0.0,1,4
111,2017,2017-10-01,3,32.025,TAM,,NYG,W 25-23,*,0,0,0.0,3,2
112,2017,2017-10-05,4,32.029,TAM,,NWE,L 14-19,*,0,0,0.0,1,1
113,2017,2017-10-15,5,32.039,TAM,@,ARI,L 33-38,,0,0,0.0,1,0
114,2017,2017-10-22,6,32.046,TAM,@,BUF,L 27-30,*,0,0,1.0,1,1
115,2017,2017-10-29,7,32.053,TAM,,CAR,L 3-17,*,0,0,0.0,2,0
116,2017,2017-11-05,8,32.060,TAM,@,NOR,L 10-30,*,0,0,1.0,4,1
117,2017,2017-11-12,9,32.067,TAM,,NYJ,W 15-10,*,0,0,0.0,3,0
118,2017,2017-11-19,10,32.074,TAM,@,MIA,W 30-20,*,0,0,0.0,1,2
119,2017,2017-12-10,13,32.095,TAM,,DET,L 21-24,*,0,0,0.0,2,0
120,2017,2017-12-18,14,32.103,TAM,,ATL,L 21-24,*,0,0,0.0,1,0
