ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,23.335,GNB,,PHI,W 16-13,,1,8,8.00,0,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,,
2,2007,2007-09-16,2,23.342,GNB,@,NYG,W 35-13,,10,50,5.00,2,3,2,18,9.00,0,66.7%,6.00,1,15,15.00,0,2,12,0.0,,
3,2007,2007-09-23,3,23.349,GNB,,SDG,W 31-24,,2,9,4.50,0,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,0.0,,
4,2007,2007-09-30,4,23.356,GNB,@,MIN,W 23-16,*,10,20,2.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
5,2007,2007-10-07,5,23.363,GNB,,CHI,L 20-27,*,13,78,6.00,1,2,1,13,13.00,0,50.0%,6.50,0,0,,0,1,6,0.0,,
6,2007,2007-10-14,6,24.005,GNB,,WAS,W 17-14,*,13,37,2.85,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,,
7,2007,2007-10-29,7,24.020,GNB,@,DEN,W 19-13,*,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2008,2008-10-12,6,25.003,GNB,@,SEA,W 27-17,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
9,2008,2008-10-19,7,25.010,GNB,,IND,W 34-14,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
10,2008,2008-12-14,14,25.066,GNB,@,JAX,L 16-20,,,,,,,,,,,0.0%,,,,,,,,,,
11,2008,2008-12-22,15,25.074,GNB,@,CHI,L 17-20,,1,4,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
12,2008,2008-12-28,16,25.080,GNB,,DET,W 31-21,,7,106,15.14,1,1,1,16,16.00,0,100.0%,16.00,0,0,,0,1,6,0.0,0,0
13,2009,2009-09-13,1,25.339,GNB,,CHI,W 21-15,,3,8,2.67,0,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,0.0,0,0
14,2009,2009-09-20,2,25.346,GNB,,CIN,L 24-31,,,,,,,,,,,0.0%,,,,,,,,,,
15,2009,2009-09-27,3,25.353,GNB,@,STL,W 36-17,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2009,2009-10-05,4,25.361,GNB,@,MIN,L 23-30,,2,10,5.00,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,0.0,0,1
17,2010,2010-09-09,1,26.335,NOR,,MIN,W 14-9,,,,,,,,,,,0.0%,,,,,,,,,,
18,2010,2010-09-20,2,26.346,NOR,@,SFO,W 25-22,,,,,,,,,,,0.0%,,,,,,,,,,
19,2010,2010-10-03,4,26.359,NOR,,CAR,W 16-14,,,,,,,,,,,0.0%,,,,,,,,,,
20,2010,2010-10-10,5,27.001,NOR,@,ARI,L 20-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2010,2010-12-05,12,27.057,SFO,@,GNB,L 16-34,,,,,,,,,,,0.0%,,,,,,,,,,
22,2010,2010-12-16,14,27.068,SFO,@,SDG,L 7-34,,,,,,,,,,,0.0%,,,,,,,,,,
23,2010,2010-12-26,15,27.078,SFO,@,STL,L 17-25,,,,,,,,,,,0.0%,,,,,,,,,,
