ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-12,1,23.119,BAL,@,CLE,L 3-20,,,,,,,,,,,,,
2,2004,2004-10-10,5,23.147,BAL,@,WAS,W 17-10,,,,,,,,,,,,,
3,2004,2004-11-28,11,23.196,BAL,@,NWE,L 3-24,,,,,,,,,,,,,
4,2004,2005-01-02,16,23.231,BAL,,MIA,W 30-23,,,,,,,,,,,,,
5,2005,2005-10-09,4,24.146,BAL,@,DET,L 17-35,,,,,,,,,,,,,
6,2005,2005-10-16,5,24.153,BAL,,CLE,W 16-3,,,,,,,,,,,,,
7,2005,2005-10-23,6,24.160,BAL,@,CHI,L 6-10,,,,,,,,,,,,,
8,2005,2005-10-31,7,24.168,BAL,@,PIT,L 19-20,,,,,,,,,,,,,
9,2005,2005-11-06,8,24.174,BAL,,CIN,L 9-21,,,,,,,,,,,,,
10,2005,2005-11-13,9,24.181,BAL,@,JAX,L 3-30,,,,,,,,,,,,,
11,2005,2005-11-20,10,24.188,BAL,,PIT,W 16-13,,,,,,,,,,,,,
12,2005,2005-11-27,11,24.195,BAL,@,CIN,L 29-42,,,,,,,,,,,,,
13,2005,2005-12-04,12,24.202,BAL,,HOU,W 16-15,,,,,,,,,,,,,
14,2005,2005-12-11,13,24.209,BAL,@,DEN,L 10-12,*,,,,,,,,,,,,
15,2005,2005-12-25,15,24.223,BAL,,MIN,W 30-23,,,,,,,,,,,,,
16,2005,2006-01-01,16,24.230,BAL,@,CLE,L 16-20,,,,,,,,,,,,,
17,2006,2006-09-10,1,25.117,BAL,@,TAM,W 27-0,,,,,,,,,,,,,
18,2006,2006-09-17,2,25.124,BAL,,OAK,W 28-6,,,,,,,,,,,,,
19,2006,2006-10-15,6,25.152,BAL,,CAR,L 21-23,,,,,,,,,,,,,
20,2006,2006-11-30,12,25.198,BAL,@,CIN,L 7-13,,,,,,,,,,,,,
21,2006,2006-12-10,13,25.208,BAL,@,KAN,W 20-10,,,,,,,,,,,,,
22,2006,2006-12-17,14,25.215,BAL,,CLE,W 27-17,,,,,,,,,,,,,
23,2006,2006-12-24,15,25.222,BAL,@,PIT,W 31-7,,,,,,,,,,,,,
24,2006,2006-12-31,16,25.229,BAL,,BUF,W 19-7,,,,,,,,,,,,,
25,2007,2007-09-10,1,26.117,BAL,@,CIN,L 20-27,,,,,,,,,,,,,
26,2007,2007-09-16,2,26.123,BAL,,NYJ,W 20-13,,,,,,,,,,,,,
27,2007,2007-09-23,3,26.130,BAL,,ARI,W 26-23,*,,,,,,,,,,,,
28,2007,2007-09-30,4,26.137,BAL,@,CLE,L 13-27,*,,,,,,,,,,,,
29,2007,2007-10-07,5,26.144,BAL,@,SFO,W 9-7,*,,,,,,,,,,,,
30,2007,2007-10-14,6,26.151,BAL,,STL,W 22-3,*,0,0,,0,0,0,0.0,,,1,1,0
31,2007,2007-10-21,7,26.158,BAL,@,BUF,L 14-19,,0,0,,0,0,0,1.0,,,0,0,0
32,2007,2007-11-05,8,26.173,BAL,@,PIT,L 7-38,*,,,,,,,,,,,,
33,2007,2007-11-11,9,26.179,BAL,,CIN,L 7-21,*,,,,,,,,,,,,
34,2007,2007-11-18,10,26.186,BAL,,CLE,L 30-33,*,,,,,,,,,,,,
35,2007,2007-11-25,11,26.193,BAL,@,SDG,L 14-32,*,,,,,,,,,,,,
36,2007,2007-12-03,12,26.201,BAL,,NWE,L 24-27,*,,,,,,,,,,,,
37,2007,2007-12-09,13,26.207,BAL,,IND,L 20-44,*,,,,,,,,,,,,
38,2007,2007-12-16,14,26.214,BAL,@,MIA,L 16-22,*,,,,,,,,,,,,
39,2007,2007-12-23,15,26.221,BAL,@,SEA,L 6-27,*,,,,,,,,,,,,
40,2007,2007-12-30,16,26.228,BAL,,PIT,W 27-21,*,,,,,,,,,,,,
41,2009,2009-09-13,1,28.120,BAL,,KAN,W 38-24,,1,14,14.00,0,0,0,0.0,2,0,0,0,0
42,2009,2009-09-20,2,28.127,BAL,@,SDG,W 31-26,,,,,,,,,,,,,
43,2009,2009-09-27,3,28.134,BAL,,CLE,W 34-3,,0,0,,0,0,0,0.0,2,1,0,0,0
44,2009,2009-10-04,4,28.141,BAL,@,NWE,L 21-27,,0,0,,0,1,6,0.0,0,0,0,0,0
45,2009,2009-10-11,5,28.148,BAL,,CIN,L 14-17,,,,,,,,,,,,,
46,2009,2009-10-18,6,28.155,BAL,@,MIN,L 31-33,*,0,0,,0,0,0,1.0,2,0,0,0,0
47,2009,2009-11-01,7,28.169,BAL,,DEN,W 30-7,*,0,0,,0,0,0,0.0,0,1,0,0,0
48,2009,2009-11-08,8,28.176,BAL,@,CIN,L 7-17,*,0,0,,0,0,0,0.0,7,1,0,0,0
49,2009,2009-11-16,9,28.184,BAL,@,CLE,W 16-0,*,0,0,,0,0,0,0.0,4,1,0,0,0
50,2009,2009-11-22,10,28.190,BAL,,IND,L 15-17,*,0,0,,0,0,0,0.0,1,2,0,0,0
51,2009,2009-11-29,11,28.197,BAL,,PIT,W 20-17,*,0,0,,0,0,0,0.0,7,1,0,0,0
52,2009,2009-12-07,12,28.205,BAL,@,GNB,L 14-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
