ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
61,1973,1973-11-18,10,32.199,WAS,,BAL,W 22-14,,,,,,,,,
62,1973,1973-11-22,11,32.203,WAS,@,DET,W 20-0,0,0,,0,0,0,1,21,0
63,1973,1973-12-02,12,32.213,WAS,,NYG,W 27-24,,,,,,,,,
64,1973,1973-12-09,13,32.220,WAS,@,DAL,L 7-27,,,,,,,,,
65,1973,1973-12-16,14,32.227,WAS,,PHI,W 38-20,,,,,,,,,
66,1974,1974-09-15,1,33.135,WAS,@,NYG,W 13-10,,,,,,,,,
67,1974,1974-09-22,2,33.142,WAS,,STL,L 10-17,,,,,,,,,
68,1974,1974-09-30,3,33.150,WAS,,DEN,W 30-3,,,,,,,,,
69,1974,1974-10-06,4,33.156,WAS,@,CIN,L 17-28,,,,,,,,,
70,1974,1974-10-13,5,33.163,WAS,,MIA,W 20-17,,,,,,,,,
71,1974,1974-10-20,6,33.170,WAS,,NYG,W 24-3,,,,,,,,,
72,1974,1974-10-27,7,33.177,WAS,@,STL,L 20-23,,,,,,,,,
73,1974,1974-11-03,8,33.184,WAS,@,GNB,W 17-6,0,0,,0,0,0,1,0,0
74,1974,1974-11-10,9,33.191,WAS,@,PHI,W 27-20,,,,,,,,,
75,1974,1974-11-17,10,33.198,WAS,,DAL,W 28-21,,,,,,,,,
76,1974,1974-11-24,11,33.205,WAS,,PHI,W 26-7,,,,,,,,,
77,1974,1974-11-28,12,33.209,WAS,@,DAL,L 23-24,0,0,,0,0,0,1,29,0
78,1974,1974-12-09,13,33.220,WAS,@,RAM,W 23-17,,,,,,,,,
79,1974,1974-12-15,14,33.226,WAS,,CHI,W 42-0,,,,,,,,,
