ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-12,1,23.293,KAN,@,CHI,L 17-20,,
2,1999,1999-10-21,6,23.332,KAN,@,BAL,W 35-8,,
3,1999,1999-10-31,7,23.342,KAN,,SDG,W 34-0,,
4,1999,1999-11-21,10,23.363,KAN,,SEA,L 19-31,,
5,1999,1999-12-12,13,24.019,KAN,,MIN,W 31-28,,
6,2002,2002-09-08,1,26.289,CLE,,KAN,L 39-40,,
7,2002,2002-09-15,2,26.296,CLE,,CIN,W 20-7,*,3.0
8,2002,2002-09-22,3,26.303,CLE,@,TEN,W 31-28,,
9,2002,2002-09-29,4,26.310,CLE,@,PIT,L 13-16,,
10,2002,2002-10-06,5,26.317,CLE,,BAL,L 21-26,,
11,2002,2002-10-13,6,26.324,CLE,@,TAM,L 3-17,,
12,2002,2002-10-20,7,26.331,CLE,,HOU,W 34-17,,2.0
13,2002,2002-10-27,8,26.338,CLE,@,NYJ,W 24-21,,
14,2002,2002-11-03,9,26.345,CLE,,PIT,L 20-23,,
15,2002,2002-11-17,10,26.359,CLE,@,CIN,W 27-20,*,1.0
16,2002,2002-11-24,11,27.001,CLE,@,NOR,W 24-15,,1.0
17,2002,2002-12-01,12,27.008,CLE,,CAR,L 6-13,,
18,2002,2002-12-08,13,27.015,CLE,@,JAX,W 21-20,,
19,2002,2002-12-15,14,27.022,CLE,,IND,L 23-28,,
20,2002,2002-12-22,15,27.029,CLE,@,BAL,W 14-13,,
21,2002,2002-12-29,16,27.036,CLE,,ATL,W 24-16,,1.0
22,2003,2003-09-07,1,27.288,CLE,,IND,L 6-9,,
23,2003,2003-09-14,2,27.295,CLE,@,BAL,L 13-33,,1.0
24,2003,2003-09-21,3,27.302,CLE,@,SFO,W 13-12,,1.0
25,2003,2003-09-28,4,27.309,CLE,,CIN,L 14-21,,
26,2003,2003-10-05,5,27.316,CLE,@,PIT,W 33-13,,
27,2003,2003-10-12,6,27.323,CLE,,OAK,W 13-7,,
28,2003,2003-10-19,7,27.330,CLE,,SDG,L 20-26,,
29,2003,2003-10-26,8,27.337,CLE,@,NWE,L 3-9,,
30,2003,2003-11-09,9,27.351,CLE,@,KAN,L 20-41,,
31,2003,2003-11-16,10,27.358,CLE,,ARI,W 44-6,*,1.0
32,2003,2003-11-23,11,28.000,CLE,,PIT,L 6-13,,1.0
33,2003,2003-11-30,12,28.007,CLE,@,SEA,L 7-34,*,
34,2003,2003-12-08,13,28.015,CLE,,STL,L 20-26,,
35,2003,2003-12-14,14,28.021,CLE,@,DEN,L 20-23,,
36,2003,2003-12-21,15,28.028,CLE,,BAL,L 0-35,,
37,2003,2003-12-28,16,28.035,CLE,@,CIN,W 22-14,,
