ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1973,1973-09-23,2,23.111,NYG,,PHI,T 23-23,,,,
2,1973,1973-09-30,3,23.118,NYG,@,CLE,L 10-12,1,12,12.00,0
3,1973,1973-10-07,4,23.125,NYG,,GNB,L 14-16,3,68,22.67,0
4,1973,1973-10-14,5,23.132,NYG,,WAS,L 3-21,,,,
5,1973,1973-10-21,6,23.139,NYG,@,DAL,L 28-45,2,60,30.00,0
6,1973,1973-10-28,7,23.146,NYG,@,STL,L 27-35,4,97,24.25,0
7,1973,1973-11-04,8,23.153,NYG,@,OAK,L 0-42,2,30,15.00,0
8,1973,1973-11-11,9,23.160,NYG,,DAL,L 10-23,1,27,27.00,0
9,1973,1973-11-18,10,23.167,NYG,,STL,W 24-13,1,22,22.00,0
10,1973,1973-11-25,11,23.174,NYG,@,PHI,L 16-20,1,20,20.00,0
11,1973,1973-12-02,12,23.181,NYG,@,WAS,L 24-27,2,39,19.50,0
12,1973,1973-12-10,13,23.189,NYG,@,RAM,L 6-40,1,21,21.00,0
