ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
24,1989,1989-10-29,8,23.210,SFO,@,NYJ,W 23-10,,0,0,,0,,,,,,
25,1989,1989-11-06,9,23.218,SFO,,NOR,W 31-13,,0,0,,0,,,,,,
26,1989,1989-11-12,10,23.224,SFO,,ATL,W 45-3,,0,0,,0,,,,,,
27,1989,1989-11-19,11,23.231,SFO,,GNB,L 17-21,,0,0,,0,,,,,,
28,1989,1989-11-27,12,23.239,SFO,,NYG,W 34-24,,0,0,,0,0,0,1.0,0,0,0
29,1989,1989-12-03,13,23.245,SFO,@,ATL,W 23-10,,0,0,,0,,,,,,
30,1989,1989-12-11,14,23.253,SFO,@,RAM,W 30-27,,0,0,,0,,,,,,
31,1989,1989-12-17,15,23.259,SFO,,BUF,W 21-10,,0,0,,0,0,0,0.0,1,13,0
32,1989,1989-12-24,16,23.266,SFO,,CHI,W 26-0,,0,0,,0,,,,,,
33,1990,1990-09-10,1,24.161,SFO,@,NOR,W 13-12,,,,,,,,,,,
34,1990,1990-09-16,2,24.167,SFO,,WAS,W 26-13,,,,,,,,,,,
35,1990,1990-09-23,3,24.174,SFO,,ATL,W 19-13,,,,,,,,,,,
36,1990,1990-10-07,4,24.188,SFO,@,HOU,W 24-21,,,,,,,,,,,
37,1990,1990-10-14,5,24.195,SFO,@,ATL,W 45-35,,,,,,,,,,,
38,1990,1990-10-21,6,24.202,SFO,,PIT,W 27-7,,,,,,,,,,,
39,1990,1990-10-28,7,24.209,SFO,,CLE,W 20-17,,,,,,,,,,,
40,1990,1990-11-04,8,24.216,SFO,@,GNB,W 24-20,,0,0,,0,0,0,1.0,0,0,0
41,1990,1990-11-11,9,24.223,SFO,@,DAL,W 24-6,,,,,,,,,,,
42,1990,1990-11-18,10,24.230,SFO,,TAM,W 31-7,,,,,,,,,,,
43,1990,1990-11-25,11,24.237,SFO,,RAM,L 17-28,,,,,,,,,,,
44,1990,1990-12-03,12,24.245,SFO,,NYG,W 7-3,,,,,,,,,,,
45,1990,1990-12-09,13,24.251,SFO,@,CIN,W 20-17,,,,,,,,,,,
46,1990,1990-12-17,14,24.259,SFO,@,RAM,W 26-10,,,,,,,,,,,
47,1990,1990-12-23,15,24.265,SFO,,NOR,L 10-13,,,,,,,,,,,
48,1990,1990-12-30,16,24.272,SFO,@,MIN,W 20-17,,,,,,,,,,,
49,1991,1991-09-02,1,25.153,SFO,@,NYG,L 14-16,,,,,,,,,,,
50,1991,1991-09-08,2,25.159,SFO,,SDG,W 34-14,,,,,,,,,,,
51,1991,1991-09-15,3,25.166,SFO,@,MIN,L 14-17,,,,,,,,,,,
52,1991,1991-09-22,4,25.173,SFO,,RAM,W 27-10,,,,,,,,,,,
53,1991,1991-09-29,5,25.180,SFO,@,RAI,L 6-12,,0,0,,0,0,0,1.0,0,0,0
54,1991,1991-10-13,6,25.194,SFO,,ATL,L 34-39,,,,,,,,,,,
55,1991,1991-10-20,7,25.201,SFO,,DET,W 35-3,,,,,,,,,,,
56,1991,1991-10-27,8,25.208,SFO,@,PHI,W 23-7,,,,,,,,,,,
57,1991,1991-11-03,9,25.215,SFO,@,ATL,L 14-17,,0,0,,0,0,0,0.0,1,7,0
58,1991,1991-11-10,10,25.222,SFO,@,NOR,L 3-10,,,,,,,,,,,
59,1991,1991-11-17,11,25.229,SFO,,PHO,W 14-10,,,,,,,,,,,
60,1991,1991-11-25,12,25.237,SFO,@,RAM,W 33-10,,,,,,,,,,,
61,1991,1991-12-01,13,25.243,SFO,,NOR,W 38-24,,,,,,,,,,,
62,1991,1991-12-08,14,25.250,SFO,@,SEA,W 24-22,,,,,,,,,,,
63,1991,1991-12-14,15,25.256,SFO,,KAN,W 28-14,,,,,,,,,,,
64,1991,1991-12-23,16,25.265,SFO,,CHI,W 52-14,,,,,,,,,,,
65,1992,1992-09-06,1,26.157,SFO,@,NYG,W 31-14,,,,,,,,,,,
66,1992,1992-09-13,2,26.164,SFO,,BUF,L 31-34,,,,,,,,,,,
67,1992,1992-09-20,3,26.171,SFO,@,NYJ,W 31-14,,,,,,,,,,,
68,1992,1992-09-27,4,26.178,SFO,@,NOR,W 16-10,,,,,,,,,,,
69,1992,1992-10-04,5,26.185,SFO,,RAM,W 27-24,,,,,,,,,,,
70,1992,1992-10-11,6,26.192,SFO,@,NWE,W 24-12,,,,,,,,,,,
71,1992,1992-10-18,7,26.199,SFO,,ATL,W 56-17,,,,,,,,,,,
72,1992,1992-11-01,8,26.213,SFO,@,PHO,L 14-24,,,,,,,,,,,
73,1992,1992-11-09,9,26.221,SFO,@,ATL,W 41-3,,,,,,,,,,,
74,1992,1992-11-15,10,26.227,SFO,,NOR,W 21-20,,,,,,,,,,,
75,1992,1992-11-22,11,26.234,SFO,@,RAM,W 27-10,,,,,,,,,,,
76,1992,1992-11-29,12,26.241,SFO,,PHI,W 20-14,,,,,,,,,,,
77,1992,1992-12-06,13,26.248,SFO,,MIA,W 27-3,,,,,,,,,,,
78,1992,1992-12-13,14,26.255,SFO,@,MIN,W 20-17,,,,,,,,,,,
79,1992,1992-12-19,15,26.261,SFO,,TAM,W 21-14,,,,,,,,,,,
80,1992,1992-12-28,16,26.270,SFO,,DET,W 24-6,,0,0,,0,0,0,1.0,0,0,0
81,1993,1993-09-05,1,27.156,SFO,@,PIT,W 24-13,,,,,,,,,,,
82,1993,1993-09-13,2,27.164,SFO,@,CLE,L 13-23,,,,,,,,,,,
83,1993,1993-09-19,3,27.170,SFO,,ATL,W 37-30,,,,,,,,,,,
84,1993,1993-09-26,4,27.177,SFO,@,NOR,L 13-16,,,,,,,,,,,
85,1993,1993-10-03,5,27.184,SFO,,MIN,W 38-19,,,,,,,,,,,
86,1993,1993-10-17,6,27.198,SFO,@,DAL,L 17-26,,,,,,,,,,,
87,1993,1993-10-24,7,27.205,SFO,,PHO,W 28-14,,,,,,,,,,,
88,1993,1993-10-31,8,27.212,SFO,,RAM,W 40-17,,,,,,,,,,,
89,1993,1993-11-14,9,27.226,SFO,@,TAM,W 45-21,,,,,,,,,,,
90,1993,1993-11-22,10,27.234,SFO,,NOR,W 42-7,,0,0,,0,0,0,1.0,0,0,0
91,1993,1993-11-28,11,27.240,SFO,@,RAM,W 35-10,,,,,,,,,,,
92,1993,1993-12-05,12,27.247,SFO,,CIN,W 21-8,,,,,,,,,,,
93,1993,1993-12-11,13,27.253,SFO,@,ATL,L 24-27,,,,,,,,,,,
94,1993,1993-12-19,14,27.261,SFO,@,DET,W 55-17,,,,,,,,,,,
95,1993,1993-12-25,15,27.267,SFO,,HOU,L 7-10,,0,0,,0,0,0,1.0,0,0,0
96,1993,1994-01-03,16,27.276,SFO,,PHI,L 34-37,,0,0,,0,0,0,1.0,0,0,0
97,1994,1994-09-04,1,28.155,PHI,@,NYG,L 23-28,,,,,,,,,,,
98,1994,1994-09-12,2,28.163,PHI,,CHI,W 30-22,,,,,,,,,,,
99,1994,1994-09-18,3,28.169,PHI,,GNB,W 13-7,,0,0,,0,0,0,1.5,0,0,0
100,1994,1994-10-02,4,28.183,PHI,@,SFO,W 40-8,,,,,,,,,,,
101,1994,1994-10-09,5,28.190,PHI,,WAS,W 21-17,,0,0,,0,0,0,1.0,0,0,0
102,1994,1994-10-16,6,28.197,PHI,@,DAL,L 13-24,,,,,,,,,,,
103,1994,1994-10-24,7,28.205,PHI,,HOU,W 21-6,,,,,,,,,,,
104,1994,1994-10-30,8,28.211,PHI,@,WAS,W 31-29,,,,,,,,,,,
105,1994,1994-11-06,9,28.218,PHI,,ARI,W 17-7,,,,,,,,,,,
106,1994,1994-11-13,10,28.225,PHI,,CLE,L 7-26,,,,,,,,,,,
107,1994,1994-11-20,11,28.232,PHI,@,ARI,L 6-12,,,,,,,,,,,
108,1994,1994-11-27,12,28.239,PHI,@,ATL,L 21-28,,0,0,,0,0,0,0.0,1,0,0
109,1994,1994-12-04,13,28.246,PHI,,DAL,L 19-31,,,,,,,,,,,
110,1994,1994-12-11,14,28.253,PHI,@,PIT,L 3-14,,,,,,,,,,,
111,1994,1994-12-18,15,28.260,PHI,,NYG,L 13-16,,,,,,,,,,,
112,1994,1994-12-24,16,28.266,PHI,@,CIN,L 30-33,,0,0,,0,0,0,0.0,1,8,0
113,1995,1995-09-03,1,29.154,PHI,,TAM,L 6-21,,,,,,,,,,,
114,1995,1995-09-10,2,29.161,PHI,@,ARI,W 31-19,,0,0,,0,0,0,0.0,1,7,0
115,1995,1995-09-17,3,29.168,PHI,,SDG,L 21-27,,,,,,,,,,,
116,1995,1995-09-24,4,29.175,PHI,@,OAK,L 17-48,,,,,,,,,,,
117,1995,1995-10-01,5,29.182,PHI,@,NOR,W 15-10,,,,,,,,,,,
118,1995,1995-10-08,6,29.189,PHI,,WAS,W 37-34,,,,,,,,,,,
119,1995,1995-10-15,7,29.196,PHI,@,NYG,W 17-14,,,,,,,,,,,
120,1995,1995-10-29,8,29.210,PHI,,STL,W 20-9,,,,,,,,,,,
121,1995,1995-11-06,9,29.218,PHI,@,DAL,L 12-34,,,,,,,,,,,
122,1995,1995-11-12,10,29.224,PHI,,DEN,W 31-13,,,,,,,,,,,
123,1995,1995-11-19,11,29.231,PHI,,NYG,W 28-19,,,,,,,,,,,
124,1995,1995-11-26,12,29.238,PHI,@,WAS,W 14-7,,,,,,,,,,,
125,1995,1995-12-03,13,29.245,PHI,@,SEA,L 14-26,,0,0,,0,0,0,1.0,0,0,0
126,1995,1995-12-10,14,29.252,PHI,,DAL,W 20-17,,,,,,,,,,,
127,1995,1995-12-17,15,29.259,PHI,,ARI,W 21-20,,,,,,,,,,,
128,1995,1995-12-24,16,29.266,PHI,@,CHI,L 14-20,,0,0,,0,0,0,0.0,1,-2,0
129,1996,1996-09-01,1,30.152,DEN,,NYJ,W 31-6,,0,0,,0,0,0,1.0,0,0,0
130,1996,1996-09-08,2,30.159,DEN,@,SEA,W 30-20,,0,0,,0,0,0,0.0,1,1,0
131,1996,1996-09-15,3,30.166,DEN,,TAM,W 27-23,,,,,,,,,,,
132,1996,1996-09-22,4,30.173,DEN,@,KAN,L 14-17,,0,0,,0,0,0,0.0,1,0,0
133,1996,1996-09-29,5,30.180,DEN,@,CIN,W 14-10,,,,,,,,,,,
134,1996,1996-10-06,6,30.187,DEN,,SDG,W 28-17,,,,,,,,,,,
135,1996,1996-10-20,7,30.201,DEN,,BAL,W 45-34,,0,0,,0,0,0,0.5,0,0,0
136,1996,1996-10-20,7,30.201,NWE,@,IND,W 27-9,,,,,,,,,,,
137,1996,1996-10-27,8,30.208,DEN,,KAN,W 34-7,,,,,,,,,,,
138,1996,1996-11-04,9,30.216,DEN,@,OAK,W 22-21,,0,0,,0,0,0,1.0,0,0,0
139,1996,1996-11-10,10,30.222,DEN,,CHI,W 17-12,,,,,,,,,,,
140,1996,1996-11-17,11,30.229,DEN,@,NWE,W 34-8,,,,,,,,,,,
141,1996,1996-11-24,12,30.236,DEN,@,MIN,W 21-17,,,,,,,,,,,
142,1996,1996-12-01,13,30.243,DEN,,SEA,W 34-7,,,,,,,,,,,
143,1996,1996-12-08,14,30.250,DEN,@,GNB,L 6-41,,,,,,,,,,,
144,1996,1996-12-15,15,30.257,DEN,,OAK,W 24-19,,0,0,,0,0,0,0.5,0,0,0
145,1996,1996-12-22,16,30.264,DEN,@,SDG,L 10-16,,0,0,,0,0,0,0.0,1,0,0
146,1997,1997-08-31,1,31.151,DEN,,KAN,W 19-3,,,,,,,,,,,
147,1997,1997-09-07,2,31.158,DEN,@,SEA,W 35-14,,,,,,,,,,,
148,1997,1997-09-14,3,31.165,DEN,,STL,W 35-14,,,,,,,,,,,
149,1997,1997-09-21,4,31.172,DEN,,CIN,W 38-20,,0,0,,0,0,0,1.0,0,0,0
150,1997,1997-09-28,5,31.179,DEN,@,ATL,W 29-21,,0,0,,0,0,0,1.0,0,0,0
151,1997,1997-10-06,6,31.187,DEN,,NWE,W 34-13,,,,,,,,,,,
152,1997,1997-10-19,7,31.200,DEN,@,OAK,L 25-28,,0,0,,0,0,0,0.0,1,7,0
153,1997,1997-10-26,8,31.207,DEN,@,BUF,W 23-20,,,,,,,,,,,
154,1997,1997-11-02,9,31.214,DEN,,SEA,W 30-27,,,,,,,,,,,
155,1997,1997-11-09,10,31.221,DEN,,CAR,W 34-0,,,,,,,,,,,
156,1997,1997-11-16,11,31.228,DEN,@,KAN,L 22-24,,,,,,,,,,,
157,1997,1997-11-24,12,31.236,DEN,,OAK,W 31-3,,,,,,,,,,,
158,1997,1997-11-30,13,31.242,DEN,@,SDG,W 38-28,,,,,,,,,,,
159,1997,1997-12-07,14,31.249,DEN,@,PIT,L 24-35,,,,,,,,,,,
160,1997,1997-12-15,15,31.257,DEN,@,SFO,L 17-34,,,,,,,,,,,
161,1997,1997-12-21,16,31.263,DEN,,SDG,W 38-3,,,,,,,,,,,
162,1998,1998-09-07,1,32.158,DEN,,NWE,W 27-21,,0,0,,0,0,0,2.0,0,0,0
163,1998,1998-09-13,2,32.164,DEN,,DAL,W 42-23,,,,,,,,,,,
164,1998,1998-09-20,3,32.171,DEN,@,OAK,W 34-17,,0,0,,0,0,0,1.0,1,18,0
165,1998,1998-09-27,4,32.178,DEN,@,WAS,W 38-16,,0,0,,0,0,0,1.0,0,0,0
166,1998,1998-10-04,5,32.185,DEN,,PHI,W 41-16,,,,,,,,,,,
167,1998,1998-10-11,6,32.192,DEN,@,SEA,W 21-16,,,,,,,,,,,
168,1998,1998-10-25,7,32.206,DEN,,JAX,W 37-24,,0,0,,0,0,0,1.5,0,0,0
169,1998,1998-11-01,8,32.213,DEN,@,CIN,W 33-26,,,,,,,,,,,
170,1998,1998-11-08,9,32.220,DEN,,SDG,W 27-10,,,,,,,,,,,
171,1998,1998-11-16,10,32.228,DEN,@,KAN,W 30-7,,0,0,,0,0,0,0.0,1,4,0
172,1998,1998-11-22,11,32.234,DEN,,OAK,W 40-14,,0,0,,0,0,0,1.0,0,0,0
173,1998,1998-11-29,12,32.241,DEN,@,SDG,W 31-16,,,,,,,,,,,
174,1998,1998-12-06,13,32.248,DEN,,KAN,W 35-31,,0,0,,0,0,0,1.0,0,0,0
175,1998,1998-12-13,14,32.255,DEN,@,NYG,L 16-20,,,,,,,,,,,
176,1998,1998-12-21,15,32.263,DEN,@,MIA,L 21-31,,,,,,,,,,,
177,1998,1998-12-27,16,32.269,DEN,,SEA,W 28-21,,,,,,,,,,,
178,1999,1999-09-13,1,33.164,DEN,,MIA,L 21-38,*,,,,,,,,,,
179,1999,1999-09-19,2,33.170,DEN,@,KAN,L 10-26,*,,,,,,,,,,
180,1999,1999-09-26,3,33.177,DEN,@,TAM,L 10-13,*,,,,,,,,,,
181,1999,1999-10-03,4,33.184,DEN,,NYJ,L 13-21,*,0,0,,0,0,0,0.0,1,1,0
182,1999,1999-10-10,5,33.191,DEN,@,OAK,W 16-13,*,0,0,,0,0,0,0.0,1,16,0
183,1999,1999-10-17,6,33.198,DEN,,GNB,W 31-10,*,,,,,,,,,,
184,1999,1999-10-24,7,33.205,DEN,@,NWE,L 23-24,*,,,,,,,,,,
185,1999,1999-10-31,8,33.212,DEN,,MIN,L 20-23,*,,,,,,,,,,
186,1999,1999-11-07,9,33.219,DEN,@,SDG,W 33-17,*,0,0,,0,1,6,0.0,1,18,1
187,1999,1999-11-14,10,33.226,DEN,@,SEA,L 17-20,*,,,,,,,,,,
188,1999,1999-11-22,11,33.234,DEN,,OAK,W 27-21,*,,,,,,,,,,
189,1999,1999-12-05,12,33.247,DEN,,KAN,L 10-16,*,,,,,,,,,,
190,1999,1999-12-13,13,33.255,DEN,@,JAX,L 24-27,*,,,,,,,,,,
191,1999,1999-12-19,14,33.261,DEN,,SEA,W 36-30,*,,,,,,,,,,
192,1999,1999-12-25,15,33.267,DEN,@,DET,W 17-7,*,,,,,,,,,,
193,1999,2000-01-02,16,33.275,DEN,,SDG,L 6-12,*,,,,,,,,,,
194,2000,2000-09-04,1,34.155,DEN,@,STL,L 36-41,*,0,0,,0,0,0,1.0,0,0,0
195,2000,2000-09-10,2,34.161,DEN,,ATL,W 42-14,*,,,,,,,,,,
196,2000,2000-09-17,3,34.168,DEN,@,OAK,W 33-24,*,0,0,,0,0,0,0.5,0,0,0
197,2000,2000-09-24,4,34.175,DEN,,KAN,L 22-23,,,,,,,,,,,
198,2000,2000-10-01,5,34.182,DEN,,NWE,L 19-28,,,,,,,,,,,
199,2000,2000-10-08,6,34.189,DEN,@,SDG,W 21-7,*,,,,,,,,,,
200,2000,2000-10-15,7,34.196,DEN,,CLE,W 44-10,*,,,,,,,,,,
201,2000,2000-10-22,8,34.203,DEN,@,CIN,L 21-31,*,,,,,,,,,,
202,2000,2000-11-05,9,34.217,DEN,@,NYJ,W 30-23,*,,,,,,,,,,
203,2000,2000-11-13,10,34.225,DEN,,OAK,W 27-24,,0,0,,0,0,0,0.0,1,-3,0
204,2000,2000-11-19,11,34.231,DEN,,SDG,W 38-37,,0,0,,0,0,0,1.0,1,3,0
205,2000,2000-11-26,12,34.238,DEN,@,SEA,W 38-31,,,,,,,,,,,
206,2000,2000-12-03,13,34.245,DEN,@,NOR,W 38-23,,,,,,,,,,,
207,2000,2000-12-10,14,34.252,DEN,,SEA,W 31-24,,,,,,,,,,,
208,2000,2000-12-17,15,34.259,DEN,@,KAN,L 7-20,,,,,,,,,,,
209,2000,2000-12-23,16,34.265,DEN,,SFO,W 38-9,,0,0,,0,0,0,1.0,0,0,0
210,2001,2001-09-10,1,35.161,DEN,,NYG,W 31-20,*,0,0,,0,0,0,1.0,0,0,0
211,2001,2001-09-23,2,35.174,DEN,@,ARI,W 38-17,*,,,,,,,,,,
212,2001,2001-09-30,3,35.181,DEN,,BAL,L 13-20,*,,,,,,,,,,
213,2001,2001-10-07,4,35.188,DEN,,KAN,W 20-6,*,,,,,,,,,,
214,2001,2001-10-14,5,35.195,DEN,@,SEA,L 21-34,*,,,,,,,,,,
215,2001,2001-10-21,6,35.202,DEN,@,SDG,L 10-27,*,0,0,,0,0,0,2.0,0,0,0
216,2001,2001-10-28,7,35.209,DEN,,NWE,W 31-20,*,,,,,,,,,,
217,2001,2001-11-05,8,35.217,DEN,@,OAK,L 28-38,*,,,,,,,,,,
218,2001,2001-11-11,9,35.223,DEN,,SDG,W 26-16,*,,,,,,,,,,
219,2001,2001-11-18,10,35.230,DEN,,WAS,L 10-17,*,0,0,,0,0,0,1.0,0,0,0
220,2001,2001-11-22,11,35.234,DEN,@,DAL,W 26-24,*,,,,,,,,,,
221,2001,2001-12-02,12,35.244,DEN,@,MIA,L 10-21,*,,,,,,,,,,
222,2001,2001-12-09,13,35.251,DEN,,SEA,W 20-7,*,,,,,,,,,,
223,2001,2001-12-16,14,35.258,DEN,@,KAN,L 23-26,*,0,0,,0,0,0,2.0,0,0,0
224,2001,2001-12-30,15,35.272,DEN,,OAK,W 23-17,*,0,0,,0,0,0,1.0,0,0,0
225,2001,2002-01-06,16,35.279,DEN,@,IND,L 10-29,*,,,,,,,,,,
226,2002,2002-09-08,1,36.159,OAK,,SEA,W 31-17,*,0,0,,0,0,0,0.5,0,0,0
227,2002,2002-09-15,2,36.166,OAK,@,PIT,W 30-17,*,,,,,,,,,,
228,2002,2002-09-29,3,36.180,OAK,,TEN,W 52-25,*,0,0,,0,0,0,1.0,0,0,0
229,2002,2002-10-06,4,36.187,OAK,@,BUF,W 49-31,*,0,0,,0,0,0,1.5,0,0,0
230,2002,2002-10-13,5,36.194,OAK,@,STL,L 13-28,*,,,,,,,,,,
231,2002,2002-10-20,6,36.201,OAK,,SDG,L 21-27,*,,,,,,,,,,
232,2002,2002-10-27,7,36.208,OAK,@,KAN,L 10-20,*,0,0,,0,0,0,0.0,1,0,0
233,2002,2002-11-03,8,36.215,OAK,,SFO,L 20-23,*,,,,,,,,,,
234,2002,2002-11-11,9,36.223,OAK,@,DEN,W 34-10,*,,,,,,,,,,
235,2002,2002-11-17,10,36.229,OAK,,NWE,W 27-20,*,,,,,,,,,,
236,2002,2002-11-24,11,36.236,OAK,@,ARI,W 41-20,*,,,,,,,,,,
237,2002,2002-12-02,12,36.244,OAK,,NYJ,W 26-20,*,,,,,,,,,,
238,2002,2002-12-08,13,36.250,OAK,@,SDG,W 27-7,*,,,,,,,,,,
239,2002,2002-12-15,14,36.257,OAK,@,MIA,L 17-23,*,,,,,,,,,,
240,2002,2002-12-22,15,36.264,OAK,,DEN,W 28-16,*,0,0,,0,0,0,1.0,0,0,0
241,2002,2002-12-28,16,36.270,OAK,,KAN,W 24-0,*,,,,,,,,,,
242,2003,2003-09-07,1,37.158,OAK,@,TEN,L 20-25,*,,,,,,,,,,
243,2003,2003-09-14,2,37.165,OAK,,CIN,W 23-20,*,0,0,,0,0,0,1.0,0,0,0
244,2003,2003-09-22,3,37.173,OAK,@,DEN,L 10-31,*,0,0,,0,0,0,1.0,0,0,0
