ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1961,1961-10-08,4,25.318,RAM,@,SFO,L 0-35,0,0,,0,1,9,9.00,0,1,20,20.00,0,0,0,,0,0,0
2,1961,1961-10-22,6,25.332,RAM,@,NYG,L 14-24,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
3,1961,1961-10-29,7,25.339,RAM,,DET,L 10-28,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1961,1961-11-05,8,25.346,RAM,,MIN,W 31-17,2,12,6.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
5,1961,1961-11-12,9,25.353,RAM,,SFO,W 17-7,0,0,,0,1,28,28.00,0,0,0,,0,0,0,,0,0,0
6,1961,1961-11-19,10,25.360,RAM,@,GNB,L 17-35,0,0,,0,0,0,,0,2,37,18.50,0,0,0,,0,0,0
7,1961,1961-12-03,12,26.009,RAM,@,MIN,L 21-42,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
8,1961,1961-12-17,14,26.023,RAM,,GNB,L 17-24,0,0,,0,1,20,20.00,0,0,0,,0,0,0,,0,0,0
9,1962,1962-09-16,1,26.296,RAM,@,BAL,L 27-30,0,0,,0,0,0,,0,2,55,27.50,0,0,0,,0,0,0
10,1962,1962-09-23,2,26.303,RAM,,CHI,L 23-27,1,-2,-2.00,0,2,32,16.00,0,3,83,27.67,0,1,45,45.00,0,0,0
11,1962,1962-09-30,3,26.310,RAM,,DAL,L 17-27,1,3,3.00,0,5,94,18.80,1,3,78,26.00,0,3,26,8.67,0,1,6
12,1962,1962-10-07,4,26.317,RAM,@,WAS,L 14-20,1,1,1.00,0,2,27,13.50,0,1,21,21.00,0,0,0,,0,0,0
13,1962,1962-10-14,5,26.324,RAM,@,DET,L 10-13,0,0,,0,0,0,,0,1,20,20.00,0,1,1,1.00,0,0,0
14,1962,1962-10-21,6,26.331,RAM,,MIN,L 14-38,0,0,,0,2,29,14.50,0,2,44,22.00,0,0,0,,0,0,0
15,1962,1962-10-28,7,26.338,RAM,@,SFO,W 28-14,1,4,4.00,0,4,48,12.00,0,1,20,20.00,0,0,0,,0,0,0
16,1962,1962-11-04,8,26.345,RAM,,DET,L 3-12,0,0,,0,5,39,7.80,0,3,68,22.67,0,0,0,,0,0,0
17,1962,1962-11-11,9,26.352,RAM,,BAL,L 2-14,3,13,4.33,0,2,13,6.50,0,1,8,8.00,0,1,4,4.00,0,0,0
18,1962,1962-11-18,10,26.359,RAM,,SFO,L 17-24,0,0,,0,2,32,16.00,0,3,76,25.33,0,0,0,,0,0,0
