ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-12-13,14,22.148,WAS,@,BAL,L 17-45,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,8,4.00,0,0,0
2,1965,1965-09-19,1,23.063,WAS,,CLE,L 7-17,,6,12,50.00,95,1,0,104.5,0,0,7.92,9.58,2,-10,-5.00,0,0,0
3,1965,1965-10-03,3,23.077,WAS,@,DET,L 10-14,,8,16,50.00,153,0,2,44.0,0,0,9.56,3.94,3,11,3.67,0,0,0
4,1965,1965-10-10,4,23.084,WAS,,STL,L 16-37,*,14,32,43.75,222,2,1,75.3,0,0,6.94,6.78,3,42,14.00,0,0,0
5,1965,1965-11-21,10,23.126,WAS,@,PIT,W 31-3,,0,0,,0,0,0,,0,0,,,1,-5,-5.00,0,0,0
6,1965,1965-12-19,14,23.154,WAS,,PIT,W 35-14,,0,5,0.00,0,0,1,0.0,0,0,0.00,-9.00,3,-3,-1.00,0,0,0
7,1966,1966-10-02,4,24.076,WAS,,PIT,W 24-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
8,1966,1966-10-16,6,24.090,WAS,@,NYG,L 10-13,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,10,10.00,0,0,0
9,1966,1966-11-27,12,24.132,WAS,,NYG,W 72-41,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
10,1967,1967-09-17,1,25.061,CLE,,DAL,L 14-21,,0,0,,0,0,0,,0,0,,,1,-4,-4.00,0,0,0
11,1967,1967-10-01,3,25.075,CLE,@,NOR,W 42-7,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
12,1967,1967-10-22,6,25.096,CLE,,CHI,W 24-0,,2,2,100.00,18,0,0,104.2,0,0,9.00,9.00,0,0,,0,0,0
13,1967,1967-11-05,8,25.110,CLE,@,PIT,W 34-14,,1,5,20.00,16,0,0,40.4,0,0,3.20,3.20,0,0,,0,0,0
14,1967,1967-11-12,9,25.117,CLE,@,GNB,L 7-55,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-3,-3.00,0,0,0
15,1968,1968-09-15,1,26.059,PIT,,NYG,L 20-34,,4,8,50.00,41,0,1,25.5,0,0,5.13,-0.50,0,0,,0,0,0
16,1968,1968-09-29,3,26.073,PIT,,BAL,L 7-41,,7,19,36.84,121,1,2,37.3,0,0,6.37,2.68,1,-5,-5.00,0,0,0
17,1968,1968-10-05,4,26.079,PIT,@,CLE,L 24-31,*,11,24,45.83,141,2,1,75.2,0,0,5.88,5.67,0,0,,0,0,0
18,1968,1968-10-13,5,26.087,PIT,@,WAS,L 13-16,*,9,19,47.37,131,1,1,65.9,0,0,6.89,5.58,1,5,5.00,0,0,0
19,1968,1968-10-20,6,26.094,PIT,,NOR,L 12-16,*,4,15,26.67,46,0,1,12.1,0,0,3.07,0.07,2,-2,-1.00,0,0,0
20,1968,1968-10-27,7,26.101,PIT,,PHI,W 6-3,*,6,12,50.00,54,0,0,62.5,0,0,4.50,4.50,1,7,7.00,0,0,0
21,1968,1968-11-03,8,26.108,PIT,@,ATL,W 41-21,*,15,19,78.95,207,3,0,151.6,0,0,10.89,14.05,1,-3,-3.00,0,0,0
22,1968,1968-11-10,9,26.115,PIT,@,STL,T 28-28,*,18,28,64.29,260,3,0,130.1,0,0,9.29,11.43,0,0,,0,0,0
23,1968,1968-11-17,10,26.122,PIT,,CLE,L 24-45,*,17,35,48.57,188,2,5,44.4,0,0,5.37,0.09,0,0,,0,0,0
24,1968,1968-11-24,11,26.129,PIT,,SFO,L 28-45,*,26,44,59.09,287,4,5,69.2,0,0,6.52,3.23,1,-2,-2.00,0,0,0
25,1968,1968-12-01,12,26.136,PIT,,STL,L 10-20,*,11,31,35.48,117,0,0,47.4,0,0,3.77,3.77,2,12,6.00,0,0,0
26,1968,1968-12-08,13,26.143,PIT,@,DAL,L 7-28,*,15,34,44.12,152,1,0,67.3,0,0,4.47,5.06,3,26,8.67,0,0,0
27,1968,1968-12-15,14,26.150,PIT,@,NOR,L 14-24,*,5,16,31.25,111,1,1,51.8,0,0,6.94,5.38,2,15,7.50,0,0,0
28,1969,1969-09-21,1,27.065,PIT,,DET,W 16-13,*,10,26,38.46,143,0,1,41.0,0,0,5.50,3.77,4,13,3.25,0,0,0
29,1969,1969-09-28,2,27.072,PIT,@,PHI,L 27-41,*,16,34,47.06,275,2,0,94.6,0,0,8.09,9.26,1,-1,-1.00,0,0,0
30,1969,1969-10-05,3,27.079,PIT,,STL,L 14-27,*,5,8,62.50,46,1,1,78.1,0,0,5.75,2.63,1,2,2.00,0,0,0
31,1969,1969-10-12,4,27.086,PIT,@,NYG,L 7-10,*,14,24,58.33,132,0,2,38.9,0,0,5.50,1.75,2,20,10.00,1,1,6
32,1969,1969-10-18,5,27.092,PIT,@,CLE,L 31-42,*,3,9,33.33,27,0,0,42.4,0,0,3.00,3.00,1,1,1.00,0,0,0
33,1969,1969-11-02,7,27.107,PIT,,GNB,L 34-38,,1,4,25.00,53,1,0,118.7,0,0,13.25,18.25,0,0,,0,0,0
34,1969,1969-11-09,8,27.114,PIT,@,CHI,L 7-38,,7,18,38.89,98,0,2,17.6,0,0,5.44,0.44,0,0,,0,0,0
35,1969,1969-11-23,10,27.128,PIT,@,MIN,L 14-52,*,8,15,53.33,86,0,2,30.8,0,0,5.73,-0.27,2,6,3.00,0,0,0
