ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1973,1973-09-16,1,23.203,WAS,,SDG,W 38-0,,,,,,
2,1973,1973-10-21,6,23.238,WAS,,STL,W 31-13,1,1,1.00,1,1,6
3,1973,1973-10-28,7,23.245,WAS,@,NOR,L 3-19,,,,,,
4,1973,1973-11-05,8,23.253,WAS,@,PIT,L 16-21,,,,,,
5,1973,1973-11-11,9,23.259,WAS,,SFO,W 33-9,1,2,2.00,1,1,6
6,1973,1973-11-18,10,23.266,WAS,,BAL,W 22-14,,,,,,
7,1973,1973-11-22,11,23.270,WAS,@,DET,W 20-0,,,,,,
8,1973,1973-12-02,12,23.280,WAS,,NYG,W 27-24,,,,,,
9,1973,1973-12-09,13,23.287,WAS,@,DAL,L 7-27,,,,,,
10,1973,1973-12-16,14,23.294,WAS,,PHI,W 38-20,,,,,,
11,1974,1974-09-15,1,24.202,WAS,@,NYG,W 13-10,,,,,,
12,1974,1974-09-22,2,24.209,WAS,,STL,L 10-17,,,,,,
13,1974,1974-09-30,3,24.217,WAS,,DEN,W 30-3,,,,,,
14,1974,1974-10-06,4,24.223,WAS,@,CIN,L 17-28,,,,,,
15,1974,1974-10-13,5,24.230,WAS,,MIA,W 20-17,,,,,,
16,1974,1974-10-20,6,24.237,WAS,,NYG,W 24-3,,,,,,
17,1974,1974-10-27,7,24.244,WAS,@,STL,L 20-23,,,,,,
18,1974,1974-11-03,8,24.251,WAS,@,GNB,W 17-6,,,,,,
19,1974,1974-11-10,9,24.258,WAS,@,PHI,W 27-20,,,,,,
20,1974,1974-11-17,10,24.265,WAS,,DAL,W 28-21,,,,,,
21,1974,1974-12-09,13,24.287,WAS,@,RAM,W 23-17,,,,,,
