ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,23.259,CLE,,KAN,L 39-40,,,,,,,
2,2002,2002-09-15,2,23.266,CLE,,CIN,W 20-7,,,,,,,
3,2002,2002-09-22,3,23.273,CLE,@,TEN,W 31-28,,,,,,,
4,2002,2002-09-29,4,23.280,CLE,@,PIT,L 13-16,,0.0,,,1,0,0
5,2002,2002-10-06,5,23.287,CLE,,BAL,L 21-26,,,,,,,
6,2002,2002-10-13,6,23.294,CLE,@,TAM,L 3-17,,,,,,,
7,2002,2002-10-20,7,23.301,CLE,,HOU,W 34-17,,,,,,,
8,2002,2002-10-27,8,23.308,CLE,@,NYJ,W 24-21,,,,,,,
9,2002,2002-11-03,9,23.315,CLE,,PIT,L 20-23,,,,,,,
10,2002,2002-11-17,10,23.329,CLE,@,CIN,W 27-20,,,,,,,
11,2002,2002-11-24,11,23.336,CLE,@,NOR,W 24-15,,,,,,,
12,2002,2002-12-01,12,23.343,CLE,,CAR,L 6-13,,,,,,,
13,2002,2002-12-08,13,23.350,CLE,@,JAX,W 21-20,,,,,,,
14,2002,2002-12-15,14,23.357,CLE,,IND,L 23-28,,,,,,,
15,2002,2002-12-22,15,23.364,CLE,@,BAL,W 14-13,,,,,,,
16,2002,2002-12-29,16,24.006,CLE,,ATL,W 24-16,,,,,,,
17,2003,2003-09-07,1,24.258,CLE,,IND,L 6-9,,,,,,,
18,2003,2003-09-14,2,24.265,CLE,@,BAL,L 13-33,,,,,,,
19,2003,2003-09-21,3,24.272,CLE,@,SFO,W 13-12,,,,,,,
20,2003,2003-09-28,4,24.279,CLE,,CIN,L 14-21,,,,,,,
21,2003,2003-10-05,5,24.286,CLE,@,PIT,W 33-13,,,,,,,
22,2003,2003-10-12,6,24.293,CLE,,OAK,W 13-7,,,,,,,
23,2003,2003-10-19,7,24.300,CLE,,SDG,L 20-26,,,,,,,
24,2003,2003-10-26,8,24.307,CLE,@,NWE,L 3-9,,,,,,,
25,2003,2003-11-09,9,24.321,CLE,@,KAN,L 20-41,*,4.0,,,0,0,0
26,2003,2003-11-16,10,24.328,CLE,,ARI,W 44-6,*,,,,,,
27,2003,2003-11-23,11,24.335,CLE,,PIT,L 6-13,*,,,,,,
28,2003,2003-11-30,12,24.342,CLE,@,SEA,L 7-34,*,1.0,,,0,0,0
29,2003,2003-12-08,13,24.350,CLE,,STL,L 20-26,*,,,,,,
30,2003,2003-12-14,14,24.356,CLE,@,DEN,L 20-23,*,,,,,,
31,2003,2003-12-21,15,24.363,CLE,,BAL,L 0-35,*,,,,,,
32,2003,2003-12-28,16,25.005,CLE,@,CIN,W 22-14,*,,,,,,
33,2004,2004-09-12,1,25.264,CLE,,BAL,W 20-3,*,0.0,,,1,2,0
34,2004,2004-09-19,2,25.271,CLE,@,DAL,L 12-19,*,,,,,,
35,2004,2004-09-26,3,25.278,CLE,@,NYG,L 10-27,*,,,,,,
36,2004,2004-10-03,4,25.285,CLE,,WAS,W 17-13,*,,,,,,
37,2004,2004-10-10,5,25.292,CLE,@,PIT,L 23-34,*,,,,,,
38,2004,2004-10-17,6,25.299,CLE,,CIN,W 34-17,*,,,,,,
39,2004,2004-10-24,7,25.306,CLE,,PHI,L 31-34,*,0.0,,,1,3,0
40,2004,2004-11-07,8,25.320,CLE,@,BAL,L 13-27,*,,,,,,
41,2004,2004-11-14,9,25.327,CLE,,PIT,L 10-24,*,,,,,,
42,2004,2004-11-21,10,25.334,CLE,,NYJ,L 7-10,*,0.5,,,0,0,0
43,2004,2004-11-28,11,25.341,CLE,@,CIN,L 48-58,*,0.0,,,1,30,0
44,2005,2005-09-11,1,26.262,CLE,,CIN,L 13-27,*,,,,,,
45,2005,2005-09-18,2,26.269,CLE,@,GNB,W 26-24,*,,,,,,
46,2005,2005-09-25,3,26.276,CLE,@,IND,L 6-13,*,,,,,,
47,2005,2005-10-09,4,26.290,CLE,,CHI,W 20-10,*,,,,,,
48,2005,2005-10-16,5,26.297,CLE,@,BAL,L 3-16,*,,,,,,
49,2005,2005-10-23,6,26.304,CLE,,DET,L 10-13,*,,,,,,
50,2005,2005-10-30,7,26.311,CLE,@,HOU,L 16-19,*,1.0,,,0,0,0
51,2005,2005-11-06,8,26.318,CLE,,TEN,W 20-14,*,1.0,,,0,0,0
52,2005,2005-11-13,9,26.325,CLE,@,PIT,L 21-34,*,,,,,,
53,2005,2005-11-20,10,26.332,CLE,,MIA,W 22-0,*,,,,,,
54,2005,2005-11-27,11,26.339,CLE,@,MIN,L 12-24,*,,,,,,
55,2005,2005-12-04,12,26.346,CLE,,JAX,L 14-20,*,,,,,,
56,2005,2005-12-11,13,26.353,CLE,@,CIN,L 20-23,*,0.0,,,1,14,0
57,2005,2005-12-18,14,26.360,CLE,@,OAK,W 9-7,*,,,,,,
58,2005,2005-12-24,15,27.001,CLE,,PIT,L 0-41,*,,,,,,
59,2005,2006-01-01,16,27.009,CLE,,BAL,W 20-16,*,,,,,,
60,2006,2006-09-10,1,27.261,CLE,,NOR,L 14-19,*,,,,,,
61,2006,2006-09-17,2,27.268,CLE,@,CIN,L 17-34,*,0.0,,,1,0,0
62,2006,2006-09-24,3,27.275,CLE,,BAL,L 14-15,*,,,,,,
63,2006,2006-10-01,4,27.282,CLE,@,OAK,W 24-21,*,1.0,,,0,0,0
64,2006,2006-10-08,5,27.289,CLE,@,CAR,L 12-20,*,,,,,,
65,2006,2006-10-22,6,27.303,CLE,,DEN,L 7-17,*,0.0,,,1,19,0
66,2006,2006-10-29,7,27.310,CLE,,NYJ,W 20-13,*,,,,,,
67,2006,2006-11-05,8,27.317,CLE,@,SDG,L 25-32,*,,,,,,
68,2006,2006-11-12,9,27.324,CLE,@,ATL,W 17-13,*,,,,,,
69,2006,2006-11-19,10,27.331,CLE,,PIT,L 20-24,*,,,,,,
70,2006,2006-11-26,11,27.338,CLE,,CIN,L 0-30,*,,,,,,
71,2006,2006-12-03,12,27.345,CLE,,KAN,W 31-28,*,,,,,,
72,2006,2006-12-07,13,27.349,CLE,@,PIT,L 7-27,*,,,,,,
