ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1986,1986-11-02,9,25.194,ATL,@,NWE,L 17-25,,,
2,1986,1986-11-09,10,25.201,ATL,,NYJ,L 14-28,,,
3,1986,1986-11-16,11,25.208,ATL,,CHI,L 10-13,,,
4,1986,1986-11-23,12,25.215,ATL,@,SFO,L 0-20,,,
5,1986,1986-11-30,13,25.222,ATL,@,MIA,W 20-14,2,14,0
6,1986,1986-12-07,14,25.229,ATL,,IND,L 23-28,,,
7,1986,1986-12-21,16,25.243,ATL,@,DET,W 20-6,,,
8,1987,1987-10-04,3,26.165,WAS,,STL,W 28-21,,,
9,1987,1987-10-11,4,26.172,WAS,@,NYG,W 38-12,,,
10,1987,1987-10-19,5,26.180,WAS,@,DAL,W 13-7,,,
11,1987,1987-11-01,7,26.193,WAS,@,BUF,W 27-7,,,
12,1987,1987-11-08,8,26.200,WAS,@,PHI,L 27-31,,,
13,1987,1987-11-15,9,26.207,WAS,,DET,W 20-13,,,
14,1987,1987-11-23,10,26.215,WAS,,RAM,L 26-30,,,
15,1987,1987-11-29,11,26.221,WAS,,NYG,W 23-19,,,
16,1987,1987-12-06,12,26.228,WAS,@,STL,W 34-17,,,
17,1987,1987-12-13,13,26.235,WAS,,DAL,W 24-20,,,
18,1987,1987-12-20,14,26.242,WAS,@,MIA,L 21-23,,,
19,1987,1987-12-26,15,26.248,WAS,@,MIN,W 27-24,,,
20,1988,1988-10-02,5,27.163,WAS,,NYG,L 23-24,,,
21,1988,1988-10-09,6,27.170,WAS,@,DAL,W 35-17,,,
22,1988,1988-10-16,7,27.177,WAS,,PHO,W 33-17,,,
23,1988,1988-10-23,8,27.184,WAS,@,GNB,W 20-17,,,
24,1988,1988-10-30,9,27.191,WAS,@,HOU,L 17-41,,,
25,1988,1988-11-06,10,27.198,WAS,,NOR,W 27-24,,,
26,1988,1988-11-13,11,27.205,WAS,,CHI,L 14-34,,,
27,1988,1988-11-21,12,27.213,WAS,@,SFO,L 21-37,,,
28,1988,1988-11-27,13,27.219,WAS,,CLE,L 13-17,,,
29,1988,1988-12-04,14,27.226,WAS,@,PHI,W 20-19,,,
30,1988,1988-12-11,15,27.233,WAS,,DAL,L 17-24,,,
31,1988,1988-12-17,16,27.239,WAS,@,CIN,L 17-20,,,
