ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1956,1956-10-21,4,25.061,PHI,,CRD,L 6-20,2,22,11.00,0,0,0,,0,0,
2,1956,1956-10-28,5,25.068,PHI,@,NYG,L 3-20,1,18,18.00,0,0,0,,0,0,
3,1956,1956-11-04,6,25.075,PHI,@,CRD,L 17-28,5,62,12.40,0,0,0,,0,0,
4,1956,1956-12-02,10,25.103,PHI,@,CLE,L 14-17,1,20,20.00,0,0,0,,0,0,
5,1956,1956-12-09,11,25.110,PHI,@,WAS,L 17-19,2,30,15.00,0,0,0,,0,0,
6,1956,1956-12-15,12,25.116,PHI,,NYG,L 7-21,1,7,7.00,0,0,0,,0,0,
7,1957,1957-10-13,3,26.053,PHI,@,CLE,L 7-24,4,52,13.00,0,0,0,,0,0,
8,1957,1957-11-03,6,26.074,PHI,@,CRD,W 38-21,3,40,13.33,0,0,0,,0,0,
9,1957,1957-11-10,7,26.081,PHI,,DET,L 16-27,3,28,9.33,0,0,0,,0,0,
10,1958,1958-09-28,1,27.038,PHI,,WAS,L 14-24,7,79,11.29,0,0,0,,0,0,
11,1958,1958-10-05,2,27.045,PHI,,NYG,W 27-24,3,56,18.67,0,0,0,,0,0,
12,1958,1958-10-12,3,27.052,PHI,@,PIT,L 3-24,5,55,11.00,0,0,0,,0,0,
13,1958,1958-10-19,4,27.059,PHI,,SFO,L 24-30,1,20,20.00,0,0,0,,0,0,
14,1958,1958-10-26,5,27.066,PHI,@,GNB,L 35-38,6,121,20.17,0,1,-4,-4.00,0,0,
15,1958,1958-11-02,6,27.073,PHI,@,CRD,T 21-21,7,99,14.14,1,0,0,,0,1,
16,1958,1958-11-09,7,27.080,PHI,,PIT,L 24-31,5,61,12.20,1,0,0,,0,1,
17,1958,1958-11-16,8,27.087,PHI,,CRD,W 49-21,4,62,15.50,0,0,0,,0,0,
18,1958,1958-11-23,9,27.094,PHI,@,CLE,L 14-28,5,47,9.40,0,0,0,,0,0,
19,1958,1958-11-30,10,27.101,PHI,@,NYG,L 10-24,5,64,12.80,0,0,0,,0,0,
20,1958,1958-12-07,11,27.108,PHI,,CLE,L 14-21,4,47,11.75,0,0,0,,0,0,
21,1958,1958-12-14,12,27.115,PHI,@,WAS,L 0-20,4,55,13.75,0,0,0,,0,0,
22,1959,1959-10-11,3,28.051,PHI,,PIT,W 28-24,0,0,,0,1,-6,-6.00,0,0,
23,1959,1959-10-18,4,28.058,PHI,@,NYG,L 7-24,1,24,24.00,0,0,0,,0,0,
24,1959,1959-10-25,5,28.065,PHI,@,CRD,W 28-24,6,82,13.67,0,0,0,,0,0,
25,1959,1959-11-01,6,28.072,PHI,,WAS,W 30-23,2,35,17.50,0,0,0,,0,0,
26,1959,1959-11-08,7,28.079,PHI,@,CLE,L 7-28,6,94,15.67,0,0,0,,0,0,
27,1959,1959-11-15,8,28.086,PHI,,CRD,W 27-17,5,137,27.40,1,0,0,,0,1,
28,1959,1959-11-22,9,28.093,PHI,,RAM,W 23-20,3,40,13.33,0,0,0,,0,0,
29,1959,1959-11-29,10,28.100,PHI,@,PIT,L 0-31,1,7,7.00,0,1,-5,-5.00,0,0,
30,1959,1959-12-06,11,28.107,PHI,@,WAS,W 34-14,6,95,15.83,0,0,0,,0,0,
31,1959,1959-12-13,12,28.114,PHI,,CLE,L 21-28,4,81,20.25,0,0,0,,0,0,
32,1960,1960-09-25,1,29.035,PHI,,CLE,L 24-41,5,80,16.00,1,0,0,,0,1,6
33,1960,1960-09-30,2,29.040,PHI,@,DAL,W 27-25,5,65,13.00,0,1,7,7.00,0,0,0
34,1960,1960-10-09,3,29.049,PHI,,STL,W 31-27,7,132,18.86,2,0,0,,0,2,12
35,1960,1960-10-16,4,29.056,PHI,,DET,W 28-10,1,25,25.00,0,0,0,,0,0,0
36,1960,1960-10-23,5,29.063,PHI,@,CLE,W 31-29,3,80,26.67,0,0,0,,0,0,0
37,1960,1960-11-06,6,29.077,PHI,,PIT,W 34-7,4,66,16.50,0,0,0,,0,0,0
38,1960,1960-11-13,7,29.084,PHI,,WAS,W 19-13,4,70,17.50,0,1,-4,-4.00,0,0,0
39,1960,1960-11-20,8,29.091,PHI,@,NYG,W 17-10,1,18,18.00,0,0,0,,0,0,0
40,1960,1960-11-27,9,29.098,PHI,,NYG,W 31-23,2,8,4.00,0,0,0,,0,0,0
41,1960,1960-12-04,10,29.105,PHI,@,STL,W 20-6,5,123,24.60,1,0,0,,0,1,6
42,1960,1960-12-11,11,29.112,PHI,@,PIT,L 21-27,4,49,12.25,0,0,0,,0,0,0
43,1960,1960-12-18,12,29.119,PHI,@,WAS,W 38-28,5,110,22.00,1,0,0,,0,1,6
44,1961,1961-09-17,1,30.027,PHI,,CLE,W 27-20,3,71,23.67,0,0,0,,0,0,0
45,1961,1961-09-24,2,30.034,PHI,,WAS,W 14-7,2,74,37.00,1,0,0,,0,1,6
46,1961,1961-10-01,3,30.041,PHI,,STL,L 27-30,3,35,11.67,0,0,0,,0,0,0
47,1961,1961-10-08,4,30.048,PHI,,PIT,W 21-16,2,19,9.50,2,0,0,,0,2,12
48,1961,1961-10-15,5,30.055,PHI,@,STL,W 20-7,2,7,3.50,0,0,0,,0,0,0
49,1961,1961-10-22,6,30.062,PHI,@,DAL,W 43-7,2,33,16.50,0,0,0,,0,0,0
50,1961,1961-10-29,7,30.069,PHI,@,WAS,W 27-24,7,125,17.86,2,0,0,,0,2,12
51,1961,1961-11-05,8,30.076,PHI,,CHI,W 16-14,2,26,13.00,0,0,0,,0,0,0
52,1961,1961-11-12,9,30.083,PHI,@,NYG,L 21-38,5,68,13.60,0,0,0,,0,0,0
53,1961,1961-11-19,10,30.090,PHI,@,CLE,L 24-45,1,10,10.00,0,0,0,,0,0,0
54,1961,1961-11-26,11,30.097,PHI,,DAL,W 35-13,4,74,18.50,1,1,8,8.00,0,1,6
55,1961,1961-12-03,12,30.104,PHI,@,PIT,W 35-24,5,48,9.60,0,0,0,,0,0,0
56,1961,1961-12-10,13,30.111,PHI,,NYG,L 24-28,3,74,24.67,1,0,0,,0,1,6
57,1961,1961-12-17,14,30.118,PHI,@,DET,W 27-24,9,105,11.67,1,0,0,,0,1,6
58,1962,1962-09-16,1,31.026,PHI,,STL,L 21-27,4,126,31.50,0,0,0,,0,0,0
59,1962,1962-09-23,2,31.033,PHI,,NYG,L 13-29,3,37,12.33,0,0,0,,0,0,0
60,1962,1962-11-18,10,31.089,PHI,@,NYG,L 14-19,1,5,5.00,0,0,0,,0,0,0
61,1962,1962-11-25,11,31.096,PHI,,DAL,W 28-14,4,113,28.25,0,0,0,,0,0,0
62,1962,1962-12-02,12,31.103,PHI,@,WAS,W 37-14,8,135,16.88,1,0,0,,0,1,6
63,1962,1962-12-09,13,31.110,PHI,,PIT,L 17-26,7,122,17.43,2,0,0,,0,2,12
64,1962,1962-12-16,14,31.117,PHI,@,STL,L 35-45,3,46,15.33,0,0,0,,0,0,0
65,1963,1963-09-15,1,32.025,PHI,,PIT,T 21-21,2,54,27.00,0,0,0,,0,0,0
66,1963,1963-09-22,2,32.032,PHI,,STL,L 24-28,6,90,15.00,0,0,0,,0,0,0
67,1963,1963-09-29,3,32.039,PHI,,NYG,L 14-37,7,81,11.57,1,0,0,,0,1,6
68,1963,1963-10-06,4,32.046,PHI,,DAL,W 24-21,4,107,26.75,0,0,0,,0,0,0
69,1963,1963-10-13,5,32.053,PHI,@,WAS,W 37-24,5,85,17.00,0,0,0,,0,0,0
