ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-27,3,23.260,NWE,,BUF,L 7-41,,,,,,
2,1992,1992-12-27,16,23.351,TAM,@,PHO,W 7-3,,,,,,
3,1993,1993-09-05,1,24.237,TAM,,KAN,L 3-27,,,,,,
4,1993,1993-09-12,2,24.244,TAM,@,NYG,L 7-23,,,,,,
5,1993,1993-09-26,3,24.258,TAM,@,CHI,L 17-47,,,,,,
6,1993,1993-10-03,4,24.265,TAM,,DET,W 27-10,0,0,0.0,1,6,0
7,1993,1993-10-10,5,24.272,TAM,@,MIN,L 0-15,,,,,,
8,1993,1993-10-24,6,24.286,TAM,,GNB,L 14-37,,,,,,
9,1993,1993-10-31,7,24.293,TAM,@,ATL,W 31-24,,,,,,
10,1993,1993-11-07,8,24.300,TAM,@,DET,L 0-23,,,,,,
11,1993,1993-11-14,9,24.307,TAM,,SFO,L 21-45,,,,,,
12,1993,1993-11-21,10,24.314,TAM,,MIN,W 23-10,,,,,,
13,1993,1993-12-12,13,24.335,TAM,,CHI,W 13-10,,,,,,
14,1993,1993-12-19,14,24.342,TAM,@,RAI,L 20-27,,,,,,
15,1993,1993-12-26,15,24.349,TAM,@,DEN,W 17-10,,,,,,
16,1993,1994-01-02,16,24.356,TAM,,SDG,L 17-32,,,,,,
17,1994,1994-09-11,2,25.243,KAN,,SFO,W 24-17,,,,,,
18,1994,1994-09-18,3,25.250,KAN,@,ATL,W 30-10,,,,,,
19,1994,1994-09-25,4,25.257,KAN,,RAM,L 0-16,,,,,,
20,1994,1994-10-09,5,25.271,KAN,@,SDG,L 6-20,,,,,,
21,1994,1994-10-17,6,25.279,KAN,@,DEN,W 31-28,,,,,,
22,1994,1994-10-23,7,25.285,KAN,,SEA,W 38-23,,,,,,
23,1994,1994-10-30,8,25.292,KAN,@,BUF,L 10-44,,,,,,
24,1994,1994-11-06,9,25.299,KAN,,RAI,W 13-3,,,,,,
25,1994,1994-11-13,10,25.306,KAN,,SDG,L 13-14,,,,,,
26,1994,1994-11-20,11,25.313,KAN,,CLE,W 20-13,,,,,,
27,1994,1994-11-27,12,25.320,KAN,@,SEA,L 9-10,,,,,,
28,1994,1994-12-04,13,25.327,KAN,,DEN,L 17-20,,,,,,
29,1994,1994-12-12,14,25.335,KAN,@,MIA,L 28-45,,,,,,
30,1994,1994-12-18,15,25.341,KAN,,HOU,W 31-9,,,,,,
31,1994,1994-12-24,16,25.347,KAN,@,RAI,W 19-9,,,,,,
