ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1989,1989-09-10,1,23.325,NOR,,DAL,W 28-0
2,1989,1989-09-17,2,23.332,NOR,@,GNB,L 34-35
3,1989,1989-09-24,3,23.339,NOR,@,TAM,L 10-20
4,1989,1989-10-01,4,23.346,NOR,,WAS,L 14-16
5,1989,1989-10-08,5,23.353,NOR,,SFO,L 20-24
6,1989,1989-10-15,6,23.360,NOR,,NYJ,W 29-14
7,1989,1989-10-22,7,24.002,NOR,@,RAM,W 40-21
8,1989,1989-10-29,8,24.009,NOR,,ATL,W 20-13
9,1989,1989-11-06,9,24.017,NOR,@,SFO,L 13-31
10,1989,1989-11-12,10,24.023,NOR,@,NWE,W 28-24
11,1989,1989-11-19,11,24.030,NOR,@,ATL,W 26-17
12,1989,1989-11-26,12,24.037,NOR,,RAM,L 17-20
13,1989,1989-12-03,13,24.044,NOR,@,DET,L 14-21
14,1989,1989-12-10,14,24.051,NOR,@,BUF,W 22-19
15,1989,1989-12-18,15,24.059,NOR,,PHI,W 30-20
16,1989,1989-12-24,16,24.065,NOR,,IND,W 41-6
17,1990,1990-09-10,1,24.325,NOR,,SFO,L 12-13
18,1990,1990-09-16,2,24.331,NOR,@,MIN,L 3-32
19,1990,1990-09-23,3,24.338,NOR,,PHO,W 28-7
20,1990,1990-10-07,4,24.352,NOR,@,ATL,L 27-28
21,1990,1990-10-14,5,24.359,NOR,,CLE,W 25-20
22,1990,1990-10-21,6,25.001,NOR,@,HOU,L 10-23
23,1990,1990-10-28,7,25.008,NOR,,DET,L 10-27
24,1990,1990-11-04,8,25.015,NOR,@,CIN,W 21-7
25,1990,1990-11-11,9,25.022,NOR,,TAM,W 35-7
26,1990,1990-11-18,10,25.029,NOR,@,WAS,L 17-31
27,1990,1990-11-25,11,25.036,NOR,,ATL,W 10-7
28,1990,1990-12-02,12,25.043,NOR,@,DAL,L 13-17
29,1990,1990-12-16,14,25.057,NOR,,PIT,L 6-9
30,1990,1990-12-23,15,25.064,NOR,@,SFO,W 13-10
31,1990,1990-12-31,16,25.072,NOR,,RAM,W 20-17
32,1991,1991-09-01,1,25.316,NOR,,SEA,W 27-24
33,1991,1991-09-08,2,25.323,NOR,@,KAN,W 17-10
34,1991,1991-09-15,3,25.330,NOR,,RAM,W 24-7
35,1991,1991-09-22,4,25.337,NOR,,MIN,W 26-0
36,1991,1991-09-29,5,25.344,NOR,@,ATL,W 27-6
37,1991,1991-10-13,6,25.358,NOR,@,PHI,W 13-6
38,1991,1991-10-20,7,26.000,NOR,,TAM,W 23-7
39,1991,1991-11-10,10,26.021,NOR,,SFO,W 10-3
40,1991,1991-11-24,12,26.035,NOR,,ATL,L 20-23
41,1991,1991-12-01,13,26.042,NOR,@,SFO,L 24-38
