ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1998,1998-10-26,7,23.048,PIT,@,KAN,W 20-13,,,,,,,,,
2,1998,1998-11-01,8,23.054,PIT,,TEN,L 31-41,,,,,,,,,
3,1998,1998-11-09,9,23.062,PIT,,GNB,W 27-20,,,,,,,,,
4,1998,1998-11-15,10,23.068,PIT,@,TEN,L 14-23,,,,,,,,,
5,1998,1998-11-22,11,23.075,PIT,,JAX,W 30-15,,,,,,,,,
6,1998,1998-11-26,12,23.079,PIT,@,DET,L 16-19,,,,,,,,,
7,1998,1998-12-06,13,23.089,PIT,,NWE,L 9-23,,,,,,,,,
8,1998,1998-12-13,14,23.096,PIT,@,TAM,L 3-16,,,,,,,,,
9,1998,1998-12-20,15,23.103,PIT,,CIN,L 24-25,,,,,,,,,
10,1998,1998-12-28,16,23.111,PIT,@,JAX,L 3-21,,,,,,,,,
11,1999,1999-09-12,1,24.004,PIT,@,CLE,W 43-0,,,,,,,,,
12,1999,1999-09-19,2,24.011,PIT,@,BAL,W 23-20,,,,,,,,,
13,1999,1999-09-26,3,24.018,PIT,,SEA,L 10-29,,,,,,,,,
14,1999,1999-10-03,4,24.025,PIT,,JAX,L 3-17,,,,,,,,,
15,1999,1999-10-10,5,24.032,PIT,@,BUF,L 21-24,,,,,,,,,
16,1999,1999-10-17,6,24.039,PIT,@,CIN,W 17-3,,,,,,,,,
17,1999,1999-10-25,7,24.047,PIT,,ATL,W 13-9,,,,,,,,,
18,1999,1999-11-07,8,24.060,PIT,@,SFO,W 27-6,,,,,,,,,
19,1999,1999-11-14,9,24.067,PIT,,CLE,L 15-16,,,,,,,,,
20,1999,1999-11-21,10,24.074,PIT,@,TEN,L 10-16,*,,,,,,,,
21,1999,1999-11-28,11,24.081,PIT,,CIN,L 20-27,*,,,,,,,,
22,1999,1999-12-02,12,24.085,PIT,@,JAX,L 6-20,*,,,,,,,,
23,1999,1999-12-12,13,24.095,PIT,,BAL,L 24-31,*,,,,,,,,
24,1999,1999-12-18,14,24.101,PIT,@,KAN,L 19-35,,,,,,,,,
25,1999,1999-12-26,15,24.109,PIT,,CAR,W 30-20,,,,,,,,,
26,1999,2000-01-02,16,24.116,PIT,,TEN,L 36-47,,,,,,,,,
27,2000,2000-09-03,1,24.361,PIT,,BAL,L 0-16,,,,,,,,,
28,2000,2000-09-17,2,25.009,PIT,@,CLE,L 20-23,,,,,,,,,
29,2000,2000-09-24,3,25.016,PIT,,TEN,L 20-23,,,,,,,,,
30,2000,2000-10-01,4,25.023,PIT,@,JAX,W 24-13,,0,0,1.0,,,0,0,0
31,2000,2000-10-08,5,25.030,PIT,@,NYJ,W 20-3,,,,,,,,,
32,2000,2000-10-15,6,25.037,PIT,,CIN,W 15-0,,,,,,,,,
33,2000,2000-10-22,7,25.044,PIT,,CLE,W 22-0,,,,,,,,,
34,2000,2000-10-29,8,25.051,PIT,@,BAL,W 9-6,,,,,,,,,
35,2000,2000-11-05,9,25.058,PIT,@,TEN,L 7-9,,,,,,,,,
36,2000,2000-11-12,10,25.065,PIT,,PHI,L 23-26,,,,,,,,,
37,2000,2000-11-19,11,25.072,PIT,,JAX,L 24-34,,,,,,,,,
38,2000,2000-11-26,12,25.079,PIT,@,CIN,W 48-28,,0,0,1.0,,,0,0,0
39,2000,2000-12-03,13,25.086,PIT,,OAK,W 21-20,,,,,,,,,
40,2000,2000-12-10,14,25.093,PIT,@,NYG,L 10-30,,,,,,,,,
