ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
40,2006,2006-11-26,11,26.263,MIN,,ARI,W 31-26,,3,2,15,7.50,1,66.7%,5.00,1,6
41,2006,2006-12-03,12,26.270,MIN,@,CHI,L 13-23,,5,3,42,14.00,0,60.0%,8.40,0,0
42,2006,2006-12-10,13,26.277,MIN,@,DET,W 30-20,,2,1,13,13.00,0,50.0%,6.50,0,0
43,2006,2006-12-17,14,26.284,MIN,,NYJ,L 13-26,,6,2,33,16.50,0,33.3%,5.50,0,0
44,2006,2006-12-21,15,26.288,MIN,@,GNB,L 7-9,,2,0,0,,0,0.0%,0.00,0,0
45,2006,2006-12-31,16,26.298,MIN,,STL,L 21-41,,7,4,47,11.75,0,57.1%,6.71,0,0
46,2008,2008-09-14,2,28.190,SEA,,SFO,L 30-33,,7,3,48,16.00,0,42.9%,6.86,0,0
47,2008,2008-09-21,3,28.197,SEA,,STL,W 37-13,*,8,4,76,19.00,0,50.0%,9.50,0,0
48,2008,2008-10-05,4,28.211,SEA,@,NYG,L 6-44,*,3,,,,,0.0%,,,
49,2008,2008-10-12,5,28.218,SEA,,GNB,L 17-27,,,,,,,0.0%,,,
