ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
50,1991,1991-11-10,10,27.073,HOU,,DAL,W 26-23,,,,,,,,
51,1991,1991-11-17,11,27.080,HOU,,CLE,W 28-24,,,,,,,,
52,1991,1991-12-02,13,27.095,HOU,,PHI,L 6-13,,,,,,,,
53,1992,1992-09-06,1,28.008,HOU,,PIT,L 24-29,,,,,,,,
54,1992,1992-09-13,2,28.015,HOU,@,IND,W 20-10,,,,,,,,
55,1992,1992-09-20,3,28.022,HOU,,KAN,W 23-20,,,,,,,,
56,1992,1992-09-27,4,28.029,HOU,,SDG,W 27-0,,,,,,,,
57,1992,1992-10-11,5,28.043,HOU,@,CIN,W 38-24,,,,,,,,
58,1992,1992-10-18,6,28.050,HOU,@,DEN,L 21-27,,,,,,,,
59,1992,1992-10-25,7,28.057,HOU,,CIN,W 26-10,,,,,,,,
60,1992,1992-11-01,8,28.064,HOU,@,PIT,L 20-21,,,,,,,,
61,1992,1992-11-08,9,28.071,HOU,,CLE,L 14-24,,,,,,,,
62,1992,1992-11-15,10,28.078,HOU,@,MIN,W 17-13,,,,,,,,
63,1992,1992-11-22,11,28.085,HOU,@,MIA,L 16-19,,,,,,,,
64,1992,1992-11-26,12,28.089,HOU,@,DET,W 24-21,,,,,,,,
65,1992,1992-12-07,13,28.100,HOU,,CHI,W 24-7,0,0,,0,1.0,0,0,0
66,1992,1992-12-13,14,28.106,HOU,,GNB,L 14-16,,,,,,,,
67,1992,1992-12-20,15,28.113,HOU,@,CLE,W 17-14,0,0,,0,0.0,1,0,0
68,1992,1992-12-27,16,28.120,HOU,,BUF,W 27-3,,,,,,,,
69,1993,1993-09-12,2,29.014,WAS,,PHO,L 10-17,,,,,,,,
70,1993,1993-09-19,3,29.021,WAS,@,PHI,L 31-34,,,,,,,,
71,1993,1993-10-17,6,29.049,WAS,@,PHO,L 6-36,,,,,,,,
72,1993,1993-11-21,10,29.084,WAS,@,RAM,L 6-10,,,,,,,,
73,1993,1993-11-28,11,29.091,WAS,,PHI,L 14-17,,,,,,,,
