ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
43,1998,1998-09-13,2,25.246,JAX,,KAN,W 21-16,,,,,,,,,
44,1998,1998-09-27,4,25.260,JAX,@,TEN,W 27-22,,0,0,,0,0.5,1,34,0
45,1998,1998-10-12,5,25.275,JAX,,MIA,W 28-21,,,,,,,,,
46,1998,1998-10-18,6,25.281,JAX,@,BUF,L 16-17,,,,,,,,,
47,1998,1998-10-25,7,25.288,JAX,@,DEN,L 24-37,,,,,,,,,
48,1998,1998-11-08,9,25.302,JAX,,CIN,W 24-11,,0,0,,0,0.0,1,0,0
49,1998,1998-11-15,10,25.309,JAX,,TAM,W 29-24,,,,,,,,,
50,1998,1998-11-22,11,25.316,JAX,@,PIT,L 15-30,,,,,,,,,
51,1998,1998-11-29,12,25.323,JAX,@,CIN,W 34-17,,,,,,,,,
52,1998,1998-12-06,13,25.330,JAX,,DET,W 37-22,,,,,,,,,
53,1998,1998-12-13,14,25.337,JAX,,TEN,L 13-16,,,,,,,,,
54,1998,1998-12-20,15,25.344,JAX,@,MIN,L 10-50,,,,,,,,,
55,1998,1998-12-28,16,25.352,JAX,,PIT,W 21-3,,,,,,,,,
56,1999,1999-09-12,1,26.245,PIT,@,CLE,W 43-0,*,,,,,,,,
57,1999,1999-09-19,2,26.252,PIT,@,BAL,W 23-20,*,,,,,,,,
58,1999,1999-09-26,3,26.259,PIT,,SEA,L 10-29,*,,,,,,,,
59,1999,1999-10-03,4,26.266,PIT,,JAX,L 3-17,*,0,0,,0,0.0,1,1,0
60,1999,1999-10-10,5,26.273,PIT,@,BUF,L 21-24,*,,,,,,,,
61,1999,1999-10-17,6,26.280,PIT,@,CIN,W 17-3,*,,,,,,,,
62,1999,1999-10-25,7,26.288,PIT,,ATL,W 13-9,*,,,,,,,,
63,1999,1999-11-07,8,26.301,PIT,@,SFO,W 27-6,*,,,,,,,,
64,1999,1999-11-14,9,26.308,PIT,,CLE,L 15-16,*,,,,,,,,
65,1999,1999-11-21,10,26.315,PIT,@,TEN,L 10-16,*,,,,,,,,
66,1999,1999-11-28,11,26.322,PIT,,CIN,L 20-27,*,,,,,,,,
67,1999,1999-12-02,12,26.326,PIT,@,JAX,L 6-20,*,,,,,,,,
68,1999,1999-12-12,13,26.336,PIT,,BAL,L 24-31,*,,,,,,,,
69,1999,1999-12-18,14,26.342,PIT,@,KAN,L 19-35,*,,,,,,,,
70,1999,1999-12-26,15,26.350,PIT,,CAR,W 30-20,*,,,,,,,,
71,1999,2000-01-02,16,26.357,PIT,,TEN,L 36-47,*,,,,,,,,
