ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-08,1,22.264,SDG,@,BUF,W 14-9,
2,1985,1985-09-15,2,22.271,SDG,,SEA,L 35-49,
3,1985,1985-09-22,3,22.278,SDG,@,CIN,W 44-41,
4,1985,1985-10-06,5,22.292,SDG,@,SEA,L 21-26,
5,1985,1985-10-13,6,22.299,SDG,,KAN,W 31-20,
6,1985,1985-10-28,8,22.314,SDG,@,RAI,L 21-34,
7,1985,1985-11-03,9,22.320,SDG,,DEN,W 30-10,
8,1985,1985-11-10,10,22.327,SDG,,RAI,W 40-34,
9,1985,1985-11-17,11,22.334,SDG,@,DEN,L 24-30,
10,1985,1985-11-24,12,22.341,SDG,@,HOU,L 35-37,
11,1985,1985-12-01,13,22.348,SDG,,BUF,W 40-7,
12,1985,1985-12-08,14,22.355,SDG,,PIT,W 54-44,
13,1985,1985-12-15,15,22.362,SDG,,PHI,W 20-14,
14,1987,1987-10-04,3,24.290,SDG,@,CIN,W 10-9,
15,1987,1987-10-11,4,24.297,SDG,@,TAM,W 17-13,
16,1987,1987-10-18,5,24.304,SDG,@,RAI,W 23-17,1.0
