ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
49,1997,1997-09-01,1,25.362,CHI,@,GNB,L 24-38,,,,,,,,,
50,1997,1997-09-07,2,26.003,CHI,,MIN,L 24-27,,,,,,,,,
51,1997,1997-09-14,3,26.010,CHI,,DET,L 7-32,,0,0,,0,1.0,0,0,0
52,1997,1997-09-21,4,26.017,CHI,@,NWE,L 3-31,,,,,,,,,
53,1997,1997-09-28,5,26.024,CHI,@,DAL,L 3-27,,,,,,,,,
54,1997,1997-10-05,6,26.031,CHI,,NOR,L 17-20,,,,,,,,,
55,1997,1997-10-12,7,26.038,CHI,,GNB,L 23-24,,,,,,,,,
56,1997,1997-10-27,8,26.053,CHI,@,MIA,W 36-33,,0,0,,0,2.0,0,0,0
57,1997,1997-11-02,9,26.059,CHI,,WAS,L 8-31,,,,,,,,,
58,1998,1998-09-06,1,27.002,CHI,,JAX,L 23-24,,,,,,,,,
59,1998,1998-09-13,2,27.009,CHI,@,PIT,L 12-17,,0,0,,0,0.5,0,0,0
60,1998,1998-09-20,3,27.016,CHI,@,TAM,L 15-27,,0,0,,0,1.0,0,0,0
61,1998,1998-09-27,4,27.023,CHI,,MIN,L 28-31,,,,,,,,,
62,1998,1998-10-04,5,27.030,CHI,,DET,W 31-27,,,,,,,,,
63,1998,1998-10-11,6,27.037,CHI,@,ARI,L 7-20,,,,,,,,,
64,1998,1998-10-18,7,27.044,CHI,,DAL,W 13-12,,,,,,,,,
65,1998,1998-10-25,8,27.051,CHI,@,TEN,W 23-20,,0,0,,0,1.0,0,0,0
66,1998,1998-11-08,9,27.065,CHI,,STL,L 12-20,,,,,,,,,
67,1998,1998-11-15,10,27.072,CHI,@,DET,L 3-26,,,,,,,,,
68,1998,1998-11-22,11,27.079,CHI,@,ATL,L 13-20,,,,,,,,,
69,1998,1998-11-29,12,27.086,CHI,,TAM,L 17-31,,,,,,,,,
70,1998,1998-12-06,13,27.093,CHI,@,MIN,L 22-48,,,,,,,,,
71,1998,1998-12-13,14,27.100,CHI,@,GNB,L 20-26,,0,0,,0,1.0,0,0,0
72,1998,1998-12-20,15,27.107,CHI,,BAL,W 24-3,,0,0,,0,0.0,1,14,0
73,1998,1998-12-27,16,27.114,CHI,,GNB,L 13-16,,,,,,,,,
74,1999,1999-09-12,1,28.008,CLE,,PIT,L 0-43,*,,,,,,,,
75,1999,1999-09-19,2,28.015,CLE,@,TEN,L 9-26,*,,,,,,,,
76,1999,1999-09-26,3,28.022,CLE,@,BAL,L 10-17,,,,,,,,,
77,1999,1999-10-03,4,28.029,CLE,,NWE,L 7-19,*,0,0,,0,1.0,0,0,0
78,1999,1999-10-10,5,28.036,CLE,,CIN,L 17-18,,,,,,,,,
79,1999,1999-10-17,6,28.043,CLE,@,JAX,L 7-24,,,,,,,,,
80,1999,1999-10-24,7,28.050,CLE,@,STL,L 3-34,,,,,,,,,
81,1999,1999-10-31,8,28.057,CLE,@,NOR,W 21-16,,,,,,,,,
82,1999,1999-11-07,9,28.064,CLE,,BAL,L 9-41,,0,0,,0,1.0,0,0,0
83,1999,1999-11-14,10,28.071,CLE,@,PIT,W 16-15,*,0,0,,0,0.0,1,8,0
84,1999,1999-11-21,11,28.078,CLE,,CAR,L 17-31,*,0,0,,0,1.0,0,0,0
85,1999,1999-11-28,12,28.085,CLE,,TEN,L 21-33,*,,,,,,,,
86,1999,1999-12-05,13,28.092,CLE,@,SDG,L 10-23,*,0,0,,0,3.0,0,0,0
87,1999,1999-12-12,14,28.099,CLE,@,CIN,L 28-44,*,,,,,,,,
88,1999,1999-12-19,15,28.106,CLE,,JAX,L 14-24,*,0,0,,0,1.0,0,0,0
89,1999,1999-12-26,16,28.113,CLE,,IND,L 28-29,*,,,,,,,,
90,2000,2000-09-03,1,28.365,GNB,,NYJ,L 16-20,*,,,,,,,,
91,2000,2000-09-10,2,29.006,GNB,@,BUF,L 18-27,,0,0,,0,1.0,0,0,0
92,2000,2000-09-17,3,29.013,GNB,,PHI,W 6-3,,0,0,,0,1.0,0,0,0
93,2000,2000-09-24,4,29.020,GNB,@,ARI,W 29-3,*,,,,,,,,
94,2000,2000-10-01,5,29.027,GNB,,CHI,L 24-27,*,0,0,,0,1.0,0,0,0
95,2000,2000-10-08,6,29.034,GNB,@,DET,L 24-31,,,,,,,,,
96,2000,2000-10-15,7,29.041,GNB,,SFO,W 31-28,,0,0,,0,0.5,0,0,0
97,2000,2000-10-29,8,29.055,GNB,@,MIA,L 20-28,*,,,,,,,,
98,2000,2000-11-06,9,29.063,GNB,,MIN,W 26-20,*,,,,,,,,
99,2000,2000-11-12,10,29.069,GNB,@,TAM,L 15-20,,,,,,,,,
100,2000,2000-11-19,11,29.076,GNB,,IND,W 26-24,,0,0,,0,1.0,0,0,0
101,2000,2000-11-27,12,29.084,GNB,@,CAR,L 14-31,*,,,,,,,,
102,2000,2000-12-03,13,29.090,GNB,@,CHI,W 28-6,*,,,,,,,,
103,2000,2000-12-10,14,29.097,GNB,,DET,W 26-13,*,,,,,,,,
104,2000,2000-12-17,15,29.104,GNB,@,MIN,W 33-28,*,,,,,,,,
105,2000,2000-12-24,16,29.111,GNB,,TAM,W 17-14,,0,0,,0,2.0,0,0,0
106,2001,2001-09-09,1,30.005,GNB,,DET,W 28-6,*,,,,,,,,
107,2001,2001-09-24,2,30.020,GNB,,WAS,W 37-0,*,0,0,,0,0.5,0,0,0
108,2001,2001-09-30,3,30.026,GNB,@,CAR,W 28-7,*,0,0,,0,1.0,0,0,0
109,2001,2001-10-07,4,30.033,GNB,@,TAM,L 10-14,*,0,0,,0,1.0,0,0,0
110,2001,2001-10-14,5,30.040,GNB,,BAL,W 31-23,*,,,,,,,,
111,2001,2001-10-21,6,30.047,GNB,@,MIN,L 13-35,*,,,,,,,,
112,2001,2001-11-04,7,30.061,GNB,,TAM,W 21-20,*,0,0,,0,1.0,0,0,0
113,2001,2001-11-11,8,30.068,GNB,@,CHI,W 20-12,*,,,,,,,,
114,2001,2001-11-18,9,30.075,GNB,,ATL,L 20-23,*,,,,,,,,
115,2001,2001-11-22,10,30.079,GNB,@,DET,W 29-27,*,,,,,,,,
116,2001,2001-12-03,11,30.090,GNB,@,JAX,W 28-21,*,,,,,,,,
117,2001,2001-12-23,14,30.110,GNB,,CLE,W 30-7,*,,,,,,,,
118,2002,2002-09-08,1,31.004,ATL,@,GNB,L 34-37,*,,,,,,,,
119,2002,2002-09-15,2,31.011,ATL,,CHI,L 13-14,,,,,,,,,
120,2002,2002-09-22,3,31.018,ATL,,CIN,W 30-3,*,0,0,,0,1.0,0,0,0
121,2002,2002-10-20,6,31.046,ATL,,CAR,W 30-0,*,0,0,,0,1.0,0,0,0
122,2002,2002-10-27,7,31.053,ATL,@,NOR,W 37-35,,,,,,,,,
123,2002,2002-11-03,8,31.060,ATL,,BAL,W 20-17,,0,0,,0,1.0,0,0,0
124,2002,2002-11-10,9,31.067,ATL,@,PIT,T 34-34,,,,,,,,,
125,2002,2002-11-17,10,31.074,ATL,,NOR,W 24-17,,,,,,,,,
126,2002,2002-11-24,11,31.081,ATL,@,CAR,W 41-0,,,,,,,,,
127,2002,2002-12-01,12,31.088,ATL,@,MIN,W 30-24,*,0,0,,0,1.0,0,0,0
128,2002,2002-12-08,13,31.095,ATL,@,TAM,L 10-34,,,,,,,,,
129,2002,2002-12-15,14,31.102,ATL,,SEA,L 24-30,,,,,,,,,
130,2002,2002-12-22,15,31.109,ATL,,DET,W 36-15,,,,,,,,,
131,2002,2002-12-29,16,31.116,ATL,@,CLE,L 16-24,,,,,,,,,
