ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1979,1979-09-02,1,22.303,HOU,@,WAS,W 29-27,,,,,
2,1979,1979-09-09,2,22.310,HOU,@,PIT,L 7-38,,,,,
3,1979,1979-09-16,3,22.317,HOU,,KAN,W 20-6,,,,,
4,1979,1979-09-23,4,22.324,HOU,@,CIN,W 30-27,,,,,
5,1979,1979-09-30,5,22.331,HOU,,CLE,W 31-10,,,,,
6,1979,1979-10-07,6,22.338,HOU,,STL,L 17-24,,,,,
7,1979,1979-10-14,7,22.345,HOU,@,BAL,W 28-16,,,,,
8,1979,1979-10-21,8,22.352,HOU,@,SEA,L 14-34,,,,,
9,1979,1979-10-28,9,22.359,HOU,,NYJ,W 27-24,,,,,
10,1979,1979-11-05,10,23.002,HOU,@,MIA,W 9-6,,,,,
11,1979,1979-11-11,11,23.008,HOU,,OAK,W 31-17,,,,,
12,1979,1979-11-18,12,23.015,HOU,,CIN,W 42-21,,,,,
13,1979,1979-11-22,13,23.019,HOU,@,DAL,W 30-24,,,,,
14,1979,1979-12-02,14,23.029,HOU,@,CLE,L 7-14,,,,,
15,1979,1979-12-10,15,23.037,HOU,,PIT,W 20-17,,,,,
16,1979,1979-12-16,16,23.043,HOU,,PHI,L 20-26,,,,,
17,1980,1980-09-07,1,23.309,HOU,@,PIT,L 17-31,,,,,
18,1980,1980-09-15,2,23.317,HOU,@,CLE,W 16-7,,,,,
19,1980,1980-09-21,3,23.323,HOU,,BAL,W 21-16,,,,,
20,1980,1980-09-28,4,23.330,HOU,@,CIN,W 13-10,,,,,
21,1980,1980-10-05,5,23.337,HOU,,SEA,L 7-26,,,,,
22,1980,1980-10-12,6,23.344,HOU,@,KAN,L 20-21,,,,,
23,1980,1980-10-19,7,23.351,HOU,,TAM,W 20-14,,,,,
24,1980,1980-10-26,8,23.358,HOU,,CIN,W 23-3,,,,,
25,1980,1980-11-02,9,23.365,HOU,@,DEN,W 20-16,,,,,
26,1980,1980-11-10,10,24.007,HOU,,NWE,W 38-34,,,,,
27,1980,1980-11-16,11,24.013,HOU,@,CHI,W 10-6,,,,,
28,1980,1980-11-23,12,24.020,HOU,@,NYJ,L 28-31,,,,,
29,1980,1980-11-30,13,24.027,HOU,,CLE,L 14-17,,,,,
30,1980,1980-12-04,14,24.031,HOU,,PIT,W 6-0,,,,,
31,1980,1980-12-14,15,24.041,HOU,@,GNB,W 22-3,,,,,
32,1980,1980-12-21,16,24.048,HOU,,MIN,W 20-16,,,,,
33,1981,1981-09-06,1,24.307,HOU,@,RAM,W 27-20,0,0,,0,
34,1981,1981-09-13,2,24.314,HOU,@,CLE,W 9-3,0,0,,0,
35,1981,1981-09-20,3,24.321,HOU,,MIA,L 10-16,0,0,,0,
36,1981,1981-09-27,4,24.328,HOU,@,NYJ,L 17-33,0,0,,0,
37,1981,1981-10-04,5,24.335,HOU,,CIN,W 17-10,0,0,,0,
38,1981,1981-10-11,6,24.342,HOU,,SEA,W 35-17,0,0,,0,
39,1981,1981-10-18,7,24.349,HOU,@,NWE,L 10-38,1,11,11.00,0,0.0
40,1981,1981-10-26,8,24.357,HOU,@,PIT,L 13-26,0,0,,0,
41,1981,1981-11-01,9,24.363,HOU,@,CIN,L 21-34,0,0,,0,
42,1981,1981-11-08,10,25.005,HOU,,OAK,W 17-16,0,0,,0,
43,1981,1981-11-15,11,25.012,HOU,@,KAN,L 10-23,0,0,,0,
44,1981,1981-11-22,12,25.019,HOU,,NOR,L 24-27,0,0,,0,
45,1981,1981-11-29,13,25.026,HOU,,ATL,L 27-31,1,6,6.00,0,0.0
46,1981,1981-12-03,14,25.030,HOU,,CLE,W 17-13,0,0,,0,
47,1981,1981-12-13,15,25.040,HOU,@,SFO,L 6-28,1,2,2.00,0,0.0
48,1981,1981-12-20,16,25.047,HOU,,PIT,W 21-20,0,0,,0,
49,1982,1982-09-12,1,25.313,HOU,@,CIN,L 6-27,,,,,
50,1982,1982-09-19,2,25.320,HOU,,SEA,W 23-21,,,,,
51,1982,1982-11-21,3,26.018,HOU,,PIT,L 10-24,,,,,
52,1982,1982-11-28,4,26.025,HOU,@,NWE,L 21-29,,,,,
53,1982,1982-12-05,5,26.032,HOU,@,NYG,L 14-17,,,,,
54,1982,1982-12-13,6,26.040,HOU,,DAL,L 7-37,0,0,,0,1.0
55,1982,1982-12-19,7,26.046,HOU,@,PHI,L 14-35,,,,,
56,1982,1982-12-26,8,26.053,HOU,,CLE,L 14-20,,,,,
57,1982,1983-01-02,9,26.060,HOU,,CIN,L 27-35,,,,,
58,1983,1983-09-04,1,26.305,HOU,,GNB,L 38-41,0,0,,0,1.0
59,1983,1983-09-11,2,26.312,HOU,@,RAI,L 6-20,0,0,,0,
60,1983,1983-09-18,3,26.319,HOU,,PIT,L 28-40,0,0,,0,
61,1983,1983-09-25,4,26.326,HOU,@,BUF,L 13-30,0,0,,0,
62,1983,1983-10-02,5,26.333,HOU,@,PIT,L 10-17,0,0,,0,
63,1983,1983-10-09,6,26.340,HOU,,DEN,L 14-26,0,0,,0,
64,1983,1983-10-16,7,26.347,HOU,@,MIN,L 14-34,1,12,12.00,0,0.0
65,1983,1983-10-23,8,26.354,HOU,,KAN,L 10-13,0,0,,0,
66,1983,1983-10-30,9,26.361,HOU,@,CLE,L 19-25,0,0,,0,
67,1983,1983-11-06,10,27.003,HOU,,CIN,L 14-55,0,0,,0,
68,1983,1983-11-13,11,27.010,HOU,,DET,W 27-17,0,0,,0,
69,1983,1983-11-20,12,27.017,HOU,@,CIN,L 10-38,0,0,,0,
70,1983,1983-11-27,13,27.024,HOU,@,TAM,L 24-33,0,0,,0,
71,1983,1983-12-04,14,27.031,HOU,,MIA,L 17-24,0,0,,0,
72,1983,1983-12-11,15,27.038,HOU,,CLE,W 34-27,0,0,,0,
73,1983,1983-12-18,16,27.045,HOU,@,BAL,L 10-20,0,0,,0,
74,1984,1984-11-18,12,28.015,HOU,,NYJ,W 31-20,,,,,
75,1984,1984-11-25,13,28.022,HOU,@,CLE,L 10-27,,,,,
76,1984,1984-12-02,14,28.029,HOU,,PIT,W 23-20,,,,,
77,1984,1984-12-09,15,28.036,HOU,@,RAM,L 16-27,,,,,
78,1984,1984-12-16,16,28.043,HOU,,CLE,L 20-27,,,,,
