ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-11-16,10,22.105,DET,@,CAR,L 22-31,,,,
2,2008,2008-11-27,12,22.116,DET,,TEN,L 10-47,,,,
3,2008,2008-12-07,13,22.126,DET,,MIN,L 16-20,,,,
4,2008,2008-12-14,14,22.133,DET,@,IND,L 21-31,,0.0,2,0
5,2008,2008-12-21,15,22.140,DET,,NOR,L 7-42,,0.0,0,2
6,2008,2008-12-28,16,22.147,DET,@,GNB,L 21-31,,,,
7,2009,2009-09-13,1,23.041,DET,@,NOR,L 27-45,,0.0,2,0
8,2009,2009-09-20,2,23.048,DET,,MIN,L 13-27,,0.0,0,1
9,2009,2009-09-27,3,23.055,DET,,WAS,W 19-14,,,,
10,2009,2009-10-04,4,23.062,DET,@,CHI,L 24-48,*,0.0,2,0
11,2009,2009-10-11,5,23.069,DET,,PIT,L 20-28,*,0.0,1,1
12,2009,2009-10-18,6,23.076,DET,@,GNB,L 0-26,*,0.0,3,1
13,2009,2009-11-01,7,23.090,DET,,STL,L 10-17,,0.0,0,1
14,2009,2009-11-08,8,23.097,DET,@,SEA,L 20-32,,0.0,1,0
15,2009,2009-11-22,10,23.111,DET,,CLE,W 38-37,,,,
16,2009,2009-11-26,11,23.115,DET,,GNB,L 12-34,,0.0,0,1
17,2009,2009-12-13,13,23.132,DET,@,BAL,L 3-48,,0.0,5,0
18,2009,2009-12-20,14,23.139,DET,,ARI,L 24-31,*,,,
19,2009,2009-12-27,15,23.146,DET,@,SFO,L 6-20,,0.0,1,0
20,2009,2010-01-03,16,23.153,DET,,CHI,L 23-37,,0.0,1,2
21,2010,2010-09-19,2,24.047,JAX,@,SDG,L 13-38,,0.0,0,1
22,2010,2010-10-24,7,24.082,JAX,@,KAN,L 20-42,,0.0,1,0
23,2010,2010-12-26,15,24.145,NWE,@,BUF,W 34-3,*,0.0,2,0
24,2010,2011-01-02,16,24.152,NWE,,MIA,W 38-7,,0.0,1,0
25,2011,2011-09-25,3,25.053,NWE,@,BUF,L 31-34,,0.0,1,0
26,2013,2013-09-08,1,27.036,DAL,,NYG,W 36-31,,0.0,1,0
27,2013,2013-09-15,2,27.043,DAL,@,KAN,L 16-17,,,,
28,2013,2013-09-29,4,27.057,CHI,@,DET,L 32-40,,,,
29,2013,2013-10-06,5,27.064,CHI,,NOR,L 18-26,,,,
30,2013,2013-10-10,6,27.068,CHI,,NYG,W 27-21,*,0.0,1,0
31,2013,2013-10-20,7,27.078,CHI,@,WAS,L 41-45,,0.0,2,2
32,2013,2013-11-04,8,27.093,CHI,@,GNB,W 27-20,,,,
33,2013,2013-11-10,9,27.099,CHI,,DET,L 19-21,,0.0,1,1
34,2013,2013-11-17,10,27.106,CHI,,BAL,W 23-20,*,0.0,1,2
35,2013,2013-11-24,11,27.113,CHI,@,STL,L 21-42,*,,,
36,2013,2013-12-01,12,27.120,CHI,@,MIN,L 20-23,,0.0,1,0
37,2013,2013-12-09,13,27.128,CHI,,DAL,W 45-28,,,,
38,2013,2013-12-15,14,27.134,CHI,@,CLE,W 38-31,,0.0,1,0
39,2013,2013-12-22,15,27.141,CHI,@,PHI,L 11-54,,,,
40,2013,2013-12-29,16,27.148,CHI,,GNB,L 28-33,,0.0,1,1
