ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2016,2016-09-11,1,22.025,TEN,,MIN,L 16-25,*
2,2016,2016-09-18,2,22.032,TEN,@,DET,W 16-15,*
3,2016,2016-09-25,3,22.039,TEN,,OAK,L 10-17,*
4,2016,2016-10-02,4,22.046,TEN,@,HOU,L 20-27,*
5,2016,2016-10-09,5,22.053,TEN,@,MIA,W 30-17,*
6,2016,2016-10-16,6,22.060,TEN,,CLE,W 28-26,*
7,2016,2016-10-23,7,22.067,TEN,,IND,L 26-34,*
8,2016,2016-10-27,8,22.071,TEN,,JAX,W 36-22,*
9,2016,2016-11-06,9,22.081,TEN,@,SDG,L 35-43,*
10,2016,2016-11-13,10,22.088,TEN,,GNB,W 47-25,*
11,2016,2016-11-20,11,22.095,TEN,@,IND,L 17-24,*
12,2016,2016-11-27,12,22.102,TEN,@,CHI,W 27-21,*
13,2016,2016-12-11,13,22.116,TEN,,DEN,W 13-10,*
14,2016,2016-12-18,14,22.123,TEN,@,KAN,W 19-17,*
15,2016,2016-12-24,15,22.129,TEN,@,JAX,L 17-38,*
16,2016,2017-01-01,16,22.137,TEN,,HOU,W 24-17,*
17,2017,2017-09-10,1,23.024,TEN,,OAK,L 16-26,*
18,2017,2017-09-17,2,23.031,TEN,@,JAX,W 37-16,*
19,2017,2017-09-24,3,23.038,TEN,,SEA,W 33-27,*
20,2017,2017-10-01,4,23.045,TEN,@,HOU,L 14-57,*
21,2017,2017-10-08,5,23.052,TEN,@,MIA,L 10-16,*
22,2017,2017-10-16,6,23.060,TEN,,IND,W 36-22,*
23,2017,2017-10-22,7,23.066,TEN,@,CLE,W 12-9,*
24,2017,2017-11-05,8,23.080,TEN,,BAL,W 23-20,*
25,2017,2017-11-12,9,23.087,TEN,,CIN,W 24-20,*
26,2017,2017-11-16,10,23.091,TEN,@,PIT,L 17-40,*
27,2017,2017-11-26,11,23.101,TEN,@,IND,W 20-16,*
28,2017,2017-12-03,12,23.108,TEN,,HOU,W 24-13,*
29,2017,2017-12-10,13,23.115,TEN,@,ARI,L 7-12,*
30,2017,2017-12-17,14,23.122,TEN,@,SFO,L 23-25,*
31,2017,2017-12-24,15,23.129,TEN,,LAR,L 23-27,*
32,2017,2017-12-31,16,23.136,TEN,,JAX,W 15-10,*
