ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
26,1996,1996-11-24,12,24.027,DEN,@,MIN,W 21-17,,19,68,3.58,1,7,6,37,6.17,1,85.7%,5.29,2,12
27,1996,1996-12-01,13,24.034,DEN,,SEA,W 34-7,,26,106,4.08,1,3,2,15,7.50,0,66.7%,5.00,1,6
28,1996,1996-12-08,14,24.041,DEN,@,GNB,L 6-41,,14,54,3.86,0,0,0,0,,0,0.0%,,0,0
29,1996,1996-12-15,15,24.048,DEN,,OAK,W 24-19,,27,80,2.96,1,0,0,0,,0,0.0%,,1,6
30,1996,1996-12-22,16,24.055,DEN,@,SDG,L 10-16,,9,21,2.33,1,4,1,9,9.00,0,25.0%,2.25,1,6
31,1997,1997-08-31,1,24.307,DEN,,KAN,W 19-3,,26,101,3.88,1,3,3,14,4.67,0,100.0%,4.67,1,6
32,1997,1997-09-07,2,24.314,DEN,@,SEA,W 35-14,,21,107,5.10,1,2,0,0,,0,0.0%,0.00,1,6
33,1997,1997-09-14,3,24.321,DEN,,STL,W 35-14,,21,103,4.90,0,3,1,4,4.00,0,33.3%,1.33,0,0
34,1997,1997-09-21,4,24.328,DEN,,CIN,W 38-20,,27,215,7.96,1,2,2,13,6.50,0,100.0%,6.50,1,6
35,1997,1997-09-28,5,24.335,DEN,@,ATL,W 29-21,,23,79,3.43,1,2,0,0,,0,0.0%,0.00,1,6
36,1997,1997-10-06,6,24.343,DEN,,NWE,W 34-13,,32,171,5.34,2,2,2,7,3.50,0,100.0%,3.50,2,12
37,1997,1997-10-19,7,24.356,DEN,@,OAK,L 25-28,,23,85,3.70,2,8,7,70,10.00,0,87.5%,8.75,2,12
38,1997,1997-10-26,8,24.363,DEN,@,BUF,W 23-20,,42,207,4.93,1,8,5,29,5.80,0,62.5%,3.63,1,6
39,1997,1997-11-02,9,25.005,DEN,,SEA,W 30-27,,21,101,4.81,0,6,6,17,2.83,0,100.0%,2.83,0,0
40,1997,1997-11-09,10,25.012,DEN,,CAR,W 34-0,,21,104,4.95,0,4,1,12,12.00,0,25.0%,3.00,0,0
41,1997,1997-11-16,11,25.019,DEN,@,KAN,L 22-24,,34,127,3.74,0,2,2,13,6.50,0,100.0%,6.50,0,0
42,1997,1997-11-24,12,25.027,DEN,,OAK,W 31-3,,21,69,3.29,3,4,4,46,11.50,0,100.0%,11.50,3,18
43,1997,1997-11-30,13,25.033,DEN,@,SDG,W 38-28,,26,178,6.85,1,5,4,36,9.00,0,80.0%,7.20,1,6
44,1997,1997-12-07,14,25.040,DEN,@,PIT,L 24-35,,21,75,3.57,1,4,3,26,8.67,0,75.0%,6.50,1,6
45,1997,1997-12-15,15,25.048,DEN,@,SFO,L 17-34,,10,28,2.80,1,3,2,0,0.00,0,66.7%,0.00,1,6
46,1998,1998-09-07,1,25.314,DEN,,NWE,W 27-21,,22,75,3.41,2,1,1,7,7.00,0,100.0%,7.00,2,12
47,1998,1998-09-13,2,25.320,DEN,,DAL,W 42-23,,23,191,8.30,3,1,0,0,,0,0.0%,0.00,3,18
48,1998,1998-09-20,3,25.327,DEN,@,OAK,W 34-17,,28,104,3.71,0,2,1,8,8.00,0,50.0%,4.00,0,0
49,1998,1998-09-27,4,25.334,DEN,@,WAS,W 38-16,,21,119,5.67,1,2,2,7,3.50,0,100.0%,3.50,1,6
50,1998,1998-10-04,5,25.341,DEN,,PHI,W 41-16,,20,168,8.40,2,1,0,0,,0,0.0%,0.00,2,12
51,1998,1998-10-11,6,25.348,DEN,@,SEA,W 21-16,,30,208,6.93,1,0,0,0,,0,0.0%,,1,6
52,1998,1998-10-25,7,25.362,DEN,,JAX,W 37-24,,31,136,4.39,3,5,5,76,15.20,0,100.0%,15.20,3,18
53,1998,1998-11-01,8,26.004,DEN,@,CIN,W 33-26,,27,149,5.52,2,3,1,3,3.00,0,33.3%,1.00,2,12
54,1998,1998-11-08,9,26.011,DEN,,SDG,W 27-10,,20,69,3.45,1,3,2,19,9.50,1,66.7%,6.33,2,12
55,1998,1998-11-16,10,26.019,DEN,@,KAN,W 30-7,,18,111,6.17,1,1,0,0,,0,0.0%,0.00,1,6
56,1998,1998-11-22,11,26.025,DEN,,OAK,W 40-14,,31,162,5.23,1,4,3,26,8.67,0,75.0%,6.50,1,6
57,1998,1998-11-29,12,26.032,DEN,@,SDG,W 31-16,,24,74,3.08,0,2,1,4,4.00,0,50.0%,2.00,0,0
58,1998,1998-12-06,13,26.039,DEN,,KAN,W 35-31,,24,88,3.67,3,7,5,45,9.00,0,71.4%,6.43,3,18
59,1998,1998-12-13,14,26.046,DEN,@,NYG,L 16-20,,28,147,5.25,1,1,0,0,,0,0.0%,0.00,1,6
60,1998,1998-12-21,15,26.054,DEN,@,MIA,L 21-31,,16,29,1.81,0,2,2,5,2.50,0,100.0%,2.50,0,0
61,1998,1998-12-27,16,26.060,DEN,,SEA,W 28-21,,29,178,6.14,0,3,2,17,8.50,1,66.7%,5.67,1,6
62,1999,1999-09-13,1,26.320,DEN,,MIA,L 21-38,*,19,61,3.21,0,1,1,8,8.00,0,100.0%,8.00,0,0
63,1999,1999-09-19,2,26.326,DEN,@,KAN,L 10-26,*,21,79,3.76,1,2,2,18,9.00,0,100.0%,9.00,1,6
64,1999,1999-09-26,3,26.333,DEN,@,TAM,L 10-13,*,19,53,2.79,0,0,0,0,,0,0.0%,,0,0
65,1999,1999-10-03,4,26.340,DEN,,NYJ,L 13-21,*,8,18,2.25,1,0,0,0,,0,0.0%,,1,6
66,2000,2000-09-04,1,27.312,DEN,@,STL,L 36-41,*,9,34,3.78,0,0,0,0,,0,0.0%,,0,0
67,2000,2000-09-24,4,27.332,DEN,,KAN,L 22-23,,6,41,6.83,0,0,0,0,,0,0.0%,,0,0
68,2000,2000-10-01,5,27.339,DEN,,NWE,L 19-28,,9,24,2.67,0,0,0,0,,0,0.0%,,0,0
69,2000,2000-11-05,9,28.008,DEN,@,NYJ,W 30-23,*,33,115,3.48,1,2,2,4,2.00,0,100.0%,2.00,1,6
70,2000,2000-11-13,10,28.016,DEN,,OAK,W 27-24,,21,68,3.24,1,0,0,0,,0,0.0%,,1,6
71,2001,2001-09-10,1,28.317,DEN,,NYG,W 31-20,*,21,101,4.81,0,2,1,4,4.00,0,50.0%,2.00,0,0
72,2001,2001-11-05,8,29.008,DEN,@,OAK,L 28-38,*,17,70,4.12,0,1,1,16,16.00,0,100.0%,16.00,0,0
73,2001,2001-11-11,9,29.014,DEN,,SDG,W 26-16,*,33,83,2.52,0,6,5,36,7.20,0,83.3%,6.00,0,0
74,2001,2001-12-02,12,29.035,DEN,@,MIA,L 10-21,*,20,97,4.85,0,3,2,0,0.00,0,66.7%,0.00,0,0
75,2001,2001-12-09,13,29.042,DEN,,SEA,W 20-7,*,19,109,5.74,0,5,2,8,4.00,0,40.0%,1.60,0,0
76,2001,2001-12-16,14,29.049,DEN,@,KAN,L 23-26,*,21,70,3.33,0,2,1,5,5.00,0,50.0%,2.50,0,0
77,2001,2001-12-30,15,29.063,DEN,,OAK,W 23-17,*,18,89,4.94,0,1,0,0,,0,0.0%,0.00,0,0
78,2001,2002-01-06,16,29.070,DEN,@,IND,L 10-29,*,18,82,4.56,0,1,0,0,,0,0.0%,0.00,0,0
