ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,21.087,DAL,@,MIN,W 16-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1977,1977-09-25,2,21.094,DAL,,NYG,W 41-21,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
3,1977,1977-10-02,3,21.101,DAL,,TAM,W 23-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1977,1977-10-09,4,21.108,DAL,@,STL,W 30-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1977,1977-10-16,5,21.115,DAL,,WAS,W 34-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1977,1977-10-23,6,21.122,DAL,@,PHI,W 16-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1977,1977-10-30,7,21.129,DAL,,DET,W 37-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1977,1977-11-06,8,21.136,DAL,@,NYG,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,17,17.00,0,0,0
9,1977,1977-11-14,9,21.144,DAL,,STL,L 17-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1977,1977-11-20,10,21.150,DAL,@,PIT,L 13-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1977,1977-11-27,11,21.157,DAL,@,WAS,W 14-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0
12,1977,1977-12-04,12,21.164,DAL,,PHI,W 24-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0
13,1977,1977-12-12,13,21.172,DAL,@,SFO,W 42-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
14,1977,1977-12-18,14,21.178,DAL,,DEN,W 14-6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,6,88,14.67,0,0,0
