ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2007,2007-09-06,1,22.353,IND,,NOR,W 41-10,,1,0,0,,0,0.0%,0.00,0,0
2,2007,2007-09-16,2,22.363,IND,@,TEN,W 22-20,,3,3,49,16.33,0,100.0%,16.33,0,0
3,2007,2007-09-23,3,23.005,IND,@,HOU,W 30-24,*,5,2,39,19.50,0,40.0%,7.80,0,0
4,2007,2007-09-30,4,23.012,IND,,DEN,W 38-20,,1,1,19,19.00,0,100.0%,19.00,0,0
5,2007,2007-10-07,5,23.019,IND,,TAM,W 33-14,*,8,7,71,10.14,0,87.5%,8.88,0,0
6,2007,2007-10-22,6,23.034,IND,@,JAX,W 29-7,,,0,0,,0,0.0%,,0,0
7,2007,2007-10-28,7,23.040,IND,@,CAR,W 31-7,*,2,1,16,16.00,0,50.0%,8.00,0,0
8,2007,2007-11-04,8,23.047,IND,,NWE,L 20-24,*,2,1,13,13.00,0,50.0%,6.50,0,0
9,2007,2007-11-22,11,23.065,IND,@,ATL,W 31-13,*,7,6,105,17.50,0,85.7%,15.00,0,0
10,2007,2007-12-02,12,23.075,IND,,JAX,W 28-25,*,3,1,22,22.00,0,33.3%,7.33,0,0
11,2007,2007-12-09,13,23.082,IND,@,BAL,W 44-20,*,9,6,134,22.33,2,66.7%,14.89,2,12
12,2007,2007-12-16,14,23.089,IND,@,OAK,W 21-14,*,8,7,86,12.29,1,87.5%,10.75,1,6
13,2007,2007-12-23,15,23.096,IND,,HOU,W 38-15,*,2,2,22,11.00,0,100.0%,11.00,0,0
14,2008,2008-09-07,1,23.355,IND,,CHI,L 13-29,,8,5,48,9.60,0,62.5%,6.00,0,0
15,2008,2008-09-14,2,23.362,IND,@,MIN,W 18-15,,12,9,137,15.22,0,75.0%,11.42,0,0
16,2008,2008-09-21,3,24.003,IND,,JAX,L 21-23,,4,2,37,18.50,0,50.0%,9.25,0,0
17,2008,2008-10-05,4,24.017,IND,@,HOU,W 31-27,,2,1,3,3.00,0,50.0%,1.50,0,0
18,2008,2008-10-12,5,24.024,IND,,BAL,W 31-3,,4,4,33,8.25,0,100.0%,8.25,0,0
19,2008,2008-10-19,6,24.031,IND,@,GNB,L 14-34,,8,5,72,14.40,0,62.5%,9.00,0,0
20,2008,2008-10-27,7,24.039,IND,@,TEN,L 21-31,,4,4,27,6.75,0,100.0%,6.75,0,0
21,2008,2008-11-02,8,24.045,IND,,NWE,W 18-15,,5,4,55,13.75,2,80.0%,11.00,2,12
22,2008,2008-11-09,9,24.052,IND,@,PIT,W 24-20,,6,4,26,6.50,0,66.7%,4.33,0,0
23,2008,2008-11-16,10,24.059,IND,,HOU,W 33-27,,3,2,35,17.50,0,66.7%,11.67,0,0
24,2008,2008-11-23,11,24.066,IND,@,SDG,W 23-20,*,9,6,95,15.83,1,66.7%,10.56,1,6
25,2008,2008-11-30,12,24.073,IND,@,CLE,W 10-6,,2,2,13,6.50,0,100.0%,6.50,0,0
26,2008,2008-12-07,13,24.080,IND,,CIN,W 35-3,,3,3,27,9.00,1,100.0%,9.00,1,6
27,2008,2008-12-14,14,24.087,IND,,DET,W 31-21,,2,1,6,6.00,0,50.0%,3.00,0,0
28,2008,2008-12-18,15,24.091,IND,@,JAX,W 31-24,*,6,4,38,9.50,0,66.7%,6.33,0,0
29,2008,2008-12-28,16,24.101,IND,,TEN,W 23-0,,1,1,12,12.00,0,100.0%,12.00,0,0
30,2009,2009-09-13,1,24.360,IND,,JAX,W 14-12,*,,,,,,0.0%,,,
31,2010,2010-09-12,1,25.359,IND,@,HOU,L 24-34,,3,1,12,12.00,0,33.3%,4.00,0,0
32,2010,2010-11-01,7,26.044,IND,,HOU,W 30-17,,6,4,55,13.75,0,66.7%,9.17,0,0
33,2011,2011-09-25,3,27.007,IND,,PIT,L 20-23,,,,,,,0.0%,,,
34,2011,2011-10-09,5,27.021,IND,,KAN,L 24-28,,1,0,0,,0,0.0%,0.00,0,0
35,2011,2011-10-16,6,27.028,IND,@,CIN,L 17-27,,,,,,,0.0%,,,
36,2011,2011-11-06,9,27.049,IND,,ATL,L 7-31,,,,,,,0.0%,,,
37,2011,2011-11-13,10,27.056,IND,,JAX,L 3-17,,,,,,,0.0%,,,
38,2011,2011-11-27,11,27.070,IND,,CAR,L 19-27,,,,,,,0.0%,,,
39,2011,2011-12-04,12,27.077,IND,@,NWE,L 24-31,,,,,,,0.0%,,,
40,2011,2011-12-18,14,27.091,IND,,TEN,W 27-13,,1,0,0,,0,0.0%,0.00,0,0
