ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2015,2015-09-13,1,24.186,NYJ,,CLE,W 31-10,,0,0,0,,0,0.0%,
2,2015,2015-09-21,2,24.194,NYJ,@,IND,W 20-7,,0,0,0,,0,0.0%,
3,2015,2015-09-27,3,24.200,NYJ,,PHI,L 17-24,,0,0,0,,0,0.0%,
4,2015,2015-10-04,4,24.207,NYJ,@,MIA,W 27-14,,0,0,0,,0,0.0%,
5,2015,2015-10-18,5,24.221,NYJ,,WAS,W 34-20,,0,0,0,,0,0.0%,
6,2015,2015-10-25,6,24.228,NYJ,@,NWE,L 23-30,,0,0,0,,0,0.0%,
7,2015,2015-11-01,7,24.235,NYJ,@,OAK,L 20-34,,0,0,0,,0,0.0%,
8,2015,2015-11-08,8,24.242,NYJ,,JAX,W 28-23,*,0,0,0,,0,0.0%,
9,2015,2015-11-12,9,24.246,NYJ,,BUF,L 17-22,,0,0,0,,0,0.0%,
10,2015,2015-11-22,10,24.256,NYJ,@,HOU,L 17-24,,0,0,0,,0,0.0%,
11,2015,2015-11-29,11,24.263,NYJ,,MIA,W 38-20,,0,0,0,,0,0.0%,
12,2015,2015-12-06,12,24.270,NYJ,@,NYG,W 23-20,,0,0,0,,0,0.0%,
13,2015,2015-12-13,13,24.277,NYJ,,TEN,W 30-8,,0,0,0,,0,0.0%,
14,2015,2015-12-19,14,24.283,NYJ,@,DAL,W 19-16,,0,0,0,,0,0.0%,
15,2015,2015-12-27,15,24.291,NYJ,,NWE,W 26-20,,0,0,0,,0,0.0%,
16,2015,2016-01-03,16,24.298,NYJ,@,BUF,L 17-22,,0,0,0,,0,0.0%,
17,2016,2016-09-11,1,25.184,NYJ,,CIN,L 22-23,,0,0,0,,0,0.0%,
18,2016,2016-09-15,2,25.188,NYJ,@,BUF,W 37-31,*,0,0,0,,0,0.0%,
19,2016,2016-09-25,3,25.198,NYJ,@,KAN,L 3-24,,0,0,0,,0,0.0%,
20,2016,2016-10-02,4,25.205,NYJ,,SEA,L 17-27,*,0,0,0,,0,0.0%,
21,2016,2016-10-09,5,25.212,NYJ,@,PIT,L 13-31,*,0,0,0,,0,0.0%,
22,2016,2016-10-17,6,25.220,NYJ,@,ARI,L 3-28,,0,0,0,,0,0.0%,
23,2016,2016-11-13,10,25.247,NYJ,,LAR,L 6-9,,0,0,0,,0,0.0%,
24,2016,2016-11-27,11,25.261,NYJ,,NWE,L 17-22,,0,0,0,,0,0.0%,
25,2016,2016-12-05,12,25.269,NYJ,,IND,L 10-41,,0,0,0,,0,0.0%,
26,2016,2016-12-11,13,25.275,NYJ,@,SFO,W 23-17,*,0,0,0,,0,0.0%,
27,2016,2016-12-24,15,25.288,NYJ,@,NWE,L 3-41,,0,0,0,,0,0.0%,
28,2016,2017-01-01,16,25.296,NYJ,,BUF,W 30-10,*,0,0,0,,0,0.0%,
29,2017,2017-09-10,1,26.183,NYJ,@,BUF,L 12-21,,0,0,0,,0,0.0%,
30,2017,2017-09-17,2,26.190,NYJ,@,OAK,L 20-45,*,0,0,0,,0,0.0%,
31,2017,2017-09-24,3,26.197,NYJ,,MIA,W 20-6,,0,0,0,,0,0.0%,
32,2017,2017-10-01,4,26.204,NYJ,,JAX,W 23-20,*,0,0,0,,0,0.0%,
33,2017,2017-10-08,5,26.211,NYJ,@,CLE,W 17-14,,0,0,0,,0,0.0%,
34,2017,2017-10-15,6,26.218,NYJ,,NWE,L 17-24,,0,0,0,,0,0.0%,
35,2017,2017-10-22,7,26.225,NYJ,@,MIA,L 28-31,,0,0,0,,0,0.0%,
36,2017,2017-10-29,8,26.232,NYJ,,ATL,L 20-25,*,0,0,0,,0,0.0%,
37,2017,2017-11-02,9,26.236,NYJ,,BUF,W 34-21,*,0,0,0,,0,0.0%,
38,2017,2017-11-12,10,26.246,NYJ,@,TAM,L 10-15,,0,0,0,,0,0.0%,
39,2017,2017-11-26,11,26.260,NYJ,,CAR,L 27-35,,0,0,0,,0,0.0%,
40,2017,2017-12-03,12,26.267,NYJ,,KAN,W 38-31,,0,0,0,,0,0.0%,
41,2017,2017-12-10,13,26.274,NYJ,@,DEN,L 0-23,,0,0,0,,0,0.0%,
42,2017,2017-12-17,14,26.281,NYJ,@,NOR,L 19-31,*,0,0,0,,0,0.0%,
43,2017,2017-12-24,15,26.288,NYJ,,LAC,L 7-14,,0,0,-2,,0,0.0%,
44,2017,2017-12-31,16,26.295,NYJ,@,NWE,L 6-26,*,0,0,0,,0,0.0%,
45,2018,2018-09-10,1,27.183,NYJ,@,DET,W 48-17,,0,0,0,,0,0.0%,
46,2018,2018-09-20,3,27.193,NYJ,@,CLE,L 17-21,,0,0,0,,0,0.0%,
