ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
83,1997,1997-08-31,1,28.258,TEN,,OAK,W 24-21,,,,,,,,,,,
84,1997,1997-09-07,2,28.265,TEN,@,MIA,L 13-16,,,,,,,,,,,
85,1997,1997-09-21,4,28.279,BUF,,IND,W 37-35,,,,,,,,,,,
86,1997,1997-09-28,4,28.286,TEN,@,PIT,L 24-37,,,,,,,,,,,
87,1997,1997-10-05,5,28.293,TEN,@,SEA,L 13-16,,,,,,,,,,,
88,1997,1997-10-12,6,28.300,TEN,,CIN,W 30-7,,,,,,,,,,,
89,1997,1997-10-19,7,28.307,TEN,,WAS,W 28-14,,0,0,,0,0,0,0.0,1,4,0
90,1997,1997-10-26,8,28.314,TEN,@,ARI,W 41-14,,0,0,,0,0,0,0.0,1,4,0
91,1997,1997-11-02,9,28.321,TEN,,JAX,L 24-30,,0,0,,0,1,6,0.0,1,47,1
92,1997,1997-11-09,10,28.328,TEN,,NYG,W 10-6,,,,,,,,,,,
93,1997,1997-11-16,11,28.335,TEN,@,JAX,L 9-17,,,,,,,,,,,
94,1997,1997-11-23,12,28.342,TEN,,BUF,W 31-14,,,,,,,,,,,
95,1997,1997-11-27,13,28.346,TEN,@,DAL,W 27-14,,0,0,,0,0,0,0.0,2,60,0
96,1997,1997-12-04,14,28.353,TEN,@,CIN,L 14-41,,,,,,,,,,,
97,1997,1997-12-14,15,28.363,MIA,@,IND,L 0-41,,,,,,,,,,,
98,1997,1997-12-21,16,29.005,TEN,,PIT,W 16-6,,,,,,,,,,,
99,1998,1998-09-06,1,29.264,TEN,@,CIN,W 23-14,,,,,,,,,,,
100,1998,1998-09-13,2,29.271,TEN,,SDG,L 7-13,,,,,,,,,,,
101,1998,1998-09-20,3,29.278,TEN,@,NWE,L 16-27,,,,,,,,,,,
102,1998,1998-09-27,4,29.285,TEN,,JAX,L 22-27,,0,0,,0,0,0,0.0,1,7,0
103,1998,1998-10-18,6,29.306,TEN,,CIN,W 44-14,,0,0,,0,0,0,1.0,0,0,0
104,1998,1998-10-25,7,29.313,TEN,,CHI,L 20-23,,,,,,,,,,,
105,1998,1998-11-01,8,29.320,TEN,@,PIT,W 41-31,,0,0,,0,0,0,0.0,1,33,0
106,1998,1998-11-08,9,29.327,TEN,@,TAM,W 31-22,,,,,,,,,,,
107,1998,1998-11-15,10,29.334,TEN,,PIT,W 23-14,,,,,,,,,,,
108,1998,1998-11-22,11,29.341,TEN,,NYJ,L 3-24,,,,,,,,,,,
109,1998,1998-11-29,12,29.348,TEN,@,SEA,L 18-20,,,,,,,,,,,
110,1998,1998-12-13,14,29.362,TEN,@,JAX,W 16-13,,0,0,,0,0,0,0.0,1,0,0
111,1998,1998-12-20,15,30.004,TEN,@,GNB,L 22-30,,,,,,,,,,,
112,1998,1998-12-26,16,30.010,TEN,,MIN,L 16-26,,0,0,,0,0,0,0.0,1,0,0
113,1999,1999-09-19,1,30.277,SDG,@,CIN,W 34-7,,,,,,,,,,,
114,1999,1999-09-26,2,30.284,SDG,,IND,L 19-27,,,,,,,,,,,
115,1999,1999-10-03,3,30.291,SDG,,KAN,W 21-14,*,0,0,,0,0,0,0.0,2,0,0
116,1999,1999-10-10,4,30.298,SDG,@,DET,W 20-10,*,,,,,,,,,,
117,1999,1999-10-17,5,30.305,SDG,,SEA,W 13-10,*,0,0,,0,0,0,0.0,1,4,0
118,1999,1999-10-24,6,30.312,SDG,,GNB,L 3-31,,,,,,,,,,,
119,1999,1999-11-07,8,30.326,SDG,,DEN,L 17-33,,,,,,,,,,,
120,1999,1999-11-14,9,30.333,SDG,@,OAK,L 9-28,,,,,,,,,,,
121,1999,1999-11-21,10,30.340,SDG,,CHI,L 20-23,*,,,,,,,,,,
122,1999,1999-11-28,11,30.347,SDG,@,MIN,L 27-35,*,,,,,,,,,,
123,1999,1999-12-05,12,30.354,SDG,,CLE,W 23-10,*,0,0,,0,0,0,0.0,1,5,0
124,1999,1999-12-12,13,30.361,SDG,@,SEA,W 19-16,*,,,,,,,,,,
125,1999,1999-12-26,15,31.010,SDG,,OAK,W 23-20,*,,,,,,,,,,
126,2000,2000-09-03,1,31.262,SDG,@,OAK,L 6-9,*,,,,,,,,,,
127,2000,2000-09-10,2,31.269,SDG,,NOR,L 27-28,,0,0,,0,0,0,0.0,1,3,0
128,2000,2000-09-17,3,31.276,SDG,@,KAN,L 10-42,,,,,,,,,,,
129,2000,2000-09-24,4,31.283,SDG,,SEA,L 12-20,*,,,,,,,,,,
130,2000,2000-10-01,5,31.290,SDG,@,STL,L 31-57,*,,,,,,,,,,
131,2000,2000-10-08,6,31.297,SDG,,DEN,L 7-21,,,,,,,,,,,
132,2000,2000-10-15,7,31.304,SDG,@,BUF,L 24-27,,,,,,,,,,,
133,2000,2000-10-29,8,31.318,SDG,,OAK,L 13-15,,,,,,,,,,,
134,2000,2000-11-05,9,31.325,SDG,@,SEA,L 15-17,,,,,,,,,0,3,0
135,2000,2000-11-12,10,31.332,SDG,,MIA,L 7-17,*,,,,,,,,,,
136,2000,2000-11-19,11,31.339,SDG,@,DEN,L 37-38,,0,0,,0,0,0,1.0,0,0,0
137,2000,2000-11-26,12,31.346,SDG,,KAN,W 17-16,,,,,,,,,,,
138,2000,2000-12-03,13,31.353,SDG,,SFO,L 17-45,,,,,,,,,,,
139,2000,2000-12-10,14,31.360,SDG,@,BAL,L 3-24,,,,,,,,,,,
140,2000,2000-12-17,15,32.001,SDG,@,CAR,L 22-30,,,,,,,,,,,
