ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
16,1989,1989-12-24,16,23.075,DEN,@,SDG,L 16-19,2,55,27.50,0,0,0,,0,0,0,0.0,1,2,0
17,1990,1990-10-07,5,23.362,DET,@,MIN,W 34-27,,,,,,,,,,,,,,
18,1990,1990-10-14,6,24.004,DET,@,KAN,L 24-43,,,,,,,,,,,,,,
19,1990,1990-10-28,7,24.018,DET,@,NOR,W 27-10,,,,,,,,,,,,,,
20,1990,1990-11-04,8,24.025,DET,,WAS,L 38-41,,,,,,,,,,,,,,
21,1990,1990-11-11,9,24.032,DET,,MIN,L 7-17,,,,,,,,,,,,,,
22,1990,1990-11-18,10,24.039,DET,@,NYG,L 0-20,,,,,,,,,,,,,,
23,1990,1990-11-22,11,24.043,DET,,DEN,W 40-27,,,,,,,,,,,,,,
24,1990,1990-12-02,12,24.053,DET,@,CHI,L 17-23,,,,,,,,,,,,,,
25,1990,1990-12-10,13,24.061,DET,,RAI,L 31-38,,,,,,,,,,,,,,
26,1990,1990-12-16,14,24.067,DET,,CHI,W 38-21,,,,,,,,,,,,,,
27,1990,1990-12-22,15,24.073,DET,@,GNB,W 24-17,,,,,,,,,,,,,,
28,1990,1990-12-30,16,24.081,DET,@,SEA,L 10-30,,,,,,,,,,,,,,
29,1991,1991-09-01,1,24.326,SDG,@,PIT,L 20-26,0,0,,0,,,,,,,,,,
30,1991,1991-09-08,2,24.333,SDG,@,SFO,L 14-34,0,0,,0,,,,,,,,,,
31,1991,1991-09-15,3,24.340,SDG,,ATL,L 10-13,0,0,,0,,,,,,,,,,
32,1991,1991-09-22,4,24.347,SDG,@,DEN,L 19-27,0,0,,0,,,,,,,,,,
33,1991,1991-09-29,5,24.354,SDG,,KAN,L 13-14,0,0,,0,,,,,,,,,,
34,1991,1991-10-06,6,24.361,SDG,@,RAI,W 21-13,0,0,,0,,,,,,,,,,
35,1991,1991-10-13,7,25.003,SDG,@,RAM,L 24-30,0,0,,0,,,,,,,,,,
36,1991,1991-10-20,8,25.010,SDG,,CLE,L 24-30,0,0,,0,,,,,,,,,,
37,1991,1991-10-27,9,25.017,SDG,@,SEA,L 9-20,0,0,,0,,,,,,,,,,
38,1991,1991-11-10,10,25.031,SDG,,SEA,W 17-14,0,0,,0,,,,,,,,,,
39,1991,1991-11-17,11,25.038,SDG,,NOR,W 24-21,0,0,,0,,,,,,,,,,
40,1991,1991-11-24,12,25.045,SDG,@,NYJ,L 3-24,0,0,,0,,,,,,,,,,
41,1991,1991-12-01,13,25.052,SDG,,RAI,L 7-9,0,0,,0,0,0,,0,0,0,0.0,1,2,0
42,1991,1991-12-08,14,25.059,SDG,@,KAN,L 17-20,0,0,,0,0,0,,0,0,0,0.0,1,19,0
43,1991,1991-12-15,15,25.066,SDG,,MIA,W 38-30,0,0,,0,,,,,,,,,,
44,1991,1991-12-22,16,25.073,SDG,,DEN,L 14-17,0,24,,0,0,,,0,0,0,0.0,1,9,0
45,1992,1992-09-06,1,25.332,SDG,,KAN,L 10-24,,,,,,,,,,,,,,
46,1992,1992-09-13,2,25.339,SDG,@,DEN,L 13-21,,,,,,,,,,,,,,
47,1992,1992-09-20,3,25.346,SDG,,PIT,L 6-23,,,,,,,,,,,,,,
48,1992,1992-09-27,4,25.353,SDG,@,HOU,L 0-27,,,,,,,,,,,,,,
49,1992,1992-10-04,5,25.360,SDG,,SEA,W 17-6,,,,,,,,,,,,,,
50,1992,1992-10-18,6,26.008,SDG,@,IND,W 34-14,0,0,,0,0,0,,0,0,0,0.0,2,4,0
51,1992,1992-10-25,7,26.015,SDG,,DEN,W 24-21,,,,,,,,,,,,,,
52,1992,1992-11-01,8,26.022,SDG,,IND,W 26-0,,,,,,,,,,,,,,
53,1992,1992-11-08,9,26.029,SDG,@,KAN,L 14-16,,,,,,,,,,,,,,
54,1992,1992-11-15,10,26.036,SDG,@,CLE,W 14-13,0,0,,0,0,0,,0,0,0,0.0,1,69,0
55,1992,1992-11-22,11,26.043,SDG,,TAM,W 29-14,,,,,,,,,,,,,,
56,1992,1992-11-29,12,26.050,SDG,,RAI,W 27-3,,,,,,,,,,,,,,
57,1992,1992-12-06,13,26.057,SDG,@,PHO,W 27-21,0,0,,0,0,0,,0,0,0,0.0,1,37,0
58,1992,1992-12-13,14,26.064,SDG,,CIN,W 27-10,0,0,,0,0,0,,0,0,0,0.0,1,16,0
59,1992,1992-12-20,15,26.071,SDG,@,RAI,W 36-14,,,,,,,,,,,,,,
60,1992,1992-12-27,16,26.078,SDG,@,SEA,W 31-14,0,0,,0,0,0,,0,1,6,0.0,1,26,1
61,1993,1993-09-05,1,26.330,SDG,,SEA,W 18-12,,,,,,,,,,,,,,
62,1993,1993-09-12,2,26.337,SDG,@,DEN,L 17-34,,,,,,,,,,,,,,
63,1993,1993-09-19,3,26.344,SDG,,HOU,W 18-17,0,0,,0,0,0,,0,0,0,0.0,1,26,0
64,1993,1993-10-03,4,26.358,SDG,@,SEA,L 14-31,,,,,,,,,,,,,,
65,1993,1993-10-10,5,27.000,SDG,@,PIT,L 3-16,,,,,,,,,,,,,,
66,1993,1993-10-17,6,27.007,SDG,,KAN,L 14-17,0,0,,0,0,0,,0,0,0,0.0,1,0,0
67,1993,1993-10-31,7,27.021,SDG,@,RAI,W 30-23,0,0,,0,0,0,,0,0,0,1.0,0,0,0
68,1993,1993-11-07,8,27.028,SDG,@,MIN,W 30-17,,,,,,,,,,,,,,
69,1993,1993-11-14,9,27.035,SDG,,CHI,L 13-16,,,,,,,,,,,,,,
70,1993,1993-11-21,10,27.042,SDG,,RAI,L 7-12,,,,,,,,,,,,,,
71,1993,1993-11-29,11,27.050,SDG,@,IND,W 31-0,,,,,,,,,,,,,,
72,1993,1993-12-05,12,27.056,SDG,,DEN,W 13-10,0,0,,0,0,0,,0,0,0,0.0,1,7,0
73,1993,1993-12-12,13,27.063,SDG,,GNB,L 13-20,0,0,,0,0,0,,0,0,0,0.0,1,7,0
74,1993,1993-12-19,14,27.070,SDG,@,KAN,L 24-28,,,,,,,,,,,,,,
75,1993,1993-12-27,15,27.078,SDG,,MIA,W 45-20,0,0,,0,0,0,,0,0,0,0.0,2,36,0
76,1993,1994-01-02,16,27.084,SDG,@,TAM,W 32-17,0,0,,0,0,0,,0,0,0,0.0,1,28,0
77,1994,1994-09-04,1,27.329,SDG,@,DEN,W 37-34,0,0,,0,0,0,,0,0,0,0.0,1,0,0
78,1994,1994-09-11,2,27.336,SDG,,CIN,W 27-10,,,,,,,,,,,,,,
79,1994,1994-09-18,3,27.343,SDG,@,SEA,W 24-10,,,,,,,,,,,,,,
80,1994,1994-09-25,4,27.350,SDG,@,RAI,W 26-24,,,,,,,,,,,,,,
81,1994,1994-10-09,5,27.364,SDG,,KAN,W 20-6,,,,,,,,,,,,,,
82,1994,1994-10-16,6,28.006,SDG,@,NOR,W 36-22,,,,,,,,,,,,,,
83,1994,1994-10-23,7,28.013,SDG,,DEN,L 15-20,0,0,,0,0,0,,0,0,0,0.0,1,32,0
84,1994,1994-10-30,8,28.020,SDG,,SEA,W 35-15,,,,,,,,,,,,,,
85,1994,1994-11-06,9,28.027,SDG,@,ATL,L 9-10,,,,,,,,,,,,,,
86,1994,1994-11-13,10,28.034,SDG,@,KAN,W 14-13,0,0,,0,0,0,,0,0,0,0.0,1,19,0
87,1994,1994-11-20,11,28.041,SDG,@,NWE,L 17-23,,,,,,,,,,,,,,
88,1994,1994-11-27,12,28.048,SDG,,RAM,W 31-17,,,,,,,,,,,,,,
89,1994,1994-12-05,13,28.056,SDG,,RAI,L 17-24,,,,,,,,,,,,,,
90,1994,1994-12-11,14,28.062,SDG,,SFO,L 15-38,,,,,,,,,,,,,,
91,1994,1994-12-18,15,28.069,SDG,@,NYJ,W 21-6,,,,,,,,,,,,,,
92,1994,1994-12-24,16,28.075,SDG,,PIT,W 37-34,,,,,,,,,,,,,,
93,1995,1995-09-03,1,28.328,JAX,,HOU,L 3-10,,,,,,,,,,,,,,
94,1995,1995-09-10,2,28.335,JAX,@,CIN,L 17-24,,,,,,,,,,,,,,
95,1995,1995-09-17,3,28.342,JAX,@,NYJ,L 10-27,,,,,,,,,,,,,,
96,1995,1995-09-24,4,28.349,JAX,,GNB,L 14-24,,,,,,,,,,,,,,
97,1995,1995-10-01,5,28.356,JAX,@,HOU,W 17-16,0,0,,0,0,0,,0,0,0,0.0,1,17,0
98,1995,1995-10-08,6,28.363,JAX,,PIT,W 20-16,,,,,,,,,,,,,,
99,1996,1996-09-01,1,29.327,ARI,@,IND,L 13-20,,,,,,,,,,,,,,
100,1996,1996-09-08,2,29.334,OAK,@,KAN,L 3-19,,,,,,,,,,,,,,
101,1996,1996-09-15,3,29.341,OAK,,JAX,W 17-3,,,,,,,,,,,,,,
102,1996,1996-09-22,4,29.348,OAK,,SDG,L 34-40,,,,,,,,,,,,,,
103,1996,1996-09-29,5,29.355,OAK,@,CHI,L 17-19,,,,,,,,,,,,,,
104,1996,1996-10-06,6,29.362,OAK,@,NYJ,W 34-13,,,,,,,,,,,,,,
105,1996,1996-11-04,9,30.025,OAK,,DEN,L 21-22,,,,,,,,,,,,,,
106,1996,1996-11-10,10,30.031,OAK,@,TAM,L 17-20,,,,,,,,,,,,,,
107,1996,1996-11-17,11,30.038,OAK,,MIN,L 13-16,,,,,,,,,,,,,,
108,1996,1996-11-24,12,30.045,OAK,@,SEA,W 27-21,,,,,,,,,,,,,,
109,1996,1996-12-01,13,30.052,OAK,,MIA,W 17-7,,,,,,,,,,,,,,
110,1996,1996-12-09,14,30.060,OAK,,KAN,W 26-7,0,0,,0,0,0,,0,0,0,0.0,1,21,0
111,1996,1996-12-15,15,30.066,OAK,@,DEN,L 19-24,,,,,,,,,,,,,,
112,1996,1996-12-22,16,30.073,OAK,,SEA,L 21-28,,,,,,,,,,,,,,
