ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1991,1991-09-01,1,27.287,SEA,@,NOR,L 24-27,,,,,,,,,,,,,,
33,1991,1991-09-08,2,27.294,SEA,,NYJ,W 20-13,,,,,,,,,,,,,,
34,1991,1991-09-15,3,27.301,SEA,@,DEN,L 10-16,,,,,,,,,,,,,,
35,1991,1991-09-22,4,27.308,SEA,@,KAN,L 13-20,,,,,,,,,,,,,,
36,1991,1991-09-29,5,27.315,SEA,,IND,W 31-3,,,,,,,,,,,,,,
37,1991,1991-10-06,6,27.322,SEA,@,CIN,W 13-7,,,,,,,,,,,,,,
38,1991,1991-10-13,7,27.329,SEA,,RAI,L 20-23,,,,,,,,,,,,,,
39,1991,1991-10-20,8,27.336,SEA,@,PIT,W 27-7,0,0,,0,0,0,,0,0,0,1.0,0,0,0
40,1991,1991-10-27,9,27.343,SEA,,SDG,W 20-9,,,,,,,,,,,,,,
41,1991,1991-11-10,10,27.357,SEA,@,SDG,L 14-17,,,,,,,,,,,,,,
42,1991,1991-11-17,11,27.364,SEA,@,RAI,L 7-31,,,,,,,,,,,,,,
43,1991,1991-11-24,12,28.006,SEA,,DEN,W 13-10,,,,,,,,,,,,,,
44,1991,1991-12-01,13,28.013,SEA,,KAN,L 6-19,,,,,,,,,,,,,,
45,1991,1991-12-08,14,28.020,SEA,,SFO,L 22-24,,,,,,,,,,,,,,
46,1991,1991-12-15,15,28.027,SEA,@,ATL,L 13-26,,,,,,,,,,,,,,
47,1991,1991-12-22,16,28.034,SEA,,RAM,W 23-9,,,,,,,,,,,,,,
48,1992,1992-11-30,12,29.012,SEA,,DEN,W 16-13,,,,,,,,,,,,,,
49,1993,1993-09-05,1,29.291,SEA,@,SDG,L 12-18,,,,,,,,,,,,,,
50,1993,1993-09-12,2,29.298,SEA,,RAI,L 13-17,,,,,,,,,,,,,,
51,1993,1993-11-07,9,29.354,SEA,@,HOU,L 14-24,,,,,,,,,,,,,,
52,1993,1993-11-14,10,29.361,SEA,,CLE,W 22-5,,,,,,,,,,,,,,
53,1993,1993-11-28,11,30.010,SEA,,DEN,L 9-17,,,,,,,,,,,,,,
54,1993,1993-12-05,12,30.017,SEA,,KAN,L 16-31,,,,,,,,,,,,,,
55,1993,1993-12-12,13,30.024,SEA,@,RAI,L 23-27,0,0,,0,0,0,,0,0,0,0.0,1,12,0
56,1993,1993-12-19,14,30.031,SEA,,PHO,L 27-30,,,,,,,,,,,,,,
57,1993,1993-12-26,15,30.038,SEA,,PIT,W 16-6,,,,,,,,,,,,,,
58,1993,1994-01-02,16,30.045,SEA,@,KAN,L 24-34,,,,,,,,,,,,,,
