ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1983,1983-09-11,2,23.164,DAL,@,STL,W 34-17,,,,,
2,1983,1983-09-18,3,23.171,DAL,,NYG,W 28-13,,,,,
3,1983,1983-10-09,6,23.192,DAL,,TAM,W 27-24,,,,,
4,1983,1983-10-16,7,23.199,DAL,,PHI,W 37-7,,,,,
5,1983,1983-11-13,11,23.227,DAL,@,SDG,L 23-24,,,,,
6,1983,1983-11-20,12,23.234,DAL,,KAN,W 41-21,,,,,
7,1983,1983-11-24,13,23.238,DAL,,STL,W 35-17,,,,,
8,1983,1983-12-04,14,23.248,DAL,@,SEA,W 35-10,,,,,
9,1983,1983-12-11,15,23.255,DAL,,WAS,L 10-31,,,,,
10,1983,1983-12-19,16,23.263,DAL,@,SFO,L 17-42,,,,,
11,1984,1984-09-03,1,24.156,DAL,@,RAM,W 20-13,,,,,
12,1984,1984-09-09,2,24.162,DAL,@,NYG,L 7-28,,,,,
13,1984,1984-09-16,3,24.169,DAL,,PHI,W 23-17,,,,,
14,1984,1984-09-23,4,24.176,DAL,,GNB,W 20-6,,,,,
15,1984,1984-09-30,5,24.183,DAL,@,CHI,W 23-14,,,,,
16,1984,1984-10-07,6,24.190,DAL,,STL,L 20-31,,,,,
17,1984,1984-10-14,7,24.197,DAL,@,WAS,L 14-34,,,,,
18,1984,1984-10-21,8,24.204,DAL,,NOR,W 30-27,,,,,
19,1984,1984-10-28,9,24.211,DAL,,IND,W 22-3,,,,,
20,1984,1984-11-04,10,24.218,DAL,,NYG,L 7-19,,,,,
21,1984,1984-11-11,11,24.225,DAL,@,STL,W 24-17,,,,,
22,1984,1984-11-18,12,24.232,DAL,@,BUF,L 3-14,,,,,
23,1984,1984-11-22,13,24.236,DAL,,NWE,W 20-17,0,0,,0,1.0
24,1984,1984-12-02,14,24.246,DAL,@,PHI,W 26-10,,,,,
25,1984,1984-12-09,15,24.253,DAL,,WAS,L 28-30,,,,,
26,1984,1984-12-17,16,24.261,DAL,@,MIA,L 21-28,,,,,
27,1985,1985-09-09,1,25.162,DAL,,WAS,W 44-14,,,,,
28,1985,1985-09-15,2,25.168,DAL,@,DET,L 21-26,,,,,
29,1985,1985-09-22,3,25.175,DAL,,CLE,W 20-7,,,,,
30,1985,1985-09-29,4,25.182,DAL,@,HOU,W 17-10,,,,,
31,1985,1985-10-06,5,25.189,DAL,@,NYG,W 30-29,,,,,
32,1985,1985-10-13,6,25.196,DAL,,PIT,W 27-13,,,,,
33,1985,1985-10-20,7,25.203,DAL,@,PHI,L 14-16,,,,,
34,1985,1985-10-27,8,25.210,DAL,,ATL,W 24-10,,,,,
35,1985,1985-11-04,9,25.218,DAL,@,STL,L 10-21,,,,,
36,1985,1985-11-10,10,25.224,DAL,@,WAS,W 13-7,,,,,
37,1985,1985-11-17,11,25.231,DAL,,CHI,L 0-44,,,,,
38,1985,1985-11-24,12,25.238,DAL,,PHI,W 34-17,,,,,
39,1985,1985-11-28,13,25.242,DAL,,STL,W 35-17,,,,,
40,1985,1985-12-08,14,25.252,DAL,@,CIN,L 24-50,,,,,
41,1985,1985-12-15,15,25.259,DAL,,NYG,W 28-21,,,,,
42,1985,1985-12-22,16,25.266,DAL,@,SFO,L 16-31,,,,,
43,1986,1986-09-08,1,26.161,DAL,,NYG,W 31-28,0,0,,0,
44,1986,1986-09-14,2,26.167,DAL,@,DET,W 31-7,0,0,,0,
45,1986,1986-09-21,3,26.174,DAL,,ATL,L 35-37,0,0,,0,
46,1986,1986-09-29,4,26.182,DAL,@,STL,W 31-7,0,0,,0,
47,1986,1986-10-05,5,26.188,DAL,@,DEN,L 14-29,0,0,,0,
48,1986,1986-10-12,6,26.195,DAL,,WAS,W 30-6,0,0,,0,
49,1986,1986-10-19,7,26.202,DAL,@,PHI,W 17-14,0,0,,0,
50,1986,1986-10-26,8,26.209,DAL,,STL,W 37-6,0,0,,0,
51,1986,1986-11-02,9,26.216,DAL,@,NYG,L 14-17,0,0,,0,
52,1986,1986-11-09,10,26.223,DAL,,RAI,L 13-17,0,0,,0,
53,1986,1986-11-16,11,26.230,DAL,@,SDG,W 24-21,0,0,,0,
54,1986,1986-11-23,12,26.237,DAL,@,WAS,L 14-41,0,0,,0,
55,1986,1986-11-27,13,26.241,DAL,,SEA,L 14-31,0,0,,0,
56,1986,1986-12-07,14,26.251,DAL,@,RAM,L 10-29,1,0,0.00,0,0.0
57,1986,1986-12-14,15,26.258,DAL,,PHI,L 21-23,0,0,,0,
58,1986,1986-12-21,16,26.265,DAL,,CHI,L 10-24,0,0,,0,
59,1987,1987-09-13,1,27.166,DAL,@,STL,L 13-24,,,,,
60,1987,1987-09-20,2,27.173,DAL,@,NYG,W 16-14,,,,,
61,1987,1987-10-25,6,27.208,DAL,@,PHI,L 20-37,,,,,
62,1987,1987-11-02,7,27.216,DAL,,NYG,W 33-24,,,,,
63,1987,1987-11-08,8,27.222,DAL,@,DET,L 17-27,,,,,
64,1987,1987-11-15,9,27.229,DAL,@,NWE,W 23-17,,,,,
65,1987,1987-11-22,10,27.236,DAL,,MIA,L 14-20,,,,,
66,1987,1987-11-26,11,27.240,DAL,,MIN,L 38-44,,,,,
67,1988,1988-09-04,1,28.157,DAL,@,PIT,L 21-24,,,,,
68,1988,1988-09-12,2,28.165,DAL,@,PHO,W 17-14,,,,,
69,1988,1988-09-18,3,28.171,DAL,,NYG,L 10-12,,,,,
70,1988,1988-10-09,6,28.192,DAL,,WAS,L 17-35,,,,,
71,1988,1988-10-16,7,28.199,DAL,@,CHI,L 7-17,,,,,
72,1989,1989-09-10,1,29.163,DAL,@,NOR,L 0-28,,,,,
73,1989,1989-09-17,2,29.170,DAL,@,ATL,L 21-27,,,,,
74,1989,1989-09-24,3,29.177,DAL,,WAS,L 7-30,,,,,
75,1989,1989-10-01,4,29.184,DAL,,NYG,L 13-30,,,,,
76,1989,1989-10-08,5,29.191,DAL,@,GNB,L 13-31,,,,,
77,1989,1989-10-15,6,29.198,DAL,,SFO,L 14-31,,,,,
78,1989,1989-10-22,7,29.205,DAL,@,KAN,L 28-36,,,,,
79,1989,1989-10-29,8,29.212,DAL,,PHO,L 10-19,,,,,
80,1989,1989-11-05,9,29.219,DAL,@,WAS,W 13-3,,,,,
81,1989,1989-11-12,10,29.226,DAL,@,PHO,L 20-24,,,,,
82,1989,1989-11-19,11,29.233,DAL,,MIA,L 14-17,,,,,
83,1989,1989-11-23,12,29.237,DAL,,PHI,L 0-27,,,,,
84,1989,1989-12-03,13,29.247,DAL,,RAM,L 31-35,,,,,
85,1989,1989-12-10,14,29.254,DAL,@,PHI,L 10-20,,,,,
86,1989,1989-12-16,15,29.260,DAL,@,NYG,L 0-15,,,,,
87,1989,1989-12-24,16,29.268,DAL,,GNB,L 10-20,,,,,
88,1990,1990-09-09,1,30.162,DAL,,SDG,W 17-14,,,,,
89,1990,1990-09-16,2,30.169,DAL,,NYG,L 7-28,,,,,
90,1990,1990-09-23,3,30.176,DAL,@,WAS,L 15-19,,,,,
91,1990,1990-09-30,4,30.183,DAL,@,NYG,L 17-31,,,,,
92,1990,1990-10-07,5,30.190,DAL,,TAM,W 14-10,,,,,
93,1990,1990-10-14,6,30.197,DAL,@,PHO,L 3-20,,,,,
94,1990,1990-10-21,7,30.204,DAL,@,TAM,W 17-13,,,,,
95,1990,1990-10-28,8,30.211,DAL,,PHI,L 20-21,,,,,
96,1990,1990-11-04,9,30.218,DAL,@,NYJ,L 9-24,,,,,
97,1990,1990-12-02,13,30.246,DAL,,NOR,W 17-13,,,,,
98,1990,1990-12-16,14,30.260,DAL,,PHO,W 41-10,,,,,
99,1990,1990-12-23,15,30.267,DAL,@,PHI,L 3-17,,,,,
100,1990,1990-12-30,16,30.274,DAL,@,ATL,L 7-26,,,,,
101,1991,1991-09-01,1,31.154,DAL,@,CLE,W 26-14,,,,,
102,1991,1991-09-09,2,31.162,DAL,,WAS,L 31-33,,,,,
103,1991,1991-09-15,3,31.168,DAL,,PHI,L 0-24,,,,,
104,1991,1991-09-22,4,31.175,DAL,@,PHO,W 17-9,,,,,
105,1991,1991-09-29,5,31.182,DAL,,NYG,W 21-16,,,,,
106,1991,1991-11-10,10,31.224,DAL,@,HOU,L 23-26,,,,,
107,1991,1991-11-17,11,31.231,DAL,@,NYG,L 9-22,,,,,
108,1991,1991-11-24,12,31.238,DAL,@,WAS,W 24-21,,,,,
109,1991,1991-11-28,13,31.242,DAL,,PIT,W 20-10,,,,,
110,1991,1991-12-08,14,31.252,DAL,,NOR,W 23-14,,,,,
111,1991,1991-12-15,15,31.259,DAL,@,PHI,W 25-13,,,,,
112,1991,1991-12-22,16,31.266,DAL,,ATL,W 31-27,,,,,
113,1992,1992-09-07,1,32.160,DAL,,WAS,W 23-10,,,,,
114,1992,1992-09-13,2,32.166,DAL,@,NYG,W 34-28,,,,,
115,1992,1992-09-20,3,32.173,DAL,,PHO,W 31-20,,,,,
116,1992,1992-10-05,4,32.188,DAL,@,PHI,L 7-31,,,,,
117,1992,1992-10-11,5,32.194,DAL,,SEA,W 27-0,,,,,
118,1992,1992-10-25,7,32.208,DAL,@,RAI,W 28-13,,,,,
119,1992,1992-11-01,8,32.215,DAL,,PHI,W 20-10,,,,,
120,1992,1992-11-08,9,32.222,DAL,@,DET,W 37-3,,,,,
121,1992,1992-11-15,10,32.229,DAL,,RAM,L 23-27,,,,,
122,1992,1992-11-22,11,32.236,DAL,@,PHO,W 16-10,,,,,
123,1992,1992-11-26,12,32.240,DAL,,NYG,W 30-3,,,,,
124,1992,1992-12-06,13,32.250,DAL,@,DEN,W 31-27,,,,,
125,1992,1992-12-13,14,32.257,DAL,@,WAS,L 17-20,,,,,
126,1992,1992-12-21,15,32.265,DAL,@,ATL,W 41-17,,,,,
127,1992,1992-12-27,16,32.271,DAL,,CHI,W 27-14,,,,,
128,1993,1993-09-06,1,33.159,DAL,@,WAS,L 16-35,,,,,
129,1993,1993-09-12,2,33.165,DAL,,BUF,L 10-13,,,,,
130,1993,1993-09-19,3,33.172,DAL,@,PHO,W 17-10,,,,,
131,1993,1993-10-03,4,33.186,DAL,,GNB,W 36-14,,,,,
132,1993,1993-10-10,5,33.193,DAL,@,IND,W 27-3,,,,,
133,1993,1993-10-17,6,33.200,DAL,,SFO,W 26-17,,,,,
134,1993,1993-10-31,7,33.214,DAL,@,PHI,W 23-10,,,,,
135,1993,1993-11-07,8,33.221,DAL,,NYG,W 31-9,,,,,
136,1993,1993-11-14,9,33.228,DAL,,PHO,W 20-15,,,,,
137,1993,1993-11-21,10,33.235,DAL,@,ATL,L 14-27,,,,,
138,1993,1993-11-25,11,33.239,DAL,,MIA,L 14-16,,,,,
