ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-11-27,12,22.313,DEN,,CIN,W 15-13,,,0,0,,0,0.0%,,1,0,0.00,0,0,0
2,1994,1994-12-04,13,22.320,DEN,@,KAN,W 20-17,,,,,,,0.0%,,0,0,,0,,
3,1994,1994-12-11,14,22.327,DEN,@,RAI,L 13-23,,,,,,,0.0%,,0,0,,0,,
4,1994,1994-12-17,15,22.333,DEN,@,SFO,L 19-42,,,,,,,0.0%,,0,0,,0,,
5,1995,1995-10-01,5,23.256,DEN,@,SEA,L 10-27,,,0,0,,0,0.0%,,,,,,,
6,1995,1995-11-05,9,23.291,DEN,,ARI,W 38-6,,,0,0,,0,0.0%,,,,,,,
7,1995,1995-11-12,10,23.298,DEN,@,PHI,L 13-31,,,0,0,,0,0.0%,,,,,,,
8,1995,1995-11-19,11,23.305,DEN,,SDG,W 30-27,,,0,0,,0,0.0%,,,,,,,
9,1995,1995-11-26,12,23.312,DEN,@,HOU,L 33-42,,,0,0,,0,0.0%,,,,,,,
10,1995,1995-12-03,13,23.319,DEN,,JAX,W 31-23,,,0,0,,0,0.0%,,,,,,,
11,1995,1995-12-10,14,23.326,DEN,,SEA,L 27-31,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
12,1995,1995-12-17,15,23.333,DEN,@,KAN,L 17-20,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0
13,1995,1995-12-24,16,23.340,DEN,@,OAK,W 31-28,,,0,0,,0,0.0%,,,,,,,
14,1996,1996-09-01,1,24.227,DEN,,NYJ,W 31-6,,0,0,0,,0,0.0%,,,,,,,
15,1996,1996-09-08,2,24.234,DEN,@,SEA,W 30-20,,,0,0,,0,0.0%,,,,,,,
16,1996,1996-09-15,3,24.241,DEN,,TAM,W 27-23,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
17,1996,1996-09-22,4,24.248,DEN,@,KAN,L 14-17,,1,0,0,,0,0.0%,0.00,,,,,,
18,1996,1996-09-29,5,24.255,DEN,@,CIN,W 14-10,,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0
19,1996,1996-10-06,6,24.262,DEN,,SDG,W 28-17,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
20,1996,1996-10-20,7,24.276,DEN,,BAL,W 45-34,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
21,1996,1996-10-27,8,24.283,DEN,,KAN,W 34-7,,,0,0,,0,0.0%,,,,,,,
22,1996,1996-11-04,9,24.291,DEN,@,OAK,W 22-21,,1,0,0,,0,0.0%,0.00,,,,,,
23,1996,1996-11-10,10,24.297,DEN,,CHI,W 17-12,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
24,1996,1996-11-17,11,24.304,DEN,@,NWE,W 34-8,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
25,1996,1996-11-24,12,24.311,DEN,@,MIN,W 21-17,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0
26,1996,1996-12-01,13,24.318,DEN,,SEA,W 34-7,,1,0,0,,0,0.0%,0.00,,,,,,
27,1996,1996-12-08,14,24.325,DEN,@,GNB,L 6-41,,,0,0,,0,0.0%,,,,,,,
28,1996,1996-12-15,15,24.332,DEN,,OAK,W 24-19,,5,4,16,4.00,0,80.0%,3.20,0,0,,0,0,0
29,1996,1996-12-22,16,24.339,DEN,@,SDG,L 10-16,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0
30,1997,1997-08-31,1,25.225,DEN,,KAN,W 19-3,,,0,0,,0,0.0%,,,,,,,
31,1997,1997-09-07,2,25.232,DEN,@,SEA,W 35-14,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0
32,1997,1997-09-14,3,25.239,DEN,,STL,W 35-14,,5,4,47,11.75,1,80.0%,9.40,0,0,,0,1,6
33,1997,1997-09-21,4,25.246,DEN,,CIN,W 38-20,,,0,0,,0,0.0%,,,,,,,
34,1997,1997-09-28,5,25.253,DEN,@,ATL,W 29-21,,,0,0,,0,0.0%,,,,,,,
35,1997,1997-10-06,6,25.261,DEN,,NWE,W 34-13,,,0,0,,0,0.0%,,,,,,,
36,1997,1997-10-19,7,25.274,DEN,@,OAK,L 25-28,,1,0,0,,0,0.0%,0.00,,,,,,
37,1997,1997-10-26,8,25.281,DEN,@,BUF,W 23-20,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
38,1997,1997-11-02,9,25.288,DEN,,SEA,W 30-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
39,1997,1997-11-09,10,25.295,DEN,,CAR,W 34-0,,,0,0,,0,0.0%,,,,,,,
40,1997,1997-11-16,11,25.302,DEN,@,KAN,L 22-24,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
41,1997,1997-11-24,12,25.310,DEN,,OAK,W 31-3,,2,0,0,,0,0.0%,0.00,,,,,,
42,1997,1997-11-30,13,25.316,DEN,@,SDG,W 38-28,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
43,1997,1997-12-07,14,25.323,DEN,@,PIT,L 24-35,,,0,0,,0,0.0%,,,,,,,
44,1997,1997-12-15,15,25.331,DEN,@,SFO,L 17-34,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
45,1997,1997-12-21,16,25.337,DEN,,SDG,W 38-3,,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0
46,1998,1998-09-07,1,26.232,DEN,,NWE,W 27-21,,,,,,,0.0%,,,,,,,
47,1998,1998-09-13,2,26.238,DEN,,DAL,W 42-23,,,,,,,0.0%,,,,,,,
48,1998,1998-09-20,3,26.245,DEN,@,OAK,W 34-17,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
49,1998,1998-09-27,4,26.252,DEN,@,WAS,W 38-16,,,,,,,0.0%,,,,,,,
50,1998,1998-10-04,5,26.259,DEN,,PHI,W 41-16,,,,,,,0.0%,,,,,,,
51,1998,1998-10-11,6,26.266,DEN,@,SEA,W 21-16,,,,,,,0.0%,,,,,,,
