ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1981,1981-09-07,1,24.209,SDG,@,CLE,W 44-14,0,0,,0,1,0,0
2,1981,1981-09-13,2,24.215,SDG,,DET,W 28-23,0,0,,0,,,
3,1981,1981-09-20,3,24.222,SDG,@,KAN,W 42-31,0,0,,0,1,11,0
4,1981,1981-09-27,4,24.229,SDG,@,DEN,L 24-42,0,0,,0,,,
5,1981,1981-10-04,5,24.236,SDG,,SEA,W 24-10,0,0,,0,,,
6,1981,1981-10-11,6,24.243,SDG,,MIN,L 31-33,0,0,,0,,,
7,1981,1981-10-25,8,24.257,SDG,@,CHI,L 17-20,0,0,,0,,,
8,1981,1981-11-08,10,24.271,SDG,,CIN,L 17-40,0,0,,0,,,
9,1981,1981-11-16,11,24.279,SDG,@,SEA,L 23-44,0,0,,0,,,
10,1981,1981-11-22,12,24.285,SDG,@,OAK,W 55-21,1,12,12.00,0,0,0,0
11,1981,1981-11-29,13,24.292,SDG,,DEN,W 34-17,0,0,,0,,,
12,1981,1981-12-06,14,24.299,SDG,,BUF,L 27-28,1,20,20.00,0,0,0,0
13,1981,1981-12-13,15,24.306,SDG,@,TAM,W 24-23,0,0,,0,,,
14,1981,1981-12-21,16,24.314,SDG,,OAK,W 23-10,1,15,15.00,0,0,0,0
15,1982,1982-09-12,1,25.214,SDG,@,DEN,W 23-3,0,0,,0,1,6,0
16,1982,1982-09-19,2,25.221,SDG,@,KAN,L 12-19,,,,,,,
17,1982,1982-11-22,3,25.285,SDG,@,RAI,L 24-28,,,,,,,
18,1982,1983-01-02,9,25.326,SDG,,RAI,L 34-41,,,,,,,
19,1983,1983-09-04,1,26.206,SDG,,NYJ,L 29-41,,,,,,,
20,1983,1983-09-12,2,26.214,SDG,@,KAN,W 17-14,,,,,,,
21,1983,1983-09-18,3,26.220,SDG,@,SEA,L 31-34,,,,,,,
22,1983,1983-09-25,4,26.227,SDG,,CLE,L 24-30,,,,,,,
23,1983,1983-10-02,5,26.234,SDG,@,NYG,W 41-34,,,,,,,
24,1984,1984-09-02,1,27.205,SDG,@,MIN,W 42-13,,,,,,,
25,1984,1984-09-09,2,27.212,SDG,@,SEA,L 17-31,,,,,,,
26,1984,1984-09-16,3,27.219,SDG,,HOU,W 31-14,,,,,,,
27,1984,1984-09-24,4,27.227,SDG,@,RAI,L 30-33,,,,,,,
28,1984,1984-09-30,5,27.233,SDG,,DET,W 27-24,,,,,,,
29,1984,1984-10-07,6,27.240,SDG,@,GNB,W 34-28,,,,,,,
30,1984,1984-10-14,7,27.247,SDG,@,KAN,L 13-31,0,0,,0,1,12,0
