ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1952,1952-10-26,5,22.209,RAM,,CHI,W 31-7,1,-6,-6.00,0
2,1952,1952-11-02,6,22.216,RAM,,DTX,W 42-20,4,8,2.00,0
