ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-12,1,22.339,PIT,@,CLE,W 43-0,,17,44,2.59,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
2,1999,1999-09-19,2,22.346,PIT,@,BAL,W 23-20,,,,,,,,,,,0.0%,,,,,,,
3,1999,1999-09-26,3,22.353,PIT,,SEA,L 10-29,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
4,1999,1999-11-21,10,23.044,PIT,@,TEN,L 10-16,,,,,,,,,,,0.0%,,,,,,,
5,1999,1999-11-28,11,23.051,PIT,,CIN,L 20-27,,1,4,4.00,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0
6,1999,1999-12-02,12,23.055,PIT,@,JAX,L 6-20,,0,0,,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
7,1999,1999-12-26,15,23.079,PIT,,CAR,W 30-20,,,,,,0,,,,,0.0%,,,,,,,
8,1999,2000-01-02,16,23.086,PIT,,TEN,L 36-47,,0,0,,0,0,0,0,,0,0.0%,,4,114,28.50,0,0,0
9,2000,2000-09-24,3,23.352,PIT,,TEN,L 20-23,,,,,,0,,,,,0.0%,,,,,,,
10,2000,2000-10-01,4,23.359,PIT,@,JAX,W 24-13,,,,,,0,,,,,0.0%,,,,,,,
11,2000,2000-10-08,5,24.000,PIT,@,NYJ,W 20-3,,,,,,,,,,,0.0%,,,,,,,
12,2000,2000-10-29,8,24.021,PIT,@,BAL,W 9-6,,,,,,,,,,,0.0%,,,,,,,
13,2000,2000-11-05,9,24.028,PIT,@,TEN,L 7-9,,,,,,0,,,,,0.0%,,,,,,,
14,2000,2000-11-12,10,24.035,PIT,,PHI,L 23-26,,,,,,0,,,,,0.0%,,,,,,,
15,2000,2000-11-19,11,24.042,PIT,,JAX,L 24-34,,,,,,,,,,,0.0%,,,,,,,
16,2000,2000-11-26,12,24.049,PIT,@,CIN,W 48-28,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2000,2000-12-03,13,24.056,PIT,,OAK,W 21-20,,,,,,0,,,,,0.0%,,,,,,,
18,2000,2000-12-10,14,24.063,PIT,@,NYG,L 10-30,,,,,,,,,,,0.0%,,,,,,,
19,2000,2000-12-16,15,24.069,PIT,,WAS,W 24-3,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2000,2000-12-24,16,24.077,PIT,@,SDG,W 34-21,,,,,,,,,,,0.0%,,,,,,,
21,2001,2001-09-09,1,24.336,PIT,@,JAX,L 3-21,,9,60,6.67,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
22,2001,2001-09-30,2,24.357,PIT,@,BUF,W 20-3,,4,37,9.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2001,2001-10-07,3,24.364,PIT,,CIN,W 16-7,,8,60,7.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
24,2001,2001-10-14,4,25.006,PIT,@,KAN,W 20-17,,8,42,5.25,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
25,2001,2001-10-21,5,25.013,PIT,@,TAM,W 17-10,,8,12,1.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
26,2001,2001-10-29,6,25.021,PIT,,TEN,W 34-7,,7,17,2.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,2001,2001-11-11,8,25.034,PIT,@,CLE,W 15-12,,4,20,5.00,0,3,3,77,25.67,0,100.0%,25.67,0,0,,0,0,0
28,2001,2001-11-18,9,25.041,PIT,,JAX,W 20-7,,6,39,6.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
