ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2004,2005-01-02,16,24.325,NWE,,SFO,W 21-7,,
2,2005,2005-09-11,1,25.211,CLE,,CIN,L 13-27,,
3,2005,2005-09-18,2,25.218,CLE,@,GNB,W 26-24,,
4,2005,2005-09-25,3,25.225,CLE,@,IND,L 6-13,,
5,2005,2005-10-09,4,25.239,CLE,,CHI,W 20-10,,
6,2005,2005-10-16,5,25.246,CLE,@,BAL,L 3-16,,
7,2005,2005-10-23,6,25.253,CLE,,DET,L 10-13,,
8,2005,2005-10-30,7,25.260,CLE,@,HOU,L 16-19,,
9,2005,2005-11-06,8,25.267,CLE,,TEN,W 20-14,,
10,2005,2005-11-13,9,25.274,CLE,@,PIT,L 21-34,,
11,2005,2005-11-20,10,25.281,CLE,,MIA,W 22-0,*,
12,2005,2005-11-27,11,25.288,CLE,@,MIN,L 12-24,*,1.0
13,2006,2006-09-10,1,26.210,CLE,,NOR,L 14-19,,
14,2006,2006-09-17,2,26.217,CLE,@,CIN,L 17-34,,
15,2006,2006-09-24,3,26.224,CLE,,BAL,L 14-15,*,
16,2006,2006-10-01,4,26.231,CLE,@,OAK,W 24-21,,
17,2006,2006-10-08,5,26.238,CLE,@,CAR,L 12-20,,
18,2006,2006-10-22,6,26.252,CLE,,DEN,L 7-17,,
19,2006,2006-10-29,7,26.259,CLE,,NYJ,W 20-13,,
20,2006,2006-11-05,8,26.266,CLE,@,SDG,L 25-32,,
21,2006,2006-11-12,9,26.273,CLE,@,ATL,W 17-13,,
22,2006,2006-11-19,10,26.280,CLE,,PIT,L 20-24,,
23,2006,2006-11-26,11,26.287,CLE,,CIN,L 0-30,,
24,2007,2007-09-09,1,27.209,CLE,,PIT,L 7-34,,
25,2007,2007-09-16,2,27.216,CLE,,CIN,W 51-45,,
26,2007,2007-09-23,3,27.223,CLE,@,OAK,L 24-26,*,
27,2007,2007-09-30,4,27.230,CLE,,BAL,W 27-13,,
28,2007,2007-10-07,5,27.237,CLE,@,NWE,L 17-34,,
29,2007,2007-10-14,6,27.244,CLE,,MIA,W 41-31,,
30,2007,2007-10-28,7,27.258,CLE,@,STL,W 27-20,*,1.0
31,2007,2007-11-04,8,27.265,CLE,,SEA,W 33-30,*,
32,2007,2007-11-11,9,27.272,CLE,@,PIT,L 28-31,*,
33,2007,2007-11-18,10,27.279,CLE,@,BAL,W 33-30,*,
34,2007,2007-12-09,13,27.300,CLE,@,NYJ,W 24-18,,
35,2007,2007-12-16,14,27.307,CLE,,BUF,W 8-0,*,
36,2007,2007-12-23,15,27.314,CLE,@,CIN,L 14-19,,
