ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-13,1,23.182,MIA,@,BUF,W 30-21,,,,,,,,,,
2,1976,1976-09-19,2,23.188,MIA,@,NWE,L 14-30,,,,,,,,,,
3,1976,1976-09-26,3,23.195,MIA,,NYJ,W 16-0,,,,,,,,,,
4,1976,1976-10-03,4,23.202,MIA,,RAM,L 28-31,,,,,,,,,,
5,1976,1976-10-10,5,23.209,MIA,@,BAL,L 14-28,,,,,,,,,,
6,1976,1976-10-17,6,23.216,MIA,,KAN,L 17-20,,,,,,,,,,
7,1976,1976-10-24,7,23.223,MIA,@,TAM,W 23-20,,,,,,,,,,
8,1976,1976-10-31,8,23.230,MIA,,NWE,W 10-3,,,,,,,,,,
9,1976,1976-11-07,9,23.237,MIA,@,NYJ,W 27-7,,,,,,,,,,
10,1976,1976-11-14,10,23.244,MIA,@,PIT,L 3-14,,,,,,,,,,
11,1976,1976-11-22,11,23.252,MIA,,BAL,L 16-17,,,,,,,,,,
12,1976,1976-11-28,12,23.258,MIA,@,CLE,L 13-17,,,,,,,,,,
13,1976,1976-12-05,13,23.265,MIA,,BUF,W 45-27,,,,,,,,,,
14,1976,1976-12-11,14,23.271,MIA,,MIN,L 7-29,2,51,25.50,0,0,0,,0,0,0
15,1977,1977-09-18,1,24.187,MIA,@,BUF,W 13-0,,,,,,,,,,
16,1977,1977-09-25,2,24.194,MIA,@,SFO,W 19-15,,,,,,,,,,
17,1977,1977-10-02,3,24.201,MIA,,HOU,W 27-7,,,,,,,,,,
18,1977,1977-10-09,4,24.208,MIA,@,BAL,L 28-45,,,,,,,,,,
19,1977,1977-10-16,5,24.215,MIA,,NYJ,W 21-17,1,1,1.00,1,0,0,,0,1,6
20,1977,1977-10-23,6,24.222,MIA,,SEA,W 31-13,,,,,,,,,,
21,1977,1977-10-30,7,24.229,MIA,,SDG,L 13-14,,,,,,,,,,
22,1977,1977-11-06,8,24.236,MIA,@,NYJ,W 14-10,,,,,,,,,,
23,1977,1977-11-13,9,24.243,MIA,,NWE,W 17-5,,,,,,,,,,
24,1977,1977-11-20,10,24.250,MIA,@,CIN,L 17-23,,,,,,,,,,
25,1977,1977-11-24,11,24.254,MIA,@,STL,W 55-14,1,9,9.00,0,0,0,,0,0,0
26,1977,1977-12-05,12,24.265,MIA,,BAL,W 17-6,0,0,,0,1,30,30.00,0,0,0
27,1977,1977-12-11,13,24.271,MIA,@,NWE,L 10-14,,,,,,,,,,
28,1977,1977-12-17,14,24.277,MIA,,BUF,W 31-14,,,,,,,,,,
29,1978,1978-09-03,1,25.172,MIA,@,NYJ,L 20-33,1,10,10.00,1,0,0,,0,1,6
30,1978,1978-09-10,2,25.179,MIA,@,BAL,W 42-0,1,12,12.00,0,0,0,,0,0,0
31,1978,1978-09-17,3,25.186,MIA,,BUF,W 31-24,,,,,,,,,,
32,1978,1978-09-24,4,25.193,MIA,@,PHI,L 3-17,,,,,,,,,,
33,1978,1978-10-01,5,25.200,MIA,,STL,W 24-10,,,,,,,,,,
34,1978,1978-10-09,6,25.208,MIA,,CIN,W 21-0,,,,,,,,,,
35,1978,1978-10-15,7,25.214,MIA,@,SDG,W 28-21,1,5,5.00,1,0,0,,0,1,6
36,1978,1978-10-22,8,25.221,MIA,@,NWE,L 24-33,,,,,,,,,,
37,1978,1978-10-29,9,25.228,MIA,,BAL,W 26-8,,,,,,,,,,
38,1978,1978-11-05,10,25.235,MIA,,DAL,W 23-16,,,,,,,,,,
39,1978,1978-11-12,11,25.242,MIA,@,BUF,W 25-24,,,,,,,,,,
40,1978,1978-11-20,12,25.250,MIA,@,HOU,L 30-35,,,,,,,,,,
41,1978,1978-11-26,13,25.256,MIA,,NYJ,L 13-24,,,,,,,,,,
42,1978,1978-12-03,14,25.263,MIA,@,WAS,W 16-0,,,,,,,,,,
43,1978,1978-12-10,15,25.270,MIA,,OAK,W 23-6,,,,,,,,,,
44,1978,1978-12-18,16,25.278,MIA,,NWE,W 23-3,,,,,,,,,,
45,1979,1979-10-07,6,26.206,NYG,,TAM,W 17-14,,,,,,,,,,
46,1979,1979-10-14,7,26.213,NYG,,SFO,W 32-16,1,7,7.00,0,0,0,,0,0,0
47,1979,1979-10-21,8,26.220,NYG,@,KAN,W 21-17,,,,,,,,,,
48,1979,1979-10-28,9,26.227,NYG,@,RAM,W 20-14,,,,,,,,,,
49,1979,1979-11-04,10,26.234,NYG,,DAL,L 14-16,,,,,,,,,,
50,1979,1979-11-11,11,26.241,NYG,,ATL,W 24-3,,,,,,,,,,
51,1979,1979-11-18,12,26.248,NYG,@,TAM,L 3-31,,,,,,,,,,
52,1979,1979-11-25,13,26.255,NYG,,WAS,W 14-6,,,,,,,,,,
53,1979,1979-12-02,14,26.262,NYG,@,DAL,L 7-28,,,,,,,,,,
54,1979,1979-12-09,15,26.269,NYG,@,STL,L 20-29,,,,,,,,,,
55,1979,1979-12-16,16,26.276,NYG,,BAL,L 7-31,,,,,,,,,,
