ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-24,2,27.215,GNB,,WAS,W 35-21,2,76,38.00,0
2,1950,1950-10-01,3,27.222,GNB,,CHI,W 31-21,2,39,19.50,0
3,1950,1950-10-08,4,27.229,GNB,,NYY,L 31-44,4,51,12.75,0
4,1950,1950-10-15,5,27.236,GNB,@,CHI,L 14-28,3,42,14.00,0
5,1950,1950-10-19,6,27.240,GNB,@,NYY,L 17-35,3,106,35.33,1
6,1950,1950-11-05,7,27.257,GNB,@,BAL,L 21-41,4,71,17.75,1
7,1950,1950-11-12,8,27.264,GNB,,RAM,L 14-45,2,31,15.50,1
8,1950,1950-11-19,9,27.271,GNB,@,DET,L 21-24,1,23,23.00,0
9,1950,1950-11-26,10,27.278,GNB,,SFO,W 25-21,3,73,24.33,0
10,1950,1950-12-10,12,27.292,GNB,@,SFO,L 14-30,4,43,10.75,0
