ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.090,BUF,,NWE,L 17-21,,,,,,,
2,1984,1984-09-09,2,22.097,BUF,@,STL,L 7-37,,,,,,,
3,1984,1984-10-28,9,22.146,BUF,@,MIA,L 7-38,0,0,,0,1,0,0
4,1984,1984-11-04,10,22.153,BUF,,CLE,L 10-13,,,,,,,
5,1984,1984-11-11,11,22.160,BUF,@,NWE,L 10-38,,,,,,,
6,1984,1984-11-18,12,22.167,BUF,,DAL,W 14-3,,,,,,,
7,1984,1984-11-25,13,22.174,BUF,@,WAS,L 14-41,,,,,,,
8,1984,1984-12-02,14,22.181,BUF,,IND,W 21-15,,,,,,,
9,1984,1984-12-08,15,22.187,BUF,@,NYJ,L 17-21,,,,,,,
10,1984,1984-12-16,16,22.195,BUF,@,CIN,L 21-52,,,,,,,
11,1985,1985-09-08,1,23.096,BUF,,SDG,L 9-14,,,,,,,
12,1985,1985-09-15,2,23.103,BUF,@,NYJ,L 3-42,,,,,,,
13,1985,1985-09-22,3,23.110,BUF,,NWE,L 14-17,,,,,,,
14,1985,1985-09-29,4,23.117,BUF,,MIN,L 20-27,,,,,,,
15,1985,1985-10-06,5,23.124,BUF,@,IND,L 17-49,,,,,,,
16,1985,1985-10-13,6,23.131,BUF,@,NWE,L 3-14,,,,,,,
17,1985,1985-10-20,7,23.138,BUF,,IND,W 21-9,0,0,,0,1,41,0
18,1985,1985-10-27,8,23.145,BUF,@,PHI,L 17-21,,,,,,,
19,1985,1985-11-03,9,23.152,BUF,,CIN,L 17-23,,,,,,,
20,1985,1985-11-10,10,23.159,BUF,,HOU,W 20-0,,,,,,,
21,1985,1985-11-17,11,23.166,BUF,@,CLE,L 7-17,,,,,,,
22,1985,1985-11-24,12,23.173,BUF,,MIA,L 14-23,,,,,,,
23,1985,1985-12-01,13,23.180,BUF,@,SDG,L 7-40,0,0,,0,1,23,0
24,1985,1985-12-08,14,23.187,BUF,,NYJ,L 7-27,,,,,,,
25,1985,1985-12-15,15,23.194,BUF,@,PIT,L 24-30,,,,,,,
26,1985,1985-12-22,16,23.201,BUF,@,MIA,L 0-28,,,,,,,
27,1986,1986-09-07,1,24.095,BUF,,NYJ,L 24-28,0,0,,0,,,
28,1986,1986-09-14,2,24.102,BUF,@,CIN,L 33-36,0,0,,0,,,
29,1986,1986-09-21,3,24.109,BUF,,STL,W 17-10,0,0,,0,,,
30,1986,1986-09-28,4,24.116,BUF,,KAN,L 17-20,0,0,,0,,,
31,1986,1986-10-05,5,24.123,BUF,@,NYJ,L 13-14,0,0,,0,,,
32,1986,1986-10-12,6,24.130,BUF,@,MIA,L 14-27,0,0,,0,,,
33,1986,1986-10-19,7,24.137,BUF,,IND,W 24-13,0,0,,0,,,
34,1986,1986-10-26,8,24.144,BUF,,NWE,L 3-23,2,32,16.00,0,0,0,0
35,1986,1986-11-02,9,24.151,BUF,@,TAM,L 28-34,0,0,,0,,,
36,1986,1986-11-09,10,24.158,BUF,,PIT,W 16-12,0,0,,0,1,14,0
37,1986,1986-11-16,11,24.165,BUF,,MIA,L 24-34,0,0,,0,,,
38,1986,1986-11-23,12,24.172,BUF,@,NWE,L 19-22,0,0,,0,,,
39,1986,1986-11-30,13,24.179,BUF,@,KAN,W 17-14,0,0,,0,,,
40,1986,1986-12-07,14,24.186,BUF,,CLE,L 17-21,0,0,,0,,,
41,1986,1986-12-14,15,24.193,BUF,@,IND,L 14-24,0,0,,0,,,
42,1986,1986-12-21,16,24.200,BUF,@,HOU,L 7-16,0,0,,0,,,
