ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2012,2012-11-25,11,25.009,GNB,@,NYG,L 10-38,,,,,,,0.0%,,,,,,
27,2012,2012-12-02,12,25.016,GNB,,MIN,W 23-14,,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2012,2012-12-09,13,25.023,GNB,,DET,W 27-20,,0,0,0,,0,0.0%,,0,0,0.0,0,0
29,2012,2012-12-16,14,25.030,GNB,@,CHI,W 21-13,*,,,,,,0.0%,,,,,,
30,2012,2012-12-23,15,25.037,GNB,,TEN,W 55-7,,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
31,2012,2012-12-30,16,25.044,GNB,@,MIN,L 34-37,,0,0,0,,0,0.0%,,0,0,0.0,0,0
32,2013,2013-09-08,1,25.296,GNB,@,SFO,L 28-34,,,,,,,0.0%,,,,,,
33,2013,2013-09-15,2,25.303,GNB,,WAS,W 38-20,,,,,,,0.0%,,,,,,
34,2013,2013-09-22,3,25.310,GNB,@,CIN,L 30-34,,3,2,11,5.50,0,66.7%,3.67,0,0,0.0,0,0
35,2013,2013-10-06,4,25.324,GNB,,DET,W 22-9,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
36,2013,2013-10-13,5,25.331,GNB,@,BAL,W 19-17,,,,,,,0.0%,,,,,,
37,2013,2013-11-04,8,25.353,GNB,,CHI,L 20-27,,,,,,,0.0%,,,,,,
38,2013,2013-11-10,9,25.359,GNB,,PHI,L 13-27,,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
39,2013,2013-11-17,10,26.001,GNB,@,NYG,L 13-27,,,,,,,0.0%,,,,,,
40,2013,2013-11-24,11,26.008,GNB,,MIN,T 26-26,*,0,0,0,,0,0.0%,,0,0,0.0,1,0
41,2013,2013-11-28,12,26.012,GNB,@,DET,L 10-40,,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0
42,2013,2013-12-08,13,26.022,GNB,,ATL,W 22-21,,2,2,7,3.50,0,100.0%,3.50,0,0,0.0,0,0
43,2013,2013-12-15,14,26.029,GNB,@,DAL,W 37-36,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
44,2013,2013-12-22,15,26.036,GNB,,PIT,L 31-38,,,,,,,0.0%,,,,,,
45,2013,2013-12-29,16,26.043,GNB,@,CHI,W 33-28,,0,0,0,,0,0.0%,,0,0,0.0,1,0
46,2014,2014-09-04,1,26.292,GNB,@,SEA,L 16-36,,,,,,,0.0%,,,,,,
47,2014,2014-09-14,2,26.302,GNB,,NYJ,W 31-24,,,,,,,0.0%,,,,,,
48,2014,2014-09-21,3,26.309,GNB,@,DET,L 7-19,,0,0,0,,0,0.0%,,0,0,0.0,1,0
49,2014,2014-09-28,4,26.316,GNB,@,CHI,W 38-17,,,,,,,0.0%,,,,,,
50,2014,2014-10-02,5,26.320,GNB,,MIN,W 42-10,,,,,,,0.0%,,,,,,
51,2014,2014-11-02,8,26.351,CLE,,TAM,W 22-17,,,,,,,0.0%,,,,,,
52,2014,2014-11-06,9,26.355,CLE,@,CIN,W 24-3,,,0,0,,0,0.0%,,0,0,0.0,1,0
53,2014,2014-11-16,10,27.000,CLE,,HOU,L 7-23,,0,,,,,0.0%,,,,,,
54,2014,2014-11-23,11,27.007,CLE,@,ATL,W 26-24,,,,,,,0.0%,,,,,,
55,2014,2014-11-30,12,27.014,CLE,@,BUF,L 10-26,,,,,,,0.0%,,,,,,
56,2014,2014-12-07,13,27.021,CLE,,IND,L 24-25,,,,,,,0.0%,,,,,,
57,2014,2014-12-14,14,27.028,CLE,,CIN,L 0-30,,,,,,,0.0%,,,,,,
58,2014,2014-12-21,15,27.035,CLE,@,CAR,L 13-17,,,,,,,0.0%,,,,,,
