ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2008,2008-09-21,3,26.077,NYG,,CIN,W 26-23,*,14,35,2.50,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
46,2008,2008-10-05,4,26.091,NYG,,SEA,W 44-6,*,15,136,9.07,2,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,2,12,0.0,0,0
47,2008,2008-10-13,5,26.099,NYG,@,CLE,L 14-35,*,14,67,4.79,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
48,2008,2008-10-19,6,26.105,NYG,,SFO,W 29-17,*,17,69,4.06,2,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,2,12,0.0,0,0
49,2008,2008-10-26,7,26.112,NYG,@,PIT,W 21-14,*,18,47,2.61,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0
50,2008,2008-11-02,8,26.119,NYG,,DAL,W 35-14,*,17,117,6.88,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
51,2008,2008-11-09,9,26.126,NYG,@,PHI,W 36-31,*,22,126,5.73,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,1,0
52,2008,2008-11-16,10,26.133,NYG,,BAL,W 30-10,*,11,73,6.64,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
53,2008,2008-11-30,12,26.147,NYG,@,WAS,W 23-7,*,21,71,3.38,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
54,2008,2008-12-07,13,26.154,NYG,,PHI,L 14-20,*,10,52,5.20,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
55,2008,2008-12-21,15,26.168,NYG,,CAR,W 34-28,*,24,87,3.63,3,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,3,18,0.0,0,0
56,2009,2009-09-13,1,27.069,NYG,,WAS,W 23-17,*,16,46,2.88,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,1,0
57,2009,2009-09-20,2,27.076,NYG,@,DAL,W 33-31,*,16,58,3.63,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
58,2009,2009-09-27,3,27.083,NYG,@,TAM,W 24-0,*,26,92,3.54,1,2,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
59,2009,2009-10-04,4,27.090,NYG,@,KAN,W 27-16,*,21,92,4.38,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,,0,0,0.0,1,0
60,2009,2009-10-11,5,27.097,NYG,,OAK,W 44-7,*,21,67,3.19,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
61,2009,2009-10-18,6,27.104,NYG,@,NOR,L 27-48,*,7,33,4.71,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,,0,0,0.0,0,0
62,2009,2009-10-25,7,27.111,NYG,,ARI,L 17-24,*,13,76,5.85,1,4,2,11,5.50,0,50.0%,2.75,0,0,,0,,1,6,0.0,1,0
63,2009,2009-11-01,8,27.118,NYG,@,PHI,L 17-40,*,20,86,4.30,0,4,2,21,10.50,0,50.0%,5.25,0,0,,0,,0,0,0.0,0,0
64,2009,2009-11-08,9,27.125,NYG,,SDG,L 20-21,*,11,67,6.09,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,,0,0,0.0,0,0
65,2009,2009-11-22,10,27.139,NYG,,ATL,W 34-31,*,12,39,3.25,1,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,1,6,0.0,0,0
66,2009,2009-11-26,11,27.143,NYG,@,DEN,L 6-26,*,11,27,2.45,0,5,3,30,10.00,0,60.0%,6.00,0,0,,0,,0,0,0.0,0,0
67,2009,2009-12-06,12,27.153,NYG,,DAL,W 31-24,*,13,39,3.00,1,1,1,74,74.00,1,100.0%,74.00,0,0,,0,,2,12,0.0,0,0
68,2009,2009-12-13,13,27.160,NYG,,PHI,L 38-45,*,15,60,4.00,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,1,6,0.0,0,0
69,2009,2009-12-21,14,27.168,NYG,@,WAS,W 45-12,*,16,52,3.25,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
70,2009,2009-12-27,15,27.174,NYG,,CAR,L 9-41,*,6,1,0.17,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0
71,2010,2010-09-12,1,28.068,NYG,,CAR,W 31-18,,12,44,3.67,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,,0,0,0.0,0,0
72,2010,2010-09-19,2,28.075,NYG,@,IND,L 14-38,,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
73,2010,2010-09-26,3,28.082,NYG,,TEN,L 10-29,,4,17,4.25,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
74,2010,2010-10-03,4,28.089,NYG,,CHI,W 17-3,,6,62,10.33,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,1,6,0.0,0,0
75,2010,2010-10-10,5,28.096,NYG,@,HOU,W 34-10,,10,41,4.10,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
76,2010,2010-10-17,6,28.103,NYG,,DET,W 28-20,,9,35,3.89,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
77,2010,2010-10-25,7,28.111,NYG,@,DAL,W 41-35,,12,75,6.25,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,1,0
78,2010,2010-11-07,8,28.124,NYG,@,SEA,W 41-7,,11,78,7.09,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
79,2010,2010-11-14,9,28.131,NYG,,DAL,L 20-33,,5,17,3.40,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,,0,0,0.0,0,0
80,2010,2010-11-21,10,28.138,NYG,@,PHI,L 17-27,,5,10,2.00,0,2,1,22,22.00,0,50.0%,11.00,0,0,,0,,0,0,0.0,1,0
81,2010,2010-11-28,11,28.145,NYG,,JAX,W 24-20,*,14,87,6.21,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
82,2010,2010-12-05,12,28.152,NYG,,WAS,W 31-7,*,8,103,12.88,2,2,0,0,,0,0.0%,0.00,0,0,,0,,2,12,0.0,0,0
83,2010,2010-12-13,13,28.160,NYG,@,MIN,W 21-3,*,14,116,8.29,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
84,2010,2010-12-19,14,28.166,NYG,,PHI,L 31-38,*,12,34,2.83,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
85,2010,2010-12-26,15,28.173,NYG,@,GNB,L 17-45,*,8,47,5.88,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
86,2010,2011-01-02,16,28.180,NYG,@,WAS,W 17-14,,13,49,3.77,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
87,2011,2011-09-11,1,29.067,NYG,@,WAS,L 14-28,,6,29,4.83,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
88,2011,2011-09-19,2,29.075,NYG,,STL,W 28-16,,16,50,3.13,1,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,1,6,0.0,0,0
89,2011,2011-09-25,3,29.081,NYG,@,PHI,W 29-16,,7,19,2.71,0,3,2,42,21.00,1,66.7%,14.00,0,0,,0,1,1,8,0.0,0,0
90,2011,2011-10-02,4,29.088,NYG,@,ARI,W 31-27,,9,18,2.00,1,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,1,6,0.0,0,0
91,2011,2011-10-30,7,29.116,NYG,,MIA,W 20-17,,4,10,2.50,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,,0,0,0.0,0,0
92,2011,2011-11-06,8,29.123,NYG,@,NWE,W 24-20,*,18,72,4.00,1,5,4,28,7.00,0,80.0%,5.60,0,0,,0,,1,6,0.0,0,0
93,2011,2011-11-13,9,29.130,NYG,@,SFO,L 20-27,*,18,55,3.06,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,,0,0,0.0,1,0
94,2011,2011-11-20,10,29.137,NYG,,PHI,L 10-17,*,12,21,1.75,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,,0,0,0.0,0,0
95,2011,2011-11-28,11,29.145,NYG,@,NOR,L 24-49,*,13,46,3.54,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
96,2011,2011-12-04,12,29.151,NYG,,GNB,L 35-38,,8,59,7.38,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
97,2011,2011-12-11,13,29.158,NYG,@,DAL,W 37-34,,19,101,5.32,2,1,0,0,,0,0.0%,0.00,0,0,,0,,2,12,0.0,0,0
98,2011,2011-12-18,14,29.165,NYG,,WAS,L 10-23,,8,33,4.13,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
99,2011,2011-12-24,15,29.171,NYG,@,NYJ,W 29-14,*,7,42,6.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0
100,2011,2012-01-01,16,29.179,NYG,,DAL,W 31-14,*,7,16,2.29,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
101,2012,2012-11-25,11,30.142,SFO,@,NOR,W 31-21,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
102,2012,2012-12-02,12,30.149,SFO,@,STL,L 13-16,,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
103,2013,2013-09-15,2,31.071,NYG,,DEN,L 23-41,,7,4,0.57,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
104,2013,2013-09-22,3,31.078,NYG,@,CAR,L 0-38,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
105,2013,2013-09-29,4,31.085,NYG,@,KAN,L 7-31,,1,5,5.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
106,2013,2013-10-06,5,31.092,NYG,,PHI,L 21-36,,11,37,3.36,0,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0
107,2013,2013-10-10,6,31.096,NYG,@,CHI,L 21-27,*,22,106,4.82,2,2,1,8,8.00,0,50.0%,4.00,0,0,,0,,2,12,0.0,0,0
108,2013,2013-11-17,10,31.134,NYG,,GNB,W 27-13,,5,9,1.80,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
109,2013,2013-11-24,11,31.141,NYG,,DAL,L 21-24,,9,75,8.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
