ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-04,1,23.143,MIN,@,CLE,W 27-21,1,4,4.00,0,0,0,,0,0,0,,0,0,0
2,1983,1983-09-08,2,23.147,MIN,,SFO,L 17-48,0,0,,0,0,0,,0,0,0,,0,0,
3,1983,1983-09-18,3,23.157,MIN,@,TAM,W 19-16,0,0,,0,0,0,,0,0,0,,0,0,
4,1983,1983-09-25,4,23.164,MIN,,DET,W 20-17,0,0,,0,0,0,,0,2,31,15.50,0,0,0
5,1983,1983-10-02,5,23.171,MIN,,DAL,L 24-37,0,0,,0,0,0,,0,0,0,,0,0,
6,1983,1983-10-09,6,23.178,MIN,@,CHI,W 23-14,0,0,,0,0,0,,0,0,0,,0,0,
7,1983,1983-10-16,7,23.185,MIN,,HOU,W 34-14,0,0,,0,0,0,,0,0,0,,0,0,
8,1983,1983-10-23,8,23.192,MIN,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,
9,1983,1983-10-30,9,23.199,MIN,@,STL,L 31-41,0,0,,0,0,0,,0,0,0,,0,0,
10,1983,1983-11-06,10,23.206,MIN,,TAM,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,
11,1983,1983-11-13,11,23.213,MIN,,GNB,L 21-29,0,0,,0,0,0,,0,0,0,,0,0,
12,1983,1983-11-20,12,23.220,MIN,@,PIT,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,
13,1983,1983-11-27,13,23.227,MIN,@,NOR,L 16-17,0,0,,0,1,9,9.00,0,0,0,,0,0,0
14,1983,1983-12-05,14,23.235,MIN,@,DET,L 2-13,2,19,9.50,0,0,0,,0,0,0,,0,0,0
15,1983,1983-12-11,15,23.241,MIN,,CHI,L 13-19,3,72,24.00,0,0,0,,0,0,0,,0,0,0
16,1983,1983-12-17,16,23.247,MIN,,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,0,0,
17,1984,1984-09-02,1,24.141,MIN,,SDG,L 13-42,0,0,,0,2,2,1.00,0,0,0,,0,0,0
18,1984,1984-09-09,2,24.148,MIN,@,PHI,L 17-19,1,7,7.00,0,0,0,,0,0,0,,0,0,0
19,1984,1984-09-16,3,24.155,MIN,,ATL,W 27-20,2,32,16.00,0,0,0,,0,0,0,,0,0,0
20,1984,1984-09-23,4,24.162,MIN,@,DET,W 29-28,0,0,,0,0,0,,0,,,,,0,
21,1984,1984-09-30,5,24.169,MIN,,SEA,L 12-20,5,70,14.00,0,0,0,,0,0,0,,0,0,0
22,1984,1984-10-07,6,24.176,MIN,@,TAM,L 31-35,6,110,18.33,0,0,0,,0,0,0,,0,0,0
23,1984,1984-10-14,7,24.183,MIN,@,RAI,L 20-23,5,132,26.40,1,0,0,,0,0,0,,0,1,6
24,1984,1984-10-21,8,24.190,MIN,,DET,L 14-16,1,4,4.00,0,0,0,,0,0,0,,0,0,0
25,1984,1984-10-28,9,24.197,MIN,@,CHI,L 7-16,2,9,4.50,0,0,0,,0,0,0,,0,0,0
26,1984,1984-11-04,10,24.204,MIN,,TAM,W 27-24,4,50,12.50,0,0,0,,0,0,0,,0,0,0
27,1984,1984-11-11,11,24.211,MIN,@,GNB,L 17-45,3,46,15.33,0,0,0,,0,0,0,,0,0,0
28,1984,1984-11-18,12,24.218,MIN,@,DEN,L 21-42,1,22,22.00,0,0,0,,0,0,0,,0,0,0
29,1984,1984-11-25,13,24.225,MIN,,CHI,L 3-34,1,16,16.00,0,0,0,,0,0,0,,0,0,0
30,1984,1984-11-29,14,24.229,MIN,,WAS,L 17-31,3,29,9.67,0,2,43,21.50,0,0,0,,0,0,0
31,1984,1984-12-08,15,24.238,MIN,@,SFO,L 7-51,3,53,17.67,0,0,0,,0,0,0,,0,0,0
32,1984,1984-12-16,16,24.246,MIN,,GNB,L 14-38,1,11,11.00,0,0,0,,0,0,0,,0,0,0
33,1985,1985-09-08,1,25.147,MIN,,SFO,W 28-21,2,48,24.00,1,0,0,,0,0,0,,0,1,6
34,1985,1985-09-15,2,25.154,MIN,@,TAM,W 31-16,0,0,,0,0,0,,0,,,,,0,
35,1985,1985-09-19,3,25.158,MIN,,CHI,L 24-33,4,43,10.75,1,0,0,,0,0,0,,0,1,6
36,1985,1985-09-29,4,25.168,MIN,@,BUF,W 27-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0
37,1985,1985-10-06,5,25.175,MIN,@,RAM,L 10-13,3,20,6.67,0,0,0,,0,0,0,,0,0,0
38,1985,1985-10-13,6,25.182,MIN,@,GNB,L 17-20,6,66,11.00,1,0,0,,0,0,0,,0,1,6
39,1985,1985-10-20,7,25.189,MIN,,SDG,W 21-17,0,0,,0,0,0,,0,,,,,0,
40,1985,1985-10-27,8,25.196,MIN,@,CHI,L 9-27,1,13,13.00,0,0,0,,0,0,0,,0,0,0
41,1985,1985-11-03,9,25.203,MIN,,DET,W 16-13,0,0,,0,0,0,,0,,,,,0,
42,1985,1985-11-10,10,25.210,MIN,,GNB,L 17-27,4,60,15.00,0,0,0,,0,0,0,,0,0,0
43,1985,1985-11-17,11,25.217,MIN,@,DET,L 21-41,4,85,21.25,0,0,0,,0,0,0,,0,0,0
44,1985,1985-11-24,12,25.224,MIN,,NOR,L 23-30,2,23,11.50,1,1,6,6.00,0,0,0,,0,1,6
45,1985,1985-12-01,13,25.231,MIN,@,PHI,W 28-23,3,18,6.00,0,0,0,,0,0,0,,0,0,0
46,1985,1985-12-08,14,25.238,MIN,,TAM,W 26-7,4,104,26.00,0,0,0,,0,0,0,,0,0,0
47,1985,1985-12-15,15,25.245,MIN,@,ATL,L 13-14,8,94,11.75,0,0,0,,0,0,0,,0,0,0
48,1985,1985-12-22,16,25.252,MIN,,PHI,L 35-37,4,61,15.25,0,1,0,0.00,0,0,0,,0,0,0
49,1986,1986-09-07,1,26.146,NOR,,ATL,L 10-31,2,6,3.00,0,0,0,,0,0,0,,0,0,0
50,1986,1986-09-14,2,26.153,NOR,,GNB,W 24-10,0,0,,0,,,,,,,,,,
51,1986,1986-09-21,3,26.160,NOR,@,SFO,L 17-26,0,0,,0,,,,,,,,,,
52,1986,1986-09-28,4,26.167,NOR,@,NYG,L 17-20,2,23,11.50,0,0,0,,0,0,0,,0,0,0
53,1986,1986-10-05,5,26.174,NOR,,WAS,L 6-14,5,83,16.60,0,0,0,,0,0,0,,0,0,0
54,1986,1986-10-12,6,26.181,NOR,@,IND,W 17-14,4,55,13.75,1,0,0,,0,0,0,,0,1,6
55,1986,1986-10-19,7,26.188,NOR,,TAM,W 38-7,2,28,14.00,0,0,0,,0,0,0,,0,0,0
56,1986,1986-10-26,8,26.195,NOR,@,NYJ,L 23-28,6,44,7.33,0,0,0,,0,0,0,,0,0,0
57,1986,1986-11-02,9,26.202,NOR,,SFO,W 23-10,1,7,7.00,0,0,0,,0,0,0,,0,0,0
58,1986,1986-11-09,10,26.209,NOR,,RAM,W 6-0,2,30,15.00,0,0,0,,0,0,0,,0,0,0
59,1986,1986-11-16,11,26.216,NOR,@,STL,W 16-7,3,36,12.00,1,0,0,,0,0,0,,0,1,6
60,1986,1986-11-23,12,26.223,NOR,@,RAM,L 13-26,6,70,11.67,0,0,0,,0,0,0,,0,0,0
