ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1969,1969-10-19,6,22.099,OAK,,BUF,W 50-21,1,37,37.00,0,0,0,,0,0,0
2,1970,1970-09-20,1,23.070,OAK,@,CIN,L 21-31,,,,,,,,,,
3,1970,1970-09-27,2,23.077,OAK,@,SDG,T 27-27,,,,,,,,,,
4,1970,1970-10-03,3,23.083,OAK,@,MIA,L 13-20,,,,,,,,,,
5,1970,1970-10-11,4,23.091,OAK,,DEN,W 35-23,,,,,,,,,,
6,1970,1970-10-19,5,23.099,OAK,,WAS,W 34-20,,,,,,,,,,
7,1970,1970-10-25,6,23.105,OAK,,PIT,W 31-14,,,,,,,,,,
8,1970,1970-11-01,7,23.112,OAK,@,KAN,T 17-17,,,,,,,,,,
9,1970,1970-11-08,8,23.119,OAK,,CLE,W 23-20,,,,,,,,,,
10,1970,1970-11-15,9,23.126,OAK,@,DEN,W 24-19,,,,,,,,,,
11,1970,1970-11-22,10,23.133,OAK,,SDG,W 20-17,,,,,,,,,,
12,1970,1970-11-26,11,23.137,OAK,@,DET,L 14-28,,,,,,,,,,
13,1970,1970-12-06,12,23.147,OAK,@,NYJ,W 14-13,,,,,,,,,,
14,1970,1970-12-12,13,23.153,OAK,,KAN,W 20-6,,,,,,,,,,
15,1970,1970-12-20,14,23.161,OAK,,SFO,L 7-38,2,52,26.00,0,0,0,,0,0,0
16,1971,1971-09-19,1,24.069,OAK,@,NWE,L 6-20,,,,,,,,,,
17,1971,1971-09-26,2,24.076,OAK,@,SDG,W 34-0,,,,,,,,,,
18,1971,1971-10-04,3,24.084,OAK,@,CLE,W 34-20,,,,,,,,,,
19,1971,1971-10-10,4,24.090,OAK,@,DEN,W 27-16,,,,,,,,,,
20,1971,1971-10-17,5,24.097,OAK,,PHI,W 34-10,,,,,,,,,,
21,1971,1971-10-24,6,24.104,OAK,,CIN,W 31-27,,,,,,,,,,
22,1971,1971-10-31,7,24.111,OAK,,KAN,T 20-20,,,,,,,,,,
23,1971,1971-11-07,8,24.118,OAK,@,NOR,T 21-21,,,,,,,,,,
24,1971,1971-11-14,9,24.125,OAK,,HOU,W 41-21,2,88,44.00,2,0,0,,0,2,12
25,1971,1971-11-21,10,24.132,OAK,,SDG,W 34-33,2,24,12.00,0,1,24,24.00,0,0,0
26,1971,1971-11-28,11,24.139,OAK,,BAL,L 14-37,1,21,21.00,0,1,8,8.00,0,0,0
27,1971,1971-12-05,12,24.146,OAK,@,ATL,L 13-24,,,,,,,,,,
28,1971,1971-12-12,13,24.153,OAK,@,KAN,L 14-16,,,,,,,,,,
29,1971,1971-12-19,14,24.160,OAK,,DEN,W 21-13,,,,,,,,,,
30,1972,1972-10-01,3,25.081,CIN,@,CLE,L 6-27,1,5,5.00,0,0,0,,0,0,0
31,1972,1972-10-08,4,25.088,CIN,,DEN,W 21-10,,,,,,,,,,
32,1972,1972-10-15,5,25.095,CIN,@,KAN,W 23-16,,,,,,,,,,
33,1972,1972-10-22,6,25.102,CIN,@,RAM,L 12-15,,,,,,,,,,
