ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-10-06,6,22.008,DET,,ATL,W 28-24,,,,,,
2,1996,1996-10-27,8,22.029,DET,,NYG,L 7-35,,,,,,
3,1996,1996-11-03,9,22.036,DET,@,GNB,L 18-28,,,,,,
4,1996,1996-11-11,10,22.044,DET,@,SDG,L 21-27,,,,,,
5,1996,1996-11-17,11,22.050,DET,,SEA,W 17-16,,,,,,
6,1996,1996-11-24,12,22.057,DET,@,CHI,L 14-31,,,,,,
7,1996,1996-11-28,13,22.061,DET,,KAN,L 24-28,,,,,,
8,1996,1996-12-08,14,22.071,DET,,MIN,L 22-24,,,,,,
9,1996,1996-12-15,15,22.078,DET,,GNB,L 3-31,,,,,,
10,1996,1996-12-23,16,22.086,DET,@,SFO,L 14-24,,,,,,
11,1997,1997-08-31,1,22.337,DET,,ATL,W 28-17,1,6,0.0,1,38,1
12,1997,1997-09-07,2,22.344,DET,,TAM,L 17-24,,,,,,
13,1997,1997-09-14,3,22.351,DET,@,CHI,W 32-7,0,0,2.0,0,0,0
14,1997,1997-09-21,4,22.358,DET,@,NOR,L 17-35,,,,,,
15,1997,1997-09-28,5,23.000,DET,,GNB,W 26-15,1,6,0.0,1,45,1
16,1997,1997-10-05,6,23.007,DET,@,BUF,L 13-22,0,0,0.5,0,0,0
17,1997,1997-10-12,7,23.014,DET,@,TAM,W 27-9,,,,,,
18,1997,1997-10-19,8,23.021,DET,,NYG,L 20-26,,,,,,
19,1997,1997-11-02,9,23.035,DET,@,GNB,L 10-20,,,,,,
20,1997,1997-11-09,10,23.042,DET,@,WAS,L 7-30,,,,,,
21,1997,1997-11-16,11,23.049,DET,,MIN,W 38-15,,,,,,
22,1997,1997-11-23,12,23.056,DET,,IND,W 32-10,,,,,,
23,1997,1997-11-27,13,23.060,DET,,CHI,W 55-20,,,,,,
24,1997,1997-12-07,14,23.070,DET,@,MIA,L 30-33,,,,,,
25,1997,1997-12-14,15,23.077,DET,@,MIN,W 14-13,,,,,,
26,1997,1997-12-21,16,23.084,DET,,NYJ,W 13-10,,,,,,
