ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1990,1990-09-30,4,23.100,PIT,,MIA,L 6-28,,,0,0,,0,,,0,0,,0,,
2,1990,1990-10-07,5,23.107,PIT,,SDG,W 36-14,,,3,22,7.33,2,,,0,0,,0,2,12
3,1990,1990-10-14,6,23.114,PIT,@,DEN,W 34-17,,,4,28,7.00,3,,,1,16,16.00,0,3,18
4,1990,1990-10-21,7,23.121,PIT,@,SFO,L 7-27,,,3,37,12.33,0,,,0,0,,0,0,0
5,1990,1990-10-29,8,23.129,PIT,,RAM,W 41-10,,,1,17,17.00,1,,,0,0,,0,1,6
6,1990,1990-11-04,9,23.135,PIT,,ATL,W 21-9,,,2,22,11.00,0,,,0,0,,0,0,0
7,1990,1990-11-18,10,23.149,PIT,@,CIN,L 3-27,,,4,46,11.50,0,,,0,0,,0,0,0
8,1990,1990-11-25,11,23.156,PIT,@,NYJ,W 24-7,,,2,25,12.50,0,,,0,0,,0,0,0
9,1990,1990-12-02,12,23.163,PIT,,CIN,L 12-16,,,1,3,3.00,0,,,0,0,,0,0,0
10,1990,1990-12-09,13,23.170,PIT,,NWE,W 24-3,,,2,24,12.00,1,,,0,0,,0,1,6
11,1990,1990-12-16,14,23.177,PIT,@,NOR,W 9-6,,,4,41,10.25,0,,,0,0,,0,0,0
12,1990,1990-12-23,15,23.184,PIT,,CLE,W 35-0,,,1,17,17.00,0,,,0,0,,0,0,0
13,1990,1990-12-30,16,23.191,PIT,@,HOU,L 14-34,,,7,105,15.00,0,,,0,0,,0,0,0
14,1991,1991-09-01,1,24.071,PIT,,SDG,W 26-20,,,2,30,15.00,0,,,0,0,,0,0,0
15,1991,1991-09-08,2,24.078,PIT,@,BUF,L 34-52,,,3,31,10.33,0,,,0,0,,0,0,0
16,1991,1991-09-15,3,24.085,PIT,,NWE,W 20-6,,,4,63,15.75,1,,,0,0,,0,1,6
17,1991,1991-09-22,4,24.092,PIT,@,PHI,L 14-23,,,8,158,19.75,1,,,0,0,,0,1,6
18,1991,1991-10-06,5,24.106,PIT,@,IND,W 21-3,,,3,42,14.00,1,,,0,0,,0,1,6
19,1991,1991-10-14,6,24.114,PIT,,NYG,L 20-23,,,4,58,14.50,1,,,0,0,,0,1,6
20,1991,1991-10-20,7,24.120,PIT,,SEA,L 7-27,,,1,18,18.00,0,,,0,0,,0,0,0
21,1991,1991-10-27,8,24.127,PIT,@,CLE,L 14-17,,,3,25,8.33,0,,,0,0,,0,0,0
