ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1963,1963-09-14,1,27.188,STL,@,DAL,W 34-7,1,0,0.00,0
2,1964,1964-11-08,9,28.243,STL,,PIT,W 34-30,1,0,0.00,0
3,1964,1964-12-06,13,28.271,STL,,CLE,W 28-19,1,0,0.00,0
4,1970,1970-10-11,4,34.215,HOU,,BAL,L 20-24,,,,
5,1970,1970-10-18,5,34.222,HOU,,PIT,L 3-7,,,,
6,1970,1970-10-25,6,34.229,HOU,@,SDG,T 31-31,,,,
7,1970,1970-11-01,7,34.236,HOU,@,STL,L 0-44,,,,
8,1970,1970-11-08,8,34.243,HOU,@,KAN,L 9-24,,,,
9,1970,1970-11-15,9,34.250,HOU,,SFO,L 20-30,,,,
10,1970,1970-11-22,10,34.257,HOU,@,CLE,L 14-28,,,,
11,1970,1970-11-29,11,34.264,HOU,,DEN,W 31-21,,,,
12,1970,1970-12-07,12,34.272,HOU,,CLE,L 10-21,,,,
13,1970,1970-12-13,13,34.278,HOU,,CIN,L 20-30,,,,
14,1970,1970-12-20,14,34.285,HOU,@,DAL,L 10-52,,,,
