ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,22.212,GNB,,RAM,W 35-23,9,28,3.11,0,2,-4,-2.00,0,1,14,14.00,0,0,0
2,1982,1982-09-20,2,22.220,GNB,@,NYG,W 27-19,5,14,2.80,0,1,-1,-1.00,0,1,17,17.00,0,0,0
3,1983,1983-09-04,1,23.204,GNB,@,HOU,W 41-38,1,2,2.00,0,1,1,1.00,0,0,0,,0,0,0
4,1983,1983-09-11,2,23.211,GNB,,PIT,L 21-25,4,11,2.75,0,0,0,,0,0,0,,0,0,0
5,1983,1983-09-18,3,23.218,GNB,,RAM,W 27-24,3,19,6.33,0,0,0,,0,0,0,,0,0,0
6,1983,1983-09-26,4,23.226,GNB,@,NYG,L 3-27,2,2,1.00,0,0,0,,0,0,0,,0,0,0
7,1983,1983-10-02,5,23.232,GNB,,TAM,W 55-14,2,12,6.00,0,0,0,,0,0,0,,0,0,0
8,1983,1983-10-09,6,23.239,GNB,@,DET,L 14-38,0,0,,0,1,7,7.00,0,0,0,,0,0,0
9,1983,1983-10-17,7,23.247,GNB,,WAS,W 48-47,2,6,3.00,0,2,35,17.50,1,0,0,,0,1,6
10,1983,1983-10-23,8,23.253,GNB,,MIN,L 17-20,2,18,9.00,0,1,4,4.00,1,0,0,,0,1,6
11,1983,1983-10-30,9,23.260,GNB,@,CIN,L 14-34,2,7,3.50,0,1,2,2.00,0,0,0,,0,0,0
12,1983,1983-11-06,10,23.267,GNB,,CLE,W 35-21,5,18,3.60,0,1,6,6.00,0,0,0,,0,0,0
13,1983,1983-11-13,11,23.274,GNB,@,MIN,W 29-21,11,39,3.55,1,0,0,,0,0,0,,0,1,6
14,1983,1983-11-20,12,23.281,GNB,,DET,L 20-23,1,3,3.00,0,2,18,9.00,0,0,0,,0,0,0
15,1983,1983-11-27,13,23.288,GNB,@,ATL,L 41-47,9,35,3.89,0,4,2,0.50,0,0,0,,0,0,0
16,1983,1983-12-04,14,23.295,GNB,,CHI,W 31-28,4,13,3.25,0,0,0,,0,0,0,,0,0,0
17,1983,1983-12-12,15,23.303,GNB,@,TAM,W 12-9,1,1,1.00,0,3,35,11.67,0,0,0,,0,0,0
18,1983,1983-12-18,16,23.309,GNB,@,CHI,L 21-23,6,15,2.50,0,0,0,,0,0,0,,0,0,0
19,1984,1984-09-09,2,24.210,DET,@,ATL,W 27-24,,,,,,,,,0,0,,0,,
20,1984,1984-09-16,3,24.217,DET,@,TAM,L 17-21,,,,,,,,,0,0,,0,,
21,1984,1984-09-23,4,24.224,DET,,MIN,L 28-29,,,,,,,,,0,0,,0,,
22,1984,1984-09-30,5,24.231,DET,@,SDG,L 24-27,,,,,,,,,0,0,,0,,
23,1984,1984-10-07,6,24.238,DET,,DEN,L 7-28,,,,,,,,,0,0,,0,,
24,1984,1984-10-14,7,24.245,DET,,TAM,W 13-7,,,,,,,,,0,0,,0,,
25,1984,1984-10-21,8,24.252,DET,@,MIN,W 16-14,,,,,,,,,0,0,,0,,
26,1984,1984-10-28,9,24.259,DET,@,GNB,L 9-41,0,0,,0,0,0,,0,2,17,8.50,0,0,0
