ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,22.273,BUF,@,DEN,L 7-22,,,,
2,1995,1995-10-08,5,22.308,BUF,,NYJ,W 29-10,,,,
3,1995,1995-10-15,6,22.315,BUF,,SEA,W 27-21,,,,
4,1995,1995-10-23,7,22.323,BUF,@,NWE,L 14-27,,,,
5,1995,1995-10-29,8,22.329,BUF,@,MIA,L 6-23,,,,
6,1995,1995-11-05,9,22.336,BUF,@,IND,W 16-10,,,,
7,1995,1995-11-12,10,22.343,BUF,,ATL,W 23-17,,,,
8,1995,1995-11-19,11,22.350,BUF,@,NYJ,W 28-26,,,,
9,1995,1995-11-26,12,22.357,BUF,,NWE,L 25-35,,,,
10,1995,1995-12-03,13,22.364,BUF,@,SFO,L 17-27,,,,
11,1995,1995-12-10,14,23.006,BUF,@,STL,W 45-27,,,,
12,1995,1995-12-17,15,23.013,BUF,,MIA,W 23-20,,,,
13,1995,1995-12-24,16,23.020,BUF,,HOU,L 17-28,,,,
14,1996,1996-10-13,6,23.314,BUF,,MIA,L 7-21,,,,
15,1996,1996-10-20,7,23.321,BUF,@,NYJ,W 25-22,,,,
16,1996,1996-10-27,8,23.328,BUF,@,NWE,L 25-28,,,,
17,1996,1996-11-17,11,23.349,BUF,,CIN,W 31-17,,,,
18,1996,1996-11-24,12,23.356,BUF,,NYJ,W 35-10,,,,
19,1996,1996-12-01,13,23.363,BUF,@,IND,L 10-13,,,,
20,1996,1996-12-08,14,24.004,BUF,@,SEA,L 18-26,,,,
21,1996,1996-12-16,15,24.012,BUF,@,MIA,L 14-16,,,,
22,1996,1996-12-22,16,24.018,BUF,,KAN,W 20-9,,,,
23,1997,1997-08-31,1,24.270,BUF,,MIN,L 13-34,,,,
24,1997,1997-09-07,2,24.277,BUF,@,NYJ,W 28-22,,,,
25,1997,1997-09-14,3,24.284,BUF,@,KAN,L 16-22,,,,
26,1997,1997-09-21,4,24.291,BUF,,IND,W 37-35,,,,
27,1997,1997-10-05,5,24.305,BUF,,DET,W 22-13,0.0,1,6,0
28,1997,1997-10-12,6,24.312,BUF,@,NWE,L 6-33,,,,
29,1997,1997-10-20,7,24.320,BUF,@,IND,W 9-6,,,,
30,1997,1997-10-26,8,24.326,BUF,,DEN,L 20-23,0.5,0,0,0
