ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
136,2009,2009-11-01,8,33.269,BUF,,HOU,L 10-31,,0,0,,0,0,0,,0,0,0,,0,,,,6,288,48.00,0
137,2009,2009-11-15,9,33.283,BUF,@,TEN,L 17-41,,0,0,,0,0,0,,0,0,0,,0,,,,5,210,42.00,0
138,2009,2009-11-22,10,33.290,BUF,@,JAX,L 15-18,,0,0,,0,0,0,,0,0,0,,0,,,,4,202,50.50,0
139,2009,2009-11-29,11,33.297,BUF,,MIA,W 31-14,,0,0,,0,0,0,,0,0,0,,0,,,,3,153,51.00,0
140,2009,2009-12-03,12,33.301,BUF,,NYJ,L 13-19,,0,0,,0,0,0,,0,0,0,,0,,,,7,336,48.00,0
141,2009,2009-12-13,13,33.311,BUF,@,KAN,W 16-10,,0,0,,0,0,0,,0,0,0,,0,,,,4,212,53.00,0
142,2009,2009-12-20,14,33.318,BUF,,NWE,L 10-17,,0,0,,0,0,0,,0,0,0,,0,,,,5,190,38.00,0
143,2009,2009-12-27,15,33.325,BUF,@,ATL,L 3-31,,0,0,,0,0,0,,0,0,0,,0,,,,7,350,50.00,0
144,2009,2010-01-03,16,33.332,BUF,,IND,W 30-7,,0,0,,0,0,0,,0,0,0,,0,,,,5,204,40.80,0
145,2010,2010-09-12,1,34.219,BUF,,MIA,L 10-15,,1,0,0.00,0,0,0,,0,0,0,,,,,,7,298,42.57,0
146,2010,2010-09-19,2,34.226,BUF,@,GNB,L 7-34,,0,0,,0,0,0,,0,0,0,,,,,,5,232,46.40,0
147,2010,2010-09-26,3,34.233,BUF,@,NWE,L 30-38,,0,0,,0,0,0,,0,0,0,,,,,,1,33,33.00,0
148,2010,2010-10-03,4,34.240,BUF,,NYJ,L 14-38,,0,0,,0,0,0,,0,0,0,,,,,,9,395,43.89,0
149,2010,2010-10-10,5,34.247,BUF,,JAX,L 26-36,,1,1,1.00,0,0,0,,0,0,0,,,,,,4,194,48.50,0
150,2010,2010-10-24,6,34.261,BUF,@,BAL,L 34-37,,0,0,,0,0,0,,0,0,0,,,,,,2,90,45.00,0
151,2010,2010-10-31,7,34.268,BUF,@,KAN,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,7,309,44.14,0
152,2010,2010-11-07,8,34.275,BUF,,CHI,L 19-22,,0,0,,0,0,0,,0,0,0,,,,,,3,87,29.00,0
153,2010,2010-11-14,9,34.282,BUF,,DET,W 14-12,,0,0,,0,0,0,,0,0,0,,,,,,7,297,42.43,0
154,2010,2010-11-21,10,34.289,BUF,@,CIN,W 49-31,,0,0,,0,0,0,,0,0,0,,,,,,1,44,44.00,0
155,2010,2010-11-28,11,34.296,BUF,,PIT,L 16-19,,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
156,2010,2010-12-05,12,34.303,BUF,@,MIN,L 14-38,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
157,2010,2010-12-12,13,34.310,BUF,,CLE,W 13-6,,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
158,2010,2010-12-19,14,34.317,BUF,@,MIA,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,6,217,36.17,0
159,2010,2010-12-26,15,34.324,BUF,,NWE,L 3-34,,0,0,,0,0,0,,0,0,0,,,,,,2,68,34.00,0
160,2010,2011-01-02,16,34.331,BUF,@,NYJ,L 7-38,,0,0,,0,0,0,,0,0,0,,,,,,6,296,49.33,0
161,2011,2011-09-11,1,35.218,BUF,@,KAN,W 41-7,,0,0,,0,0,0,,0,0,0,,0,0,,,5,257,51.40,0
162,2011,2011-09-18,2,35.225,BUF,,OAK,W 38-35,,0,0,,0,0,0,,0,0,0,,0,0,,,2,99,49.50,0
163,2011,2011-09-25,3,35.232,BUF,,NWE,W 34-31,,0,0,,0,0,0,,0,0,0,,0,0,,,5,253,50.60,0
164,2011,2011-10-02,4,35.239,BUF,@,CIN,L 20-23,,0,0,,0,0,0,,0,0,0,,0,0,,,8,413,51.63,0
165,2011,2011-10-09,5,35.246,BUF,,PHI,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,251,50.20,0
166,2011,2011-10-16,6,35.253,BUF,@,NYG,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,3,136,45.33,0
167,2011,2011-10-30,7,35.267,BUF,,WAS,W 23-0,,0,0,,0,0,0,,0,0,0,,0,0,,,3,135,45.00,0
168,2011,2011-11-06,8,35.274,BUF,,NYJ,L 11-27,,0,0,,0,0,0,,0,0,0,,0,0,,,4,190,47.50,0
169,2011,2011-11-13,9,35.281,BUF,@,DAL,L 7-44,,0,0,,0,0,0,,0,0,0,,0,0,,,3,156,52.00,0
170,2011,2011-11-20,10,35.288,BUF,@,MIA,L 8-35,,0,0,,0,0,0,,0,0,0,,0,0,,,6,295,49.17,1
171,2011,2011-11-27,11,35.295,BUF,@,NYJ,L 24-28,,0,0,,0,0,0,,0,0,0,,0,0,,,7,313,44.71,0
172,2011,2011-12-04,12,35.302,BUF,,TEN,L 17-23,,0,0,,0,0,0,,0,0,0,,0,0,,,4,194,48.50,0
173,2011,2011-12-11,13,35.309,BUF,@,SDG,L 10-37,,0,0,,0,0,0,,0,0,0,,0,0,,,2,71,35.50,0
174,2011,2011-12-18,14,35.316,BUF,,MIA,L 23-30,,0,0,,0,0,0,,0,0,0,,0,0,,,8,384,48.00,0
175,2011,2011-12-24,15,35.322,BUF,,DEN,W 40-14,,0,0,,0,0,0,,0,0,0,,0,0,,,4,201,50.25,0
176,2011,2012-01-01,16,35.330,BUF,@,NWE,L 21-49,,0,0,,0,0,0,,0,0,0,,0,0,,,3,124,41.33,0
177,2012,2012-09-09,1,36.217,BUF,@,NYJ,L 28-48,,0,0,,0,0,0,,0,0,0,,0,0,,,2,81,40.50,0
178,2012,2012-09-16,2,36.224,BUF,,KAN,W 35-17,,0,0,,0,0,0,,0,0,0,,0,0,,,7,349,49.86,0
179,2012,2012-09-23,3,36.231,BUF,@,CLE,W 24-14,,0,0,,0,0,0,,0,0,0,,0,0,,,6,252,42.00,0
180,2012,2012-10-01,4,36.239,DAL,,CHI,L 18-34,,0,0,,0,0,0,,0,0,0,,0,0,,,3,111,37.00,0
181,2012,2012-10-21,6,36.259,DAL,@,CAR,W 19-14,,0,0,,0,0,0,,0,0,0,,0,0,,,4,197,49.25,0
182,2012,2012-10-28,7,36.266,DAL,,NYG,L 24-29,,0,0,,0,0,0,,0,0,0,,0,0,,,4,165,41.25,0
183,2012,2012-11-04,8,36.273,DAL,@,ATL,L 13-19,,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
184,2012,2012-11-11,9,36.280,DAL,@,PHI,W 38-23,,0,0,,0,0,0,,0,0,0,,0,0,,,7,288,41.14,0
185,2012,2012-11-18,10,36.287,DAL,,CLE,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,7,302,43.14,0
186,2012,2012-11-22,11,36.291,DAL,,WAS,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,,,3,170,56.67,0
187,2012,2012-12-02,12,36.301,DAL,,PHI,W 38-33,,0,0,,0,0,0,,0,0,0,,0,0,,,3,156,52.00,0
188,2012,2012-12-09,13,36.308,DAL,@,CIN,W 20-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,165,33.00,0
189,2012,2012-12-16,14,36.315,DAL,,PIT,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,6,288,48.00,0
190,2012,2012-12-23,15,36.322,DAL,,NOR,L 31-34,,0,0,,0,0,0,,0,0,0,,0,0,,,6,307,51.17,0
191,2012,2012-12-30,16,36.329,DAL,@,WAS,L 18-28,,0,0,,0,0,0,,0,0,0,,0,0,,,4,166,41.50,0
192,2013,2013-10-13,6,37.250,BUF,,CIN,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,5,244,48.80,0
193,2013,2013-10-20,7,37.257,BUF,@,MIA,W 23-21,,0,0,,0,0,0,,0,0,0,,0,0,,,7,318,45.43,0
194,2013,2013-10-27,8,37.264,BUF,@,NOR,L 17-35,,0,0,,0,0,0,,0,0,0,,0,0,,,3,137,45.67,0
195,2013,2013-11-03,9,37.271,BUF,,KAN,L 13-23,,0,0,,0,0,0,,0,0,0,,0,0,,,3,108,36.00,0
196,2013,2013-11-10,10,37.278,BUF,@,PIT,L 10-23,,0,0,,0,0,0,,0,0,0,,0,0,,,9,332,36.89,0
197,2013,2013-11-17,11,37.285,BUF,,NYJ,W 37-14,,0,0,,0,0,0,,0,0,0,,0,0,,,6,200,33.33,0
