ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2007,2007-09-09,1,22.145,SEA,,TAM,W 20-6,,,,,
2,2007,2007-09-16,2,22.152,SEA,@,ARI,L 20-23,,,,,
3,2007,2007-09-23,3,22.159,SEA,,CIN,W 24-21,,,,,
4,2007,2007-09-30,4,22.166,SEA,@,SFO,W 23-3,,,,,
5,2007,2007-10-07,5,22.173,SEA,@,PIT,L 0-21,,,,,
6,2007,2007-10-14,6,22.180,SEA,,NOR,L 17-28,,,,,
7,2007,2007-11-12,9,22.209,SEA,,SFO,W 24-0,,1,0,0.00,0
8,2007,2007-11-25,11,22.222,SEA,@,STL,W 24-19,,,,,
9,2007,2007-12-02,12,22.229,SEA,@,PHI,W 28-24,,,,,
10,2008,2008-09-07,1,23.143,SEA,@,BUF,L 10-34,,,,,
11,2008,2008-09-14,2,23.150,SEA,,SFO,L 30-33,,,,,
12,2008,2008-09-21,3,23.157,SEA,,STL,W 37-13,,0,0,,0
13,2008,2008-10-05,4,23.171,SEA,@,NYG,L 6-44,,,,,
14,2008,2008-10-12,5,23.178,SEA,,GNB,L 17-27,,0,0,,0
15,2008,2008-10-19,6,23.185,SEA,@,TAM,L 10-20,,,,,
16,2008,2008-10-26,7,23.192,SEA,@,SFO,W 34-13,,0,0,,0
17,2008,2008-11-02,8,23.199,SEA,,PHI,L 7-26,,0,0,,0
18,2008,2008-11-09,9,23.206,SEA,@,MIA,L 19-21,,0,0,,0
19,2008,2008-12-14,14,23.241,SEA,@,STL,W 23-20,,0,0,,0
20,2008,2008-12-21,15,23.248,SEA,,NYJ,W 13-3,,,,,
21,2008,2008-12-28,16,23.255,SEA,@,ARI,L 21-34,,0,0,,0
22,2009,2009-09-13,1,24.149,SEA,,STL,W 28-0,,,,,
23,2009,2009-09-20,2,24.156,SEA,@,SFO,L 10-23,,0,0,,0
24,2009,2009-09-27,3,24.163,SEA,,CHI,L 19-25,,0,0,,0
25,2009,2009-10-04,4,24.170,SEA,@,IND,L 17-34,,,,,
26,2009,2009-10-11,5,24.177,SEA,,JAX,W 41-0,,,,,
27,2011,2011-09-11,1,26.147,SDG,,MIN,W 24-17,,,,,
