ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,25.058,STL,,NOR,W 38-24,,,,,,,,,
2,1997,1997-09-28,5,25.086,STL,@,OAK,L 17-35,,,,,,,,,
3,1997,1997-11-09,10,25.128,STL,@,GNB,L 7-17,,,,,,,,,
4,1997,1997-11-16,11,25.135,STL,,ATL,L 21-27,,,,,,,,,
5,1997,1997-11-23,12,25.142,STL,,CAR,L 10-16,,,,,,,,,
6,1998,1998-09-20,3,26.078,STL,@,BUF,W 34-33,,0,0,,0,2.0,0,0,0
7,1998,1998-10-18,6,26.106,STL,@,MIA,L 0-14,,1,0,0.00,0,0.0,0,0,0
8,1999,1999-09-12,1,27.070,STL,,BAL,W 27-10,,,,,,,,,
9,1999,1999-09-26,2,27.084,STL,,ATL,W 35-7,,,,,,,,,
10,1999,1999-10-03,3,27.091,STL,@,CIN,W 38-10,,,,,,,,,
11,1999,1999-10-10,4,27.098,STL,,SFO,W 42-20,,,,,,,,,
12,1999,1999-10-17,5,27.105,STL,@,ATL,W 41-13,,0,0,,0,1.0,0,0,0
13,1999,1999-10-24,6,27.112,STL,,CLE,W 34-3,,,,,,,,,
14,1999,1999-10-31,7,27.119,STL,@,TEN,L 21-24,,,,,,,,,
15,1999,1999-11-07,8,27.126,STL,@,DET,L 27-31,,,,,,,,,
16,1999,1999-11-14,9,27.133,STL,,CAR,W 35-10,,,,,,,,,
17,1999,1999-11-21,10,27.140,STL,@,SFO,W 23-7,,,,,,,,,
18,1999,1999-11-28,11,27.147,STL,,NOR,W 43-12,,0,0,,0,0.0,1,0,0
19,1999,1999-12-05,12,27.154,STL,@,CAR,W 34-21,,,,,,,,,
20,1999,1999-12-12,13,27.161,STL,@,NOR,W 30-14,,0,0,,0,1.0,0,0,0
21,1999,1999-12-19,14,27.168,STL,,NYG,W 31-10,,,,,,,,,
22,1999,1999-12-26,15,27.175,STL,,CHI,W 34-12,,0,0,,0,0.5,0,0,0
23,1999,2000-01-02,16,27.182,STL,@,PHI,L 31-38,,0,0,,0,0.5,0,0,0
24,2001,2001-09-09,1,29.067,NOR,@,BUF,W 24-6,*,0,0,,0,1.0,0,0,0
25,2001,2001-09-30,2,29.088,NOR,@,NYG,L 13-21,*,0,0,,0,3.0,0,0,0
