ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,22.213,DET,@,MIN,L 19-34,1,14,14.00,0,3,69,23.00,0,0,0
2,1987,1987-09-20,2,22.220,DET,@,RAI,L 7-27,0,0,,0,3,69,23.00,0,0,0
3,1987,1987-10-25,6,22.255,DET,,GNB,L 33-34,0,0,,0,7,141,20.14,0,0,0
4,1987,1987-11-01,7,22.262,DET,@,DEN,L 0-34,0,0,,0,4,87,21.75,0,0,0
5,1987,1987-11-08,8,22.269,DET,,DAL,W 27-17,0,0,,0,2,46,23.00,0,0,0
6,1987,1987-11-15,9,22.276,DET,@,WAS,L 13-20,1,10,10.00,0,1,15,15.00,0,0,0
7,1987,1987-11-22,10,22.283,DET,@,CHI,L 10-30,0,0,,0,2,33,16.50,0,0,0
8,1987,1987-11-26,11,22.287,DET,,KAN,L 20-27,1,22,22.00,0,4,110,27.50,0,0,0
9,1987,1987-12-06,12,22.297,DET,,RAM,L 16-37,7,69,9.86,0,1,26,26.00,0,0,0
10,1987,1987-12-13,13,22.304,DET,@,TAM,W 20-10,3,36,12.00,0,2,47,23.50,0,0,0
11,1987,1987-12-20,14,22.311,DET,,MIN,L 14-17,3,85,28.33,0,1,21,21.00,0,0,0
12,1987,1987-12-27,15,22.318,DET,@,ATL,W 30-13,3,72,24.00,0,2,55,27.50,0,0,0
13,1988,1988-09-04,1,23.205,DET,,ATL,W 31-17,2,28,14.00,0,0,0,,0,0,0
14,1988,1988-09-11,2,23.212,DET,@,RAM,L 10-17,6,71,11.83,1,0,0,,0,1,6
15,1988,1988-09-18,3,23.219,DET,,NOR,L 14-22,4,50,12.50,0,1,13,13.00,0,0,0
16,1988,1988-09-25,4,23.226,DET,,NYJ,L 10-17,1,14,14.00,0,2,70,35.00,0,0,0
17,1988,1988-10-02,5,23.233,DET,@,SFO,L 13-20,4,43,10.75,0,3,50,16.67,0,0,0
18,1988,1988-10-09,6,23.240,DET,,CHI,L 7-24,5,55,11.00,0,1,13,13.00,0,0,0
19,1988,1988-10-16,7,23.247,DET,@,NYG,L 10-30,0,0,,0,3,66,22.00,0,0,0
20,1988,1988-10-23,8,23.254,DET,@,KAN,W 7-6,0,0,,0,0,0,,0,,
21,1988,1988-10-30,9,23.261,DET,,NYG,L 10-13,0,0,,0,1,20,20.00,0,0,0
22,1988,1988-11-06,10,23.268,DET,@,MIN,L 17-44,0,0,,0,3,65,21.67,0,0,0
23,1988,1988-11-13,11,23.275,DET,,TAM,L 20-23,0,0,,0,1,24,24.00,0,0,0
24,1988,1988-11-20,12,23.282,DET,@,GNB,W 19-9,0,0,,0,0,0,,0,,
25,1988,1988-11-24,13,23.286,DET,,MIN,L 0-23,0,0,,0,3,34,11.33,0,0,0
26,1988,1988-12-18,16,23.310,DET,@,TAM,L 10-21,0,0,,0,0,0,,0,,
